pathway,phnx_z_score,mean_path_score,sd_path_score
monooxygenase activity,-1.577137531,0.20307936,0.035487939
n n dimethylaniline monooxygenase activity,-0.515627836,0.01752589,0.010503486
nuclease activity,-1.200876922,0.10619686,0.025653636
endonuclease activity,-0.932002102,0.0576513,0.019336115
endodeoxyribonuclease activity,-0.55874031,0.02615425,0.012840044
endoribonuclease activity,-0.722289362,0.03276557,0.015527807
rna dna hybrid ribonuclease activity,-0.32574661,0.00888254,0.00731409
ribonuclease p activity,0,0,0
exonuclease activity,-0.651494281,0.04434879,0.016805658
phosphodiesterase i activity,-0.306739087,0.00941744,0.008728721
exodeoxyribonuclease activity,-0.308063804,0.01372299,0.010137478
deoxyribonuclease i activity,-0.433828378,0.00386725,0.003566503
exoribonuclease activity,-0.506197588,0.02685877,0.014181755
poly a specific ribonuclease activity,-0.343855441,0.00896743,0.007524761
deoxyribonuclease activity,-0.596096677,0.03485846,0.015313724
ribonuclease activity,-0.946390251,0.06649233,0.020131579
trna specific ribonuclease activity,-0.296568085,0.00476894,0.00636933
nucleoside diphosphate kinase activity,-0.525214226,0.01364783,0.009268275
dinucleotide phosphatase activity,-0.455672585,0.01803732,0.01081329
hydrolase activity hydrolyzing o glycosyl compounds,-1.007742728,0.0981405,0.024649645
beta n acetylhexosaminidase activity,-0.198623653,0.00459672,0.00592437
beta galactosidase activity,0,0,0
chitinase activity,-0.357561485,0.01366395,0.010302983
mannosyl oligosaccharide 1 2 alpha mannosidase activity,-0.092262603,0.00834242,0.006637792
oligosaccharyl transferase activity,0,0,0
dolichyl diphosphooligosaccharide protein glycotransferase activity,0,0,0
peptide alpha n acetyltransferase activity,0,0,0
glutathione peroxidase activity,-0.61302175,0.03214511,0.014934397
phospholipase activity,-1.145962239,0.13417808,0.028507117
lysophospholipase activity,-0.463433316,0.01802588,0.010736992
phospholipase a2 activity,-0.756858448,0.04940329,0.017880873
phospholipase c activity,-0.565664946,0.04899087,0.016831289
phospholipase d activity,0,0,0
1 4 alpha oligoglucan phosphorylase activity,-0.23463618,0.00848402,0.006793581
polynucleotide adenylyltransferase activity,-0.322046462,0.00469242,0.006155696
polypeptide n acetylgalactosaminyltransferase activity,-0.802327364,0.0357477,0.015078259
procollagen proline 4 dioxygenase activity,-0.2981074,0.00440345,0.005546491
prenyltransferase activity,-0.251102309,0.01319369,0.009333606
protein geranylgeranyltransferase activity,-0.158175149,0.0082086,0.006313255
protein arginine deiminase activity,-0.29093229,0.00934526,0.008748634
protein kinase activity,-2.904931023,0.68762328,0.067538017
protein serine threonine kinase activity,-2.255659914,0.41783623,0.052280146
transmembrane receptor protein serine threonine kinase activity,-0.601853799,0.03549094,0.015885818
amp activated protein kinase activity,-0.38654864,0.01340283,0.009812038
calmodulin dependent protein kinase activity,-0.627769773,0.02142361,0.011204123
cyclic nucleotide dependent protein kinase activity,-0.622465709,0.02267468,0.012120636
camp dependent protein kinase activity,-0.538963053,0.01822506,0.011049106
protein kinase c activity,-0.536177699,0.02622916,0.013314914
g protein coupled receptor kinase activity,-0.253176867,0.00887509,0.007682732
nf kappab inducing kinase activity,0,0,0
jun kinase kinase kinase activity,-0.557121492,0.01759781,0.010478522
map kinase activity,-0.234049115,0.00438548,0.005321447
map kinase kinase activity,-0.393139154,0.01316701,0.00920033
map kinase kinase kinase activity,-0.679652858,0.0322641,0.015322675
ribosomal protein s6 kinase activity,0,0,0
protein serine threonine tyrosine kinase activity,-0.583015162,0.03247174,0.015800172
protein tyrosine kinase activity,-1.851853817,0.25882206,0.040857469
transmembrane receptor protein tyrosine kinase activity,-1.513908493,0.14800645,0.029444613
non membrane spanning protein tyrosine kinase activity,-0.747462162,0.0666108,0.020671013
protein lysine 6 oxidase activity,-0.392093477,0.0138599,0.010201394
phosphoprotein phosphatase activity,-1.599635115,0.1946605,0.035314616
protein serine threonine phosphatase activity,-0.800310417,0.06737639,0.021499645
calcium dependent protein serine threonine phosphatase activity,0,0,0
protein tyrosine phosphatase activity,-1.318508051,0.15618119,0.031832335
non membrane spanning protein tyrosine phosphatase activity,-0.413086174,0.01754227,0.01048757
pyruvate dehydrogenase activity,0,0,0
pyruvate dehydrogenase acetyl transferring kinase activity,-0.363572574,0.00905689,0.008160379
nad retinol dehydrogenase activity,-0.727036878,0.02664103,0.012765556
ribose phosphate diphosphokinase activity,-0.267423791,0.00418581,0.00435941
sphingomyelin phosphodiesterase activity,-0.432302672,0.0088832,0.007548415
sterol esterase activity,-0.438634074,0.01388029,0.010350974
superoxide dismutase activity,-0.296629021,0.00467634,0.006123271
thioredoxin disulfide reductase activity,-0.231499374,0.00462422,0.006152155
triglyceride lipase activity,-0.775364573,0.04634523,0.01900426
enzyme inhibitor activity,-2.54222823,0.47199735,0.051666231
phospholipase inhibitor activity,-0.483418157,0.01780902,0.010961566
cyclin dependent protein serine threonine kinase inhibitor activity,-0.36914347,0.0131757,0.008629978
camp dependent protein kinase inhibitor activity,-0.318149857,0.0090273,0.007912309
protein serine threonine phosphatase inhibitor activity,-0.312416377,0.01328997,0.009282388
serine type endopeptidase inhibitor activity,-1.296813369,0.1391498,0.030860108
cysteine type endopeptidase inhibitor activity,-0.989347601,0.09218591,0.02493149
complement receptor activity,-0.540701535,0.03157568,0.01473212
nuclear receptor activity,22.00457307,0.12022993,0.027706971
cytokine receptor activity,-1.646281973,0.21392014,0.038656889
ciliary neurotrophic factor receptor activity,-0.398891186,0.01342385,0.009410712
interferon receptor activity,0,0,0
interleukin 1 receptor activity,-0.539271352,0.02286093,0.012110656
oncostatin m receptor activity,-0.420207169,0.01369272,0.009573183
g protein coupled receptor activity,-1.978443982,0.56786605,0.060161446
extracellularly atp gated cation channel activity,-0.144254225,0.00445088,0.005690509
adrenergic receptor activity,-0.439437743,0.02181057,0.012221458
alpha adrenergic receptor activity,-0.397724155,0.01809815,0.01095772
dopamine neurotransmitter receptor activity,-0.264105723,0.00473666,0.006159124
icosanoid receptor activity,1.253472973,0.04392656,0.016628552
prostanoid receptor activity,2.01018856,0.03057059,0.012933817
prostaglandin e receptor activity,-0.516281008,0.01423022,0.011021556
histamine receptor activity,0,0,0
ionotropic glutamate receptor activity,-0.515110608,0.026339,0.012810841
nmda glutamate receptor activity,-0.182561194,0.00461187,0.005542635
melanocortin receptor activity,0,0,0
n formyl peptide receptor activity,-0.25847196,0.01364344,0.009337338
neuropeptide y receptor activity,-0.410951225,0.00846895,0.006591902
olfactory receptor activity,-0.315552618,0.00896156,0.007832481
g protein coupled opioid receptor activity,-0.333748323,0.00896877,0.007217325
somatostatin receptor activity,-0.269895586,0.00884695,0.007510127
vasopressin receptor activity,-0.342880591,0.00831695,0.006494827
ephrin receptor activity,-0.770823685,0.03531199,0.015297908
gpi linked ephrin receptor activity,-0.4899521,0.01348539,0.009481315
fibroblast growth factor receptor activity,-0.423253092,0.01370711,0.009585541
vascular endothelial growth factor receptor activity,-0.385712363,0.01797238,0.010661779
transforming growth factor beta receptor activity,-0.55411553,0.02701299,0.014226257
transforming growth factor beta receptor activity type i,-0.263313379,0.00876462,0.007764968
neurotrophin receptor activity,-0.347015057,0.00882767,0.007312853
tumor necrosis factor receptor activity,-0.499815819,0.02341754,0.013339994
death receptor activity,-0.445148578,0.03075158,0.013953948
low density lipoprotein particle receptor activity,-0.66696344,0.04552386,0.018792424
netrin receptor activity,-0.183867541,0.00458219,0.005940091
scavenger receptor activity,-1.04677319,0.0948826,0.025318379
signal recognition particle binding,0,0,0
signal sequence binding,-0.73407643,0.03580875,0.015759599
nuclear export signal receptor activity,0,0,0
transmembrane receptor protein tyrosine kinase adaptor activity,-0.624071754,0.02730377,0.013690365
map kinase scaffold activity,-0.406903339,0.01374077,0.010422058
protein kinase c binding,-1.016422316,0.07841877,0.021525275
guanyl nucleotide exchange factor activity,-1.535896876,0.18032201,0.034059585
gdp dissociation inhibitor activity,-0.685837816,0.03583664,0.015173616
gtpase inhibitor activity,-0.441856134,0.01406029,0.010773394
gtpase activator activity,-1.894315532,0.28325655,0.043470345
signaling receptor binding,-3.994908773,2.34952097,0.122154472
fibroblast growth factor receptor binding,-0.784576336,0.04080069,0.017156635
type 1 fibroblast growth factor receptor binding,-0.191463761,0.00422969,0.004542322
frizzled binding,-1.106674637,0.08545349,0.024129486
type 2 fibroblast growth factor receptor binding,-0.369320749,0.00892439,0.007457989
notch binding,-0.43299456,0.01730523,0.010012204
patched binding,-0.427334155,0.01377385,0.009509771
type ii transforming growth factor beta receptor binding,-0.723943946,0.02639361,0.012602647
death receptor binding,-0.499631301,0.01402159,0.010691064
cytokine activity,-2.234499862,0.4207905,0.053363396
cytokine receptor binding,-1.618231381,0.43145703,0.051325806
ciliary neurotrophic factor receptor binding,-0.569284607,0.02620132,0.012597073
growth hormone receptor binding,-0.415850288,0.00872098,0.00731268
type i interferon receptor binding,0,0,0
interleukin 2 receptor binding,0.532752556,0.01378861,0.009275207
interleukin 6 receptor binding,-0.314426724,0.01330858,0.008995991
interleukin 12 receptor binding,-0.49384055,0.0139723,0.009582648
interleukin 1 receptor binding,-0.230234086,0.00454012,0.005473212
epidermal growth factor receptor binding,-1.09076249,0.05993899,0.020938555
insulin receptor binding,-0.702334187,0.04462474,0.016964488
insulin like growth factor receptor binding,-0.593426946,0.03716909,0.016276797
transforming growth factor beta receptor binding,-0.869689874,0.03979554,0.014965726
platelet derived growth factor receptor binding,-0.619478285,0.03170398,0.015309625
nerve growth factor receptor binding,-0.430011215,0.00886489,0.007453038
tumor necrosis factor receptor binding,0.82240109,0.04991325,0.018429876
neurotrophin receptor binding,-0.62732267,0.02276442,0.012871239
neurotrophin trk receptor binding,-0.453562449,0.01317495,0.009138653
vascular endothelial growth factor receptor binding,-0.721768781,0.02310114,0.01262335
integrin binding,-1.837972818,0.34733506,0.052122675
hormone activity,-1.493810809,0.18753505,0.035188559
neuropeptide hormone activity,-0.546115541,0.04000844,0.016348995
structural molecule activity,-3.279137401,1.01311766,0.079851079
structural constituent of cytoskeleton,-1.495060983,0.17673463,0.03574077
extracellular matrix structural constituent,-2.220114371,0.44107155,0.054720852
structural constituent of eye lens,-0.730123131,0.03165446,0.014565297
transporter activity,-4.318732611,1.35557572,0.091634689
intracellular ligand gated ion channel activity,-0.913236322,0.06115198,0.020325495
intracellular camp activated cation channel activity,-0.405769416,0.01276848,0.008695776
intracellular cgmp activated cation channel activity,-0.505958319,0.01338395,0.009198287
volume sensitive anion channel activity,-0.455400247,0.00859948,0.007135437
calcium activated cation channel activity,-0.72040626,0.03174275,0.015217455
intracellular calcium activated chloride channel activity,-0.728971903,0.02386846,0.013784427
extracellular ligand gated ion channel activity,-0.86250549,0.07669468,0.022973396
excitatory extracellular ligand gated ion channel activity,-0.653720607,0.04956959,0.019013612
inhibitory extracellular ligand gated ion channel activity,-0.539708524,0.01422636,0.010721269
inward rectifier potassium channel activity,-0.855329391,0.03495295,0.014360491
gap junction channel activity,-0.531122974,0.022871,0.01265432
voltage gated calcium channel activity,-0.703711712,0.0578988,0.018755976
calcium channel regulator activity,-0.884281241,0.06651378,0.020325864
voltage gated chloride channel activity,-0.652570515,0.02239013,0.01187631
voltage gated sodium channel activity,-0.724174622,0.04086653,0.016800547
voltage gated potassium channel activity,-1.455890649,0.1430518,0.029611977
delayed rectifier potassium channel activity,-0.778455881,0.04927846,0.018984326
anion channel activity,-1.378929662,0.1025788,0.025156323
cation channel activity,-2.368576754,0.45746887,0.055433656
potassium channel activity,-1.536561494,0.18025008,0.03592442
sodium channel activity,-0.972444909,0.0815589,0.024452696
amino acid proton symporter activity,0,0,0
amino acid sodium symporter activity,-0.678722135,0.04553598,0.01845524
l histidine transmembrane transporter activity,-0.316527781,0.00916292,0.008128576
neutral amino acid sodium symporter activity,-0.407591656,0.01302381,0.008694511
proline sodium symporter activity,-0.203438097,0.00846487,0.007642964
dicarboxylic acid transmembrane transporter activity,-0.868919923,0.0495661,0.018685381
l glutamate transmembrane transporter activity,-0.408477116,0.01407634,0.009759029
inorganic phosphate transmembrane transporter activity,-0.253107429,0.0043944,0.005588141
lipid transporter activity,-1.502307623,0.20898454,0.037705021
long chain fatty acid transporter activity,-0.645519996,0.03567174,0.015788419
neurotransmitter transmembrane transporter activity,-0.500819948,0.02290815,0.013214629
gamma aminobutyric acid sodium chloride symporter activity,-0.47034911,0.01362631,0.009538256
nucleoside transmembrane transporter activity,-0.401207816,0.01387725,0.010287063
nucleotide sugar transmembrane transporter activity,0,0,0
organic acid transmembrane transporter activity,-1.670945118,0.21886454,0.037909408
organic acid sodium symporter activity,-0.771050486,0.05356258,0.01956108
oxygen carrier activity,-0.519189887,0.02313579,0.013532217
atp transmembrane transporter activity,-0.122672216,0.00409624,0.003963734
carbohydrate proton symporter activity,-0.316967806,0.00443752,0.005323948
fructose transmembrane transporter activity,-0.409542441,0.00890886,0.007395717
water transmembrane transporter activity,-0.608662805,0.0361676,0.015636901
copper ion transmembrane transporter activity,-0.339132809,0.00441819,0.005656162
iron ion transmembrane transporter activity,-0.345814953,0.0091071,0.007683589
manganese ion transmembrane transporter activity,-0.316269355,0.0088146,0.007097115
zinc ion transmembrane transporter activity,-0.505590411,0.02408589,0.013777734
p type calcium transporter activity,-0.499757665,0.01350406,0.009672808
carbohydrate cation symporter activity,-0.4030303,0.00900876,0.007986397
glucose sodium symporter activity,-0.216741917,0.00395766,0.004233883
amino acid cation symporter activity,-0.66636373,0.04433857,0.01700058
sodium phosphate symporter activity,-0.348162309,0.00469512,0.006017653
monovalent cation proton antiporter activity,-0.816713345,0.04349499,0.016303138
solute inorganic anion antiporter activity,-0.624799154,0.02634274,0.012376361
udp n acetylglucosamine transmembrane transporter activity,0,0,0
atp adp antiporter activity,0,0,0
snap receptor activity,-0.474088894,0.01758093,0.010358669
steroid binding,3.064251572,0.16555705,0.035585508
vitamin d binding,0.619399492,0.0133197,0.009025355
11 cis retinal binding,-0.337745565,0.00867781,0.007602794
all trans retinal binding,-0.379433265,0.0089709,0.007539929
fatty acid binding,0.576667952,0.08347516,0.023782907
iron ion binding,-1.461716454,0.20677204,0.038661424
copper ion binding,-0.990127246,0.07983065,0.023240094
calcium ion binding,-3.696375055,1.13586661,0.085635685
calmodulin binding,-1.24657847,0.27830658,0.040973417
collagen binding,-1.373783611,0.14556948,0.031769545
insulin like growth factor binding,-0.708585619,0.05502291,0.021102475
lamin binding,-0.563447352,0.03156444,0.014170694
profilin binding,-0.331555031,0.00881663,0.007982476
tropomyosin binding,-0.700023578,0.04460698,0.016337993
macrolide binding,0.600706252,0.02753436,0.013776517
fk506 binding,1.076715873,0.01843223,0.010947893
glucose binding,-0.472751225,0.01336286,0.009228659
mannose binding,-0.567388418,0.02614013,0.012284583
glycosaminoglycan binding,-2.39731438,0.42946792,0.052051129
hyaluronic acid binding,-0.807923853,0.04557607,0.017459653
folic acid binding,-0.441806061,0.0218465,0.011761948
phospholipid binding,-1.500999613,0.52241048,0.058721188
calcium dependent phospholipid binding,-0.895209484,0.05728308,0.017731135
1 phosphatidylinositol binding,-0.401775241,0.01381707,0.0095254
phosphatidylinositol 4 5 bisphosphate binding,-0.964421189,0.0862207,0.024409148
phosphatidylinositol 3 4 5 trisphosphate binding,-0.857962441,0.04024031,0.015816905
phospholipid transporter activity,-0.898677972,0.07314766,0.023020104
odorant binding,-0.349098634,0.00435543,0.005200335
chemokine activity,-1.211142672,0.13372655,0.028763374
beta catenin binding,6.838053861,0.11787895,0.026706583
microtubule binding,-1.818039786,0.39136937,0.049283503
protein c terminus binding,-0.194067711,0.23841638,0.039967391
monocarboxylic acid transmembrane transporter activity,-1.122432343,0.08901882,0.024098397
high density lipoprotein particle binding,-0.580116312,0.02276522,0.012644395
axon guidance receptor activity,-0.722334974,0.02634727,0.012261998
enzyme activator activity,-2.489816365,0.64155419,0.066131058
calcium sensitive guanylate cyclase activator activity,-0.183388526,0.00419122,0.004587092
chitin binding,-0.352368392,0.01319409,0.009121391
glutamate receptor activity,-0.547892838,0.03037922,0.012975567
translation termination factor activity,-0.312249549,0.00418124,0.004423513
n acetyltransferase activity,-0.594640678,0.02692587,0.013421332
phosphoric diester hydrolase activity,-0.94526584,0.12543684,0.02966027
growth factor activity,-1.840317222,0.28010536,0.044049667
cytoskeletal protein binding,-3.17908878,1.29663656,0.08813109
cytoskeletal anchor activity,-0.756021826,0.035398,0.015962502
atp dependent activity acting on dna,-1.156990612,0.11765714,0.029146425
5s rrna binding,-0.396210862,0.00398448,0.004579582
alcohol dehydrogenase nadpplus activity,-0.663335994,0.02616719,0.012297222
