pathway,phnx_z_score,mean_path_score,sd_path_score
complement component c3b binding,-0.644870125,0.006241614,0.001816822
lipopolysaccharide immune receptor activity,-0.206566371,0.006379746,0.001886783
nucleoside binding,-0.285298973,0.00987504,0.00201557
g protein alpha subunit binding,-0.851374995,0.025373836,0.003684435
fibronectin binding,-1.237132284,0.028912119,0.003704631
retinoic acid binding,3.388618428,0.016266059,0.002711117
protease binding,-1.982847297,0.132190685,0.007739721
p53 binding,2.196029194,0.072278348,0.006052129
opsin binding,-0.324720647,0.003737854,0.001163628
g quadruplex rna binding,-0.568769517,0.003687581,0.001184278
aminoacyl trna editing activity,-0.412585465,0.003816606,0.001470255
dystroglycan binding,-0.573104824,0.012560753,0.002281875
dna helicase activity,-1.357418627,0.069179894,0.005813899
minor groove of adenine thymine rich dna binding,2.75897338,0.008945495,0.002248121
chromatin binding,19.75694071,0.56278265,0.016625061
damaged dna binding,-1.075652369,0.082451143,0.00654035
dna replication origin binding,-0.479197022,0.02044258,0.003415255
dna clamp loader activity,-0.513616654,0.00889658,0.002329714
double stranded telomeric dna binding,2.774034304,0.011267349,0.002250748
single stranded dna binding,0.63663973,0.131040256,0.00832927
nuclear steroid receptor activity,17.06756656,0.028112063,0.00391104
transcription elongation factor activity,-0.364485508,0.004957242,0.001548051
transcription coregulator activity,-0.575858529,0.485715753,0.015371402
transcription coactivator activity,-1.045969018,0.282325654,0.011848012
transcription corepressor activity,-0.006470105,0.174235944,0.009110208
telomerase activity,-0.494758809,0.006229609,0.001755622
rna binding,-2.534564534,1.529447899,0.02763311
double stranded rna binding,-1.184675414,0.080376097,0.006446573
double stranded rna adenosine deaminase activity,-0.073345692,0.003822202,0.001529769
single stranded rna binding,-1.515708756,0.080626096,0.006286232
mrna binding,-0.851780933,0.297059343,0.012308731
mrna 3 utr binding,-0.696518381,0.094644215,0.006949156
structural constituent of ribosome,-2.025585014,0.163245729,0.009280148
translation initiation factor activity,-1.131549261,0.055160401,0.00500323
translation elongation factor activity,-0.504273594,0.017714974,0.002992372
protein disulfide isomerase activity,-0.596733839,0.018990807,0.003042909
cytoskeletal motor activity,-1.752403514,0.090767293,0.006971164
microtubule motor activity,-1.402392996,0.055861444,0.005398233
actin binding,-3.084110919,0.400417143,0.01407347
actin monomer binding,0.294593928,0.025183988,0.003598214
lysozyme activity,-0.208847655,0.00125065,0.000769221
protein glutamine gamma glutamyltransferase activity,-0.376332826,0.007554802,0.001952531
antigen binding,-1.43300875,0.087892043,0.00707733
alpha n acetylneuraminate alpha 2 8 sialyltransferase activity,-0.196713267,0.003788504,0.001364951
beta galactoside cmp alpha 2 3 sialyltransferase activity,-0.29326799,0.006300024,0.001749335
2 acylglycerol o acyltransferase activity,-0.189990685,0.003838706,0.001519582
1 alkyl 2 acetylglycerophosphocholine esterase activity,-0.062439114,0.00742996,0.001921237
3 beta hydroxy delta5 steroid dehydrogenase activity,-0.165950862,0.00122535,0.000634826
3 hydroxyacyl coa dehydrogenase activity,-0.391775524,0.008763143,0.001947909
dna directed dna polymerase activity,-0.683917937,0.021324096,0.003076533
dna apurinic or apyrimidinic site endonuclease activity,-0.410040629,0.012526034,0.002570561
dna topoisomerase activity,-0.275589727,0.006271383,0.001783025
gtpase activity,-2.589212854,0.285524231,0.012664942
g protein activity,-1.00317622,0.043068206,0.004839834
n acetyllactosamine synthase activity,-0.545614555,0.006358774,0.001795726
nadplus adp ribosyltransferase activity,-0.743717297,0.025153597,0.003664829
nadplus nucleosidase activity,-0.873311086,0.017547861,0.00296213
nad p h dehydrogenase quinone activity,-1.009401437,0.041539288,0.004568339
rna directed dna polymerase activity,-0.537643031,0.006402407,0.001936986
acetyl coa hydrolase activity,-0.372426218,0.004861466,0.001346484
acetyl coa c acyltransferase activity,-0.300159972,0.008757759,0.002124731
acid phosphatase activity,-0.614160889,0.006353663,0.001875182
acyl coa oxidase activity,-0.357303682,0.007777248,0.002091353
adenosine deaminase activity,-0.119292078,0.006536881,0.002069551
adenylate cyclase activity,-0.180442206,0.007524532,0.002114428
adenylate kinase activity,-0.648195808,0.006330938,0.001701551
alcohol dehydrogenase activity zinc dependent,-0.202444433,0.004843491,0.00127191
aldehyde dehydrogenase nad p plus activity,-0.760072336,0.019022758,0.00322569
alditol nadpplus 1 oxidoreductase activity,-0.809841887,0.010178721,0.002288991
aldo keto reductase nadp activity,-1.07491725,0.025151221,0.003596762
alkaline phosphatase activity,-0.343414983,0.002523095,0.001214551
aminoacylase activity,-0.344372048,0.003758538,0.001337327
aryl sulfotransferase activity,-0.290817481,0.00385326,0.001620467
arylesterase activity,-0.661287258,0.006548884,0.002021639
arylsulfatase activity,-0.39342413,0.008938066,0.002341153
carbonate dehydratase activity,-0.719449007,0.01134372,0.002393109
carbonyl reductase nadph activity,-0.553879278,0.01001726,0.00230061
cyclic nucleotide phosphodiesterase activity,-0.75983058,0.026446013,0.003769279
3 5 cyclic amp phosphodiesterase activity,-0.62126301,0.018909714,0.003135088
cytidine deaminase activity,-0.244366533,0.008741731,0.002053192
cytochrome b5 reductase activity acting on nad p h,-0.59053583,0.00746321,0.001761469
diacylglycerol kinase activity,-0.340436225,0.011361101,0.002544093
diacylglycerol o acyltransferase activity,-0.107123391,0.001242686,0.000678526
dihydropyrimidinase activity,0.10094361,0.005029124,0.001494656
dolichyl phosphate mannose protein mannosyltransferase activity,-0.481570553,0.003784377,0.001333922
endopeptidase activity,-3.118136171,0.332625325,0.013152512
atp dependent peptidase activity,-0.761419876,0.006231286,0.001576379
aminopeptidase activity,-1.107499391,0.037518056,0.004493056
carboxypeptidase activity,-0.833573713,0.038064109,0.004582809
metallocarboxypeptidase activity,-0.774193734,0.023998462,0.003338263
serine type carboxypeptidase activity,-0.482344903,0.00633116,0.001812313
cysteine type endopeptidase activity,-1.756712918,0.095542654,0.007134719
calcium dependent cysteine type endopeptidase activity,-0.566064204,0.014014351,0.002816556
metalloendopeptidase activity,-1.588471115,0.091383393,0.006893039
threonine type endopeptidase activity,-0.652262649,0.010424368,0.002422902
enoyl coa hydratase activity,-0.716073011,0.012898766,0.002761961
epoxide hydrolase activity,-0.464791359,0.006287712,0.001903461
estradiol 17 beta dehydrogenase activity,-0.966408629,0.020076205,0.003133462
fatty acid synthase activity,-0.758986534,0.011388747,0.002327771
fatty acyl coa synthase activity,-0.420712692,0.003856178,0.001519274
fructose 2 6 bisphosphate 2 phosphatase activity,0.032683665,0.005049336,0.001550132
galactosylceramidase activity,-0.51376161,0.002532616,0.001114556
glutathione transferase activity,-1.10506272,0.026493426,0.003581178
glycolipid mannosyltransferase activity,-0.111742476,0.003700164,0.001272247
gdp phosphatase activity,-0.683716729,0.010180467,0.00247393
guanylate cyclase activity,-0.442240169,0.006367849,0.001849332
guanylate kinase activity,-0.578650585,0.007673864,0.002045905
helicase activity,-1.987302624,0.144537802,0.008607044
hexokinase activity,-0.243706547,0.003779975,0.001477084
hyalurononglucosaminidase activity,-0.292118918,0.005113956,0.001827872
inorganic diphosphate phosphatase activity,-0.58174297,0.004941628,0.00150518
1 phosphatidylinositol 4 kinase activity,-0.476739372,0.003745282,0.001429046
phosphatidylinositol 4 5 bisphosphate 5 phosphatase activity,-0.409277675,0.011505867,0.002555397
inositol polyphosphate 5 phosphatase activity,-0.426691918,0.008815796,0.002090024
isocitrate dehydrogenase nad p plus activity,-0.508808005,0.006382746,0.002027771
lactate dehydrogenase activity,-0.463465542,0.003689722,0.001250842
l lactate dehydrogenase activity,-0.48229682,0.00379237,0.001414834
leukotriene c4 synthase activity,-0.873833873,0.006335956,0.001748566
lipoprotein lipase activity,-0.421029503,0.007600212,0.002016989
long chain fatty acid coa ligase activity,-0.80644814,0.015206719,0.002976904
lysine n acetyltransferase activity acting on acetyl phosphate as donor,-0.590610111,0.006306366,0.001805533
monooxygenase activity,-1.624578748,0.083276632,0.006642726
n n dimethylaniline monooxygenase activity,-0.56296296,0.00637779,0.001903838
nuclease activity,-2.102824437,0.179384592,0.009702471
endonuclease activity,-1.647751606,0.106158514,0.007387348
endodeoxyribonuclease activity,-1.044744972,0.037974087,0.004559091
endoribonuclease activity,-1.030798162,0.056804081,0.005408509
rna dna hybrid ribonuclease activity,-0.638641162,0.007615458,0.001928248
ribonuclease p activity,-0.537883179,0.012647921,0.002662142
exonuclease activity,-1.449860796,0.073264018,0.005983346
phosphodiesterase i activity,-0.359690901,0.004958058,0.001462528
exodeoxyribonuclease activity,-0.992980396,0.022690015,0.003327372
deoxyribonuclease i activity,-0.403921001,0.006361277,0.001869863
exoribonuclease activity,-1.136250876,0.037666666,0.004405424
poly a specific ribonuclease activity,-0.680602309,0.01136566,0.002265141
deoxyribonuclease activity,-1.315441373,0.058033747,0.00560021
ribonuclease activity,-1.568899872,0.102157907,0.007561927
trna specific ribonuclease activity,-0.653433578,0.016541634,0.002963781
nucleoside diphosphate kinase activity,-0.671694067,0.015306684,0.002795446
dinucleotide phosphatase activity,-0.247578988,0.006302996,0.001740842
hydrolase activity hydrolyzing o glycosyl compounds,-1.691369527,0.075719087,0.006357621
beta n acetylhexosaminidase activity,-0.412842172,0.003800709,0.001462324
beta galactosidase activity,-0.467597318,0.003812657,0.001429985
chitinase activity,-0.534705855,0.006290508,0.001581259
mannosyl oligosaccharide 1 2 alpha mannosidase activity,-0.663977583,0.008905521,0.002220739
oligosaccharyl transferase activity,-0.444479395,0.004983141,0.001550445
dolichyl diphosphooligosaccharide protein glycotransferase activity,-0.404744873,0.003761344,0.001401732
peptide alpha n acetyltransferase activity,-0.433358693,0.007602139,0.001964053
glutathione peroxidase activity,-0.981303215,0.021590013,0.003438298
phospholipase activity,-1.94005262,0.085105266,0.006410272
lysophospholipase activity,-0.755876967,0.017789221,0.003302417
phospholipase a2 activity,-0.88867991,0.022828548,0.003596963
phospholipase c activity,-1.029758112,0.0279945,0.003899459
phospholipase d activity,-0.495588101,0.006258104,0.001862644
1 4 alpha oligoglucan phosphorylase activity,-0.335357429,0.006209196,0.001637644
polynucleotide adenylyltransferase activity,-0.38694777,0.005024735,0.001511147
polypeptide n acetylgalactosaminyltransferase activity,-0.737857543,0.013928745,0.002672257
procollagen proline 4 dioxygenase activity,-0.39981151,0.00377886,0.001397809
prenyltransferase activity,-1.108902681,0.020274748,0.003455441
protein geranylgeranyltransferase activity,-0.578063315,0.006399481,0.00186049
protein arginine deiminase activity,-0.136350544,0.002561548,0.001184799
protein kinase activity,-4.211831055,0.570685404,0.016751955
protein serine threonine kinase activity,-3.720368001,0.418175335,0.014049238
transmembrane receptor protein serine threonine kinase activity,-0.629340179,0.018912019,0.002922138
amp activated protein kinase activity,-0.536828287,0.007694058,0.002168399
calmodulin dependent protein kinase activity,-0.866415797,0.025264765,0.003615776
cyclic nucleotide dependent protein kinase activity,-0.917270199,0.011288323,0.002306107
camp dependent protein kinase activity,-0.759510421,0.008923325,0.00230981
protein kinase c activity,-0.68971725,0.017868922,0.003082309
g protein coupled receptor kinase activity,-0.165989125,0.003840185,0.001531335
nf kappab inducing kinase activity,-0.61240717,0.005178595,0.001741644
jun kinase kinase kinase activity,-0.787301372,0.011319213,0.002357691
map kinase activity,-0.776706344,0.018959077,0.003153157
map kinase kinase activity,-0.967316623,0.019909981,0.003011404
map kinase kinase kinase activity,-1.091008565,0.028104529,0.00410861
ribosomal protein s6 kinase activity,-0.500384788,0.009125261,0.002374694
protein serine threonine tyrosine kinase activity,-1.357887387,0.052455688,0.004849952
protein tyrosine kinase activity,-2.206050817,0.160872213,0.008887018
transmembrane receptor protein tyrosine kinase activity,-1.491990207,0.068173285,0.006262297
non membrane spanning protein tyrosine kinase activity,-1.151881552,0.054424969,0.005203633
protein lysine 6 oxidase activity,-0.430026853,0.003868176,0.001577055
phosphoprotein phosphatase activity,-2.081068159,0.160115544,0.009135474
protein serine threonine phosphatase activity,-1.596124072,0.088722979,0.006991924
calcium dependent protein serine threonine phosphatase activity,-0.49372754,0.008843145,0.002090515
protein tyrosine phosphatase activity,-1.626265235,0.093254471,0.006876167
non membrane spanning protein tyrosine phosphatase activity,-0.429014995,0.015118467,0.002940381
pyruvate dehydrogenase activity,-0.211022932,0.006281035,0.001663492
pyruvate dehydrogenase acetyl transferring kinase activity,-0.347924792,0.006250921,0.00170129
nad retinol dehydrogenase activity,-0.463753636,0.012720477,0.002588609
ribose phosphate diphosphokinase activity,-0.575808016,0.006280626,0.001772511
sphingomyelin phosphodiesterase activity,-0.403345511,0.006425823,0.001916033
sterol esterase activity,-0.514550452,0.004984592,0.001552019
superoxide dismutase activity,-0.467208911,0.00508142,0.001751722
thioredoxin disulfide reductase activity,-0.196093433,0.007665085,0.002065775
triglyceride lipase activity,-0.773591196,0.017474424,0.002835379
enzyme inhibitor activity,-3.1701684,0.309295253,0.012641679
phospholipase inhibitor activity,-0.659691229,0.01274335,0.002685119
cyclin dependent protein serine threonine kinase inhibitor activity,-0.546271874,0.012561639,0.002505418
camp dependent protein kinase inhibitor activity,-0.328294431,0.008826818,0.002241336
protein serine threonine phosphatase inhibitor activity,-0.402510754,0.009925685,0.002175557
serine type endopeptidase inhibitor activity,-1.431836971,0.065360735,0.005786088
cysteine type endopeptidase inhibitor activity,-1.091305184,0.043310024,0.004905157
complement receptor activity,-0.537326593,0.011600025,0.002644621
nuclear receptor activity,30.85207689,0.064446906,0.005824344
cytokine receptor activity,-1.798629041,0.103195485,0.007414806
ciliary neurotrophic factor receptor activity,-0.394582286,0.008795859,0.002075255
interferon receptor activity,-0.254114941,0.00624379,0.001651969
interleukin 1 receptor activity,-0.545124366,0.008890751,0.002283425
oncostatin m receptor activity,-0.331829653,0.006380966,0.002000925
g protein coupled receptor activity,-1.57604379,0.272378684,0.012218369
extracellularly atp gated cation channel activity,-0.491866962,0.007495228,0.001842426
adrenergic receptor activity,-0.584994599,0.00891375,0.002271388
alpha adrenergic receptor activity,-0.512696935,0.006254296,0.00175405
dopamine neurotransmitter receptor activity,-0.268780166,0.002514568,0.001058739
icosanoid receptor activity,1.31518238,0.01748455,0.003084325
prostanoid receptor activity,1.780869812,0.012444125,0.002517801
prostaglandin e receptor activity,-0.456021054,0.005052156,0.001587988
histamine receptor activity,5.473518518,0.003707034,0.001384113
ionotropic glutamate receptor activity,-0.816927865,0.013918495,0.002680157
nmda glutamate receptor activity,-0.548783231,0.00516227,0.001715195
melanocortin receptor activity,-0.226245974,0.00131883,0.001011421
n formyl peptide receptor activity,-0.394616428,0.003835556,0.001613101
neuropeptide y receptor activity,-0.27909686,0.002502328,0.001083237
olfactory receptor activity,-0.059901564,0.003796348,0.001441498
g protein coupled opioid receptor activity,-0.538221228,0.00387646,0.001578273
somatostatin receptor activity,-0.597009291,0.002493466,0.001044315
vasopressin receptor activity,-0.082797929,0.00500059,0.001577213
ephrin receptor activity,-0.828186204,0.019118509,0.003368215
gpi linked ephrin receptor activity,-0.459265877,0.006222591,0.001710537
fibroblast growth factor receptor activity,-0.473347707,0.005044832,0.001630581
vascular endothelial growth factor receptor activity,-0.519112035,0.008869005,0.002134424
transforming growth factor beta receptor activity,-0.542032321,0.013818174,0.002573968
transforming growth factor beta receptor activity type i,-0.244948539,0.006317361,0.001936575
neurotrophin receptor activity,-0.424023285,0.006369335,0.001861537
tumor necrosis factor receptor activity,-0.899598989,0.010148647,0.002250611
death receptor activity,-0.779468426,0.012609966,0.002368237
low density lipoprotein particle receptor activity,-0.693331131,0.016329917,0.00290614
netrin receptor activity,-0.465678704,0.002490046,0.001082391
scavenger receptor activity,-1.104850108,0.036656533,0.004307854
signal recognition particle binding,-0.411304369,0.005081205,0.001631894
signal sequence binding,-1.256616626,0.047907168,0.004757353
nuclear export signal receptor activity,-0.437733933,0.011552511,0.002575791
transmembrane receptor protein tyrosine kinase adaptor activity,-0.612368333,0.018889719,0.002974875
map kinase scaffold activity,-0.764978585,0.011459851,0.002552818
protein kinase c binding,-1.055494168,0.053239889,0.005589694
guanyl nucleotide exchange factor activity,-2.546603101,0.206134872,0.010445629
gdp dissociation inhibitor activity,-0.947004524,0.017809453,0.002921267
gtpase inhibitor activity,-0.625464174,0.01274792,0.002620326
gtpase activator activity,-2.433306595,0.247449922,0.010703921
signaling receptor binding,-4.543564461,1.302122645,0.024102548
fibroblast growth factor receptor binding,-0.610235166,0.013885015,0.002900546
type 1 fibroblast growth factor receptor binding,-0.575227666,0.002505178,0.001163327
frizzled binding,-1.126641353,0.029306671,0.004140334
type 2 fibroblast growth factor receptor binding,-0.225978983,0.002562475,0.001276557
notch binding,-0.389705875,0.018851282,0.003128724
patched binding,-0.433210362,0.00648761,0.001993512
type ii transforming growth factor beta receptor binding,-0.537254999,0.01006122,0.002345665
death receptor binding,-0.49453183,0.021482437,0.003262555
cytokine activity,-2.522206972,0.174609989,0.009372343
cytokine receptor binding,-1.592735047,0.23377087,0.010567904
ciliary neurotrophic factor receptor binding,-0.42674893,0.009947556,0.002084495
growth hormone receptor binding,-0.455543177,0.006255562,0.001680548
type i interferon receptor binding,0,0,0
interleukin 2 receptor binding,1.283201729,0.003742637,0.00130717
interleukin 6 receptor binding,-0.491062782,0.008798957,0.002115732
interleukin 12 receptor binding,-0.555941238,0.006207358,0.001650099
interleukin 1 receptor binding,-0.867907802,0.012511012,0.002481845
epidermal growth factor receptor binding,-1.159064608,0.036415424,0.004228775
insulin receptor binding,-0.843567228,0.025566011,0.003855071
insulin like growth factor receptor binding,-0.7814839,0.016156184,0.002751412
transforming growth factor beta receptor binding,0.682839591,0.02397645,0.003426207
platelet derived growth factor receptor binding,-0.583789557,0.016199302,0.002631602
nerve growth factor receptor binding,-0.307797302,0.003844456,0.001486225
tumor necrosis factor receptor binding,-0.209306887,0.036658641,0.004188305
neurotrophin receptor binding,-0.63155298,0.012737805,0.002675635
neurotrophin trk receptor binding,-0.469240847,0.007670816,0.002047597
vascular endothelial growth factor receptor binding,-0.848469645,0.0154654,0.002956382
integrin binding,-2.378348156,0.168046377,0.008979079
hormone activity,-1.520233848,0.072455616,0.006034345
neuropeptide hormone activity,-0.684918555,0.022733295,0.003573118
structural molecule activity,-4.12597885,0.646963776,0.018313418
structural constituent of cytoskeleton,-1.652165908,0.111014765,0.007992396
extracellular matrix structural constituent,-2.301254465,0.155748505,0.009640614
structural constituent of eye lens,-0.767781908,0.015057287,0.002597465
transporter activity,-5.326078837,0.880468961,0.020900923
intracellular ligand gated ion channel activity,-1.067592961,0.023969331,0.003671185
intracellular camp activated cation channel activity,-0.805368089,0.003843481,0.001393749
intracellular cgmp activated cation channel activity,-0.493901798,0.00382231,0.00147258
volume sensitive anion channel activity,-0.417406308,0.006371371,0.001800095
calcium activated cation channel activity,-0.39306215,0.017556196,0.002829568
intracellular calcium activated chloride channel activity,-0.434382795,0.009022485,0.002213452
extracellular ligand gated ion channel activity,-1.515286421,0.04568559,0.00471831
excitatory extracellular ligand gated ion channel activity,-1.254403205,0.033106131,0.004104845
inhibitory extracellular ligand gated ion channel activity,-0.437309796,0.005242329,0.001784386
inward rectifier potassium channel activity,-0.759641231,0.022712868,0.003477784
gap junction channel activity,-0.52437398,0.012517285,0.002454899
voltage gated calcium channel activity,-0.765273152,0.027350078,0.003482519
calcium channel regulator activity,-1.107559109,0.030569181,0.004179624
voltage gated chloride channel activity,-0.48654174,0.011331002,0.002336905
voltage gated sodium channel activity,-1.018184797,0.018939972,0.003340231
voltage gated potassium channel activity,-1.685038601,0.064643092,0.005542954
delayed rectifier potassium channel activity,-0.874852289,0.0215198,0.003331763
anion channel activity,-1.395380432,0.056786023,0.005302513
cation channel activity,-2.738339145,0.231242429,0.010601473
potassium channel activity,-1.485209012,0.081975757,0.006654792
sodium channel activity,-1.330974791,0.036441121,0.004091078
amino acid proton symporter activity,-0.273741995,0.002508896,0.001055359
amino acid sodium symporter activity,-0.8790697,0.017692705,0.002841305
l histidine transmembrane transporter activity,-0.608894744,0.003862383,0.001463936
neutral amino acid sodium symporter activity,-0.507769276,0.005229833,0.001839089
proline sodium symporter activity,-0.43144432,0.003808526,0.001396532
dicarboxylic acid transmembrane transporter activity,-1.009733737,0.028044662,0.004034393
l glutamate transmembrane transporter activity,-0.681024389,0.012669878,0.002481376
inorganic phosphate transmembrane transporter activity,-0.307938256,0.006331781,0.001921752
lipid transporter activity,-2.354370069,0.125892666,0.007409908
long chain fatty acid transporter activity,-0.850431719,0.014913428,0.002469838
neurotransmitter transmembrane transporter activity,-0.470781492,0.008844609,0.002231628
gamma aminobutyric acid sodium chloride symporter activity,-0.480225996,0.004972459,0.001510662
nucleoside transmembrane transporter activity,-0.524246733,0.007623318,0.001976775
nucleotide sugar transmembrane transporter activity,-0.663377804,0.011101594,0.002081158
organic acid transmembrane transporter activity,-2.064072186,0.120033115,0.007351543
organic acid sodium symporter activity,-0.791370789,0.022708698,0.00336593
oxygen carrier activity,-0.538905197,0.007479875,0.001797857
atp transmembrane transporter activity,-0.67235915,0.011455199,0.002542093
carbohydrate proton symporter activity,-0.23089283,0.003863293,0.001616737
fructose transmembrane transporter activity,-0.409810222,0.007502441,0.001848273
water transmembrane transporter activity,-0.626262889,0.011564202,0.002580709
copper ion transmembrane transporter activity,-0.21971492,0.006143449,0.001581363
iron ion transmembrane transporter activity,-0.840242933,0.010013333,0.002217613
manganese ion transmembrane transporter activity,-0.929523533,0.011555626,0.002564353
zinc ion transmembrane transporter activity,-0.705756834,0.012691602,0.002729838
p type calcium transporter activity,-0.582306098,0.00884688,0.002101782
carbohydrate cation symporter activity,-0.417661327,0.010055682,0.00218522
glucose sodium symporter activity,-0.491732292,0.005112434,0.001808777
amino acid cation symporter activity,-0.89848963,0.020304817,0.003216306
sodium phosphate symporter activity,-0.242939692,0.005077816,0.001596348
monovalent cation proton antiporter activity,-0.766073974,0.025196478,0.003607326
solute inorganic anion antiporter activity,-0.441353704,0.011447312,0.002477179
udp n acetylglucosamine transmembrane transporter activity,-0.331372605,0.003749173,0.001334368
atp adp antiporter activity,-0.643335138,0.005161065,0.001778335
snap receptor activity,-1.16667335,0.040389359,0.004582567
steroid binding,4.849835553,0.099287549,0.00762365
vitamin d binding,2.79045445,0.006337588,0.001832107
11 cis retinal binding,-0.292200567,0.002466812,0.001050005
all trans retinal binding,-0.291677943,0.002449076,0.000991079
fatty acid binding,2.145471686,0.041428634,0.004409457
iron ion binding,-1.778434541,0.124572213,0.007938
copper ion binding,-0.805109628,0.05254981,0.005010262
calcium ion binding,-4.312861447,0.587498562,0.016948043
calmodulin binding,-2.012910408,0.187591694,0.009837842
collagen binding,-0.471101345,0.069871924,0.005905149
insulin like growth factor binding,-0.793382179,0.020033001,0.002919149
lamin binding,-0.810078421,0.017697877,0.002971165
profilin binding,-0.566137665,0.011359967,0.002531129
tropomyosin binding,-0.65469191,0.013883058,0.002792242
macrolide binding,-0.058562567,0.014011794,0.00277983
fk506 binding,0.018449222,0.011534436,0.002415495
glucose binding,-0.587047316,0.01130612,0.002255559
mannose binding,-0.778522971,0.018956994,0.002960727
glycosaminoglycan binding,-2.457359682,0.184513181,0.009852925
hyaluronic acid binding,-1.131377722,0.020002591,0.003096747
folic acid binding,-0.638645696,0.011482848,0.002434602
phospholipid binding,-2.975028152,0.408520404,0.014364033
calcium dependent phospholipid binding,-1.310053151,0.040272599,0.004545311
1 phosphatidylinositol binding,-0.413709656,0.011374071,0.002395572
phosphatidylinositol 4 5 bisphosphate binding,-1.728592963,0.069531902,0.0058683
phosphatidylinositol 3 4 5 trisphosphate binding,-1.04611168,0.040480612,0.004857619
phospholipid transporter activity,-1.460743229,0.053131902,0.005359534
odorant binding,-0.080248258,0.001281302,0.000888518
chemokine activity,-1.075985894,0.046950787,0.004913435
beta catenin binding,8.273470139,0.088580577,0.00658713
