"Enrichment FDR","nGenes","Pathway Genes","Fold Enrichment","Pathway","URL","Genes"
9.3805050426422e-46,58,474,7.83740620912783,"DNA-binding transcription activator activity "," http://amigo.geneontology.org/amigo/term/GO:0001216"," PAX6  TFAP2B  ISL1  FOXC1  PITX1  SREBF1  GLI2  PGR  TBX5  POU4F3  ESR1  SOX10  MYBL2  KLF5  ETV2  DLX5  TFEC  MEOX2  LHX2  GATA3  HLF  DLX2  MYB  EGR1  HOXA7  RUNX2  GCM2  FOSB  FOXA1  TBX3  EHF  DMRT1  POU2F3  LEF1  NR1I3  NR4A2  ZIC3  CREB3L1  ELK4  GFI1B  FOXI1  AR  ONECUT1  FOS  SIX2  ARNT2  HOXB2  FOSL1  ETV4  EGR3  HOXC10  SOX2  NKX2-5  WT1  MYBL1  ESRRG  FOXD1  SPIB"
9.10263765258112e-45,57,468,7.80925460636516,"DNA-binding transcription activator activity, RNA polymerase II-specific "," http://amigo.geneontology.org/amigo/term/GO:0001228"," PAX6  TFAP2B  ISL1  FOXC1  PITX1  SREBF1  GLI2  PGR  TBX5  POU4F3  ESR1  SOX10  MYBL2  KLF5  ETV2  DLX5  TFEC  MEOX2  LHX2  GATA3  HLF  DLX2  MYB  EGR1  HOXA7  RUNX2  GCM2  FOSB  FOXA1  EHF  DMRT1  POU2F3  LEF1  NR1I3  NR4A2  ZIC3  CREB3L1  ELK4  GFI1B  FOXI1  AR  ONECUT1  FOS  SIX2  ARNT2  HOXB2  FOSL1  ETV4  EGR3  HOXC10  SOX2  NKX2-5  WT1  MYBL1  ESRRG  FOXD1  SPIB"
1.15201535793673e-17,27,335,6.82914572864322,"DNA-binding transcription repressor activity "," http://amigo.geneontology.org/amigo/term/GO:0001217"," PAX6  TFEC  HOXA2  PAX4  GATA3  CUX2  NANOG  BCL11A  HOXB8  BHLHE41  NR1D1  E2F8  BHLHE40  TBX3  ZFHX3  RORC  CREB3L1  NR2F6  EN1  PITX2  HEY1  INSM1  NR2F1  HIC1  ZBTB33  ZBTB6  NFATC4"
1.15201535793673e-17,27,333,6.82914572864322,"DNA-binding transcription repressor activity, RNA polymerase II-specific "," http://amigo.geneontology.org/amigo/term/GO:0001227"," PAX6  TFEC  HOXA2  PAX4  GATA3  CUX2  NANOG  BCL11A  HOXB8  BHLHE41  NR1D1  E2F8  BHLHE40  TBX3  ZFHX3  RORC  CREB3L1  NR2F6  EN1  PITX2  HEY1  INSM1  NR2F1  HIC1  ZBTB33  ZBTB6  NFATC4"
9.50323880281037e-17,32,596,5.44238433547046,"Transcription factor binding "," http://amigo.geneontology.org/amigo/term/GO:0008134"," PAX6  ISL1  FOXC1  GLI2  PAX2  TBX5  ESR1  SOX10  XBP1  KLF5  LHX2  GATA3  HOXA7  BHLHE41  HOXC13  RUNX2  FOSB  THRA  NR1D1  FOXA1  BHLHE40  LEF1  NR4A2  PITX2  HEY1  NKX3-1  AR  FOS  SIX2  ARNT2  NKX2-5  NFATC4"
2.07455827397623e-13,14,59,9.8643216080402,"Nuclear receptor activity "," http://amigo.geneontology.org/amigo/term/GO:0004879"," SREBF1  PGR  ESR1  THRA  NR1D1  NR1I3  RORC  NR3C2  NR4A2  NR2F6  NKX3-1  AR  NR2F1  ESRRG"
2.07455827397623e-13,14,59,9.8643216080402,"Ligand-activated transcription factor activity "," http://amigo.geneontology.org/amigo/term/GO:0098531"," SREBF1  PGR  ESR1  THRA  NR1D1  NR1I3  RORC  NR3C2  NR4A2  NR2F6  NKX3-1  AR  NR2F1  ESRRG"
2.42750034304724e-10,26,617,4.27453936348409,"Chromatin binding "," http://amigo.geneontology.org/amigo/term/GO:0003682"," PAX6  TFAP2B  ISL1  RAD51  FOXC1  SREBF1  GLI2  ESR1  SOX10  XBP1  LHX2  DLX2  EGR1  CKS2  RUNX2  THRA  FOXA1  DMRT1  LEF1  CREB3L1  ELK4  AR  ONECUT1  FOS  INSM1  NKX2-5"
5.20176453843502e-06,12,245,5.38053905893102,"DNA-binding transcription factor binding "," http://amigo.geneontology.org/amigo/term/GO:0140297"," ISL1  ESR1  XBP1  KLF5  BHLHE41  HOXC13  RUNX2  BHLHE40  LEF1  NR4A2  NKX3-1  ARNT2"
1.62287445087511e-05,7,32,8.63128140703518,"Steroid hormone receptor activity "," http://amigo.geneontology.org/amigo/term/GO:0003707"," PGR  ESR1  NR1D1  LEF1  NR3C2  NKX3-1  ESRRG"
0.000216297473825016,5,27,9.8643216080402,"BHLH transcription factor binding "," http://amigo.geneontology.org/amigo/term/GO:0043425"," ISL1  KLF5  BHLHE41  RUNX2  BHLHE40"
0.00207418689409961,4,14,9.8643216080402,"HMG box domain binding "," http://amigo.geneontology.org/amigo/term/GO:0071837"," PAX6  DLX5  GATA3  PAX3"
0.00854489411614779,5,65,6.16520100502513,"Promoter-specific chromatin binding "," http://amigo.geneontology.org/amigo/term/GO:1990841"," ISL1  FOXC1  GLI2  SOX10  EGR1"
0.00874964877290232,4,48,7.89145728643216,"E-box binding "," http://amigo.geneontology.org/amigo/term/GO:0070888"," GATA3  BHLHE41  NR1D1  BHLHE40"
0.0098123562052076,6,141,4.9321608040201,"Nuclear receptor binding "," http://amigo.geneontology.org/amigo/term/GO:0016922"," ISL1  ESR1  XBP1  LEF1  NR4A2  NKX3-1"
0.0135883166728594,7,207,4.06177948566361,"RNA polymerase II-specific DNA-binding transcription factor binding "," http://amigo.geneontology.org/amigo/term/GO:0061629"," ISL1  ESR1  XBP1  LEF1  NR4A2  NKX3-1  ARNT2"
0.0169007821000709,3,5,9.8643216080402,"MRF binding "," http://amigo.geneontology.org/amigo/term/GO:0043426"," KLF5  BHLHE41  BHLHE40"
0.0207131513597597,4,18,6.57621440536013,"DNA binding, bending "," http://amigo.geneontology.org/amigo/term/GO:0008301"," FOXC1  LEF1  FOXI1  FOXD1"
0.0257040305122743,5,44,4.9321608040201,"Estrogen receptor binding "," http://amigo.geneontology.org/amigo/term/GO:0030331"," ISL1  ESR1  XBP1  LEF1  NKX3-1"
0.0413616206676884,21,942,1.86622300692652,"Zinc ion binding "," http://amigo.geneontology.org/amigo/term/GO:0008270"," AOC1  GLI2  PGR  ESR1  GATA3  EGR1  THRA  NR1D1  ZFHX3  NR1I3  RORC  NR3C2  NR4A2  ADAMTS1  NR2F6  AR  NR2F1  CA8  WT1  ESRRG  APOBEC3A"
0.0544641332837769,3,5,7.39824120603015,"Estrogen receptor activity "," http://amigo.geneontology.org/amigo/term/GO:0030284"," ESR1  LEF1  NKX3-1"
0.0617579899418871,5,125,4.11013400335008,"Histone deacetylase binding "," http://amigo.geneontology.org/amigo/term/GO:0042826"," BHLHE41  LEF1  NKX3-1  INSM1  HIC1"
0.0885924299527988,6,106,3.28810720268007,"Steroid binding "," http://amigo.geneontology.org/amigo/term/GO:0005496"," PGR  ESR1  RORC  NR3C2  AR  ESRRG"
0.101637704748532,9,367,2.46608040201005,"Protein heterodimerization activity "," http://amigo.geneontology.org/amigo/term/GO:0046982"," TFAP2B  XBP1  IKBKB  BCL11A  BHLHE41  BHLHE40  TUBB2B  NR4A2  ARNT2"
0.105636372311705,2,21,9.8643216080402,"RNA polymerase II general transcription initiation factor binding "," http://amigo.geneontology.org/amigo/term/GO:0001091"," ESR1  AR"
0.105636372311705,2,57,9.8643216080402,"Basal transcription machinery binding "," http://amigo.geneontology.org/amigo/term/GO:0001098"," ESR1  AR"
0.105636372311705,2,57,9.8643216080402,"Basal RNA polymerase II transcription machinery binding "," http://amigo.geneontology.org/amigo/term/GO:0001099"," ESR1  AR"
0.105636372311705,2,4,9.8643216080402,"Tryptophan 2,3-dioxygenase activity "," http://amigo.geneontology.org/amigo/term/GO:0004833"," IDO1  TDO2"
0.105636372311705,2,7,9.8643216080402,"Double-stranded methylated DNA binding "," http://amigo.geneontology.org/amigo/term/GO:0010385"," EGR1  WT1"
0.105636372311705,2,28,9.8643216080402,"Histone acetyltransferase binding "," http://amigo.geneontology.org/amigo/term/GO:0035035"," PAX6  EGR1"
0.105636372311705,2,3,9.8643216080402,"Hemi-methylated DNA-binding "," http://amigo.geneontology.org/amigo/term/GO:0044729"," EGR1  WT1"
0.105636372311705,2,23,9.8643216080402,"R-SMAD binding "," http://amigo.geneontology.org/amigo/term/GO:0070412"," PAX6  FOS"
0.105636372311705,3,49,5.91859296482412,"General transcription initiation factor binding "," http://amigo.geneontology.org/amigo/term/GO:0140296"," ESR1  THRA  AR"
0.176748430916794,5,89,3.08260050251256,"Beta-catenin binding "," http://amigo.geneontology.org/amigo/term/GO:0008013"," ESR1  LEF1  TCF7L1  NR4A2  AR"
