"pathway","phnx_z_score","mean_path_score","sd_path_score"
"endonucleolytic cleavage in its1 to separate ssu rrna from 5 8s rrna and lsu rrna from tricistronic rrna transcript ssu rrna 5 8s rrna lsu rrna",0,0,0
"enzyme directed rrna pseudouridine synthesis",0,0,0
"maturation of 5 8s rrna",0,0,0
"maturation of ssu rrna from tricistronic rrna transcript ssu rrna 5 8s rrna lsu rrna",0,0,0
"maturation of lsu rrna from tricistronic rrna transcript ssu rrna 5 8s rrna lsu rrna",0,0,0
"maturation of 5 8s rrna from tricistronic rrna transcript ssu rrna 5 8s rrna lsu rrna",0,0,0
"cleavage involved in rrna processing",0,0,0
"maturation of lsu rrna",0,0,0
"endonucleolytic cleavage involved in rrna processing",0,0,0
"endonucleolytic cleavage in 5 ets of tricistronic rrna transcript ssu rrna 5 8s rrna lsu rrna",0,0,0
"small nucleolar ribonucleoprotein complex assembly",0,0,0
"box c d snornp assembly",0,0,0
"embryonic axis specification",7.06167972810874,0.006514428,0.00959907197860903
"resolution of meiotic recombination intermediates",-0.193798712541695,0.003044096,0.00600672721058221
"telomere maintenance via recombination",0,0,0
"telomere maintenance",-0.306285447716915,0.00627249,0.00875813728662452
"recombinational repair",-0.221136787340889,0.003230784,0.00624402667961111
"double strand break repair via break induced replication",-0.22513487127211,0.003300786,0.00644407501957572
"dna double strand break processing",0,0,0
"dna synthesis involved in dna repair",0,0,0
"dna catabolic process endonucleolytic",0,0,0
"dna catabolic process exonucleolytic",0,0,0
"sister chromatid segregation",-0.862525305455488,0.050268888,0.0232328116905715
"regulation of glutamine family amino acid metabolic process",0,0,0
"cell morphogenesis",1.47417095289909,0.114787044,0.033487945141583
"cell morphogenesis involved in differentiation",2.13724367831036,0.080885042,0.0305510123448442
"cytokinesis",1.14677026028018,0.020132112,0.0147264788641048
"nuclear transcribed mrna catabolic process",0,0,0
"mitochondrial rna catabolic process",0,0,0
"mitochondrial rna metabolic process",0,0,0
"regulation of mitochondrial rna catabolic process",0,0,0
"mitochondrial rna processing",0,0,0
"mitochondrial rna 3 end processing",0,0,0
"rna 5 end processing",0,0,0
"rrna 5 end processing",0,0,0
"transcription dependent tethering of rna polymerase ii gene dna at nuclear periphery",0,0,0
"response to acid chemical",-0.525000020259833,0.01455737,0.0123949899978658
"rna polymerase i preinitiation complex assembly",0,0,0
"formation of extrachromosomal circular dna",-0.184353724718457,0.00280691,0.00546183702845029
"guanine nucleotide transport",0,0,0
"skeletal system development",2.06097748185165,0.08252608,0.0281812491943474
"ossification",-0.107834337748158,0.07949037,0.0281020875472647
"neurotransmitter uptake",-0.267108677971559,0.002862684,0.00540111242718073
"regulation of neurotransmitter levels",-0.776263784838104,0.030514536,0.0185562385897008
"action potential",-0.275205347382077,0.005567268,0.00754806554363952
"rna methylation",0,0,0
"pseudouridine synthesis",0,0,0
"cilium or flagellum dependent cell motility",-0.263482496499123,0.003047222,0.0060240130600299
"ovarian follicle development",3.35113175678113,0.01801742,0.0141482291479763
"ovulation from ovarian follicle",1.69168957107062,0.006030334,0.00864796133414794
"antral ovarian follicle growth",2.94778124886699,0.008720434,0.00951209185239824
"luteinization",0,0,0
"luteolysis",0,0,0
"oocyte maturation",-0.274979328474061,0.003001684,0.00597020877572934
"fatty acid alpha oxidation",-0.22133959102903,0.003019812,0.00587247854736264
"response to protozoan",-0.15060900272477,0.002533052,0.00473445801445924
"branching involved in blood vessel morphogenesis",0,0,0
"vasculogenesis",5.09237672481869,0.00624169,0.00817463283835941
"ganglioside metabolic process",0,0,0
"ganglioside biosynthetic process",0,0,0
"microtubule bundle formation",-0.294353234565145,0.00578705,0.00773577366446794
"osteoblast differentiation",-0.323451553712318,0.039179442,0.0226291755782073
"urogenital system development",6.49361500243068,0.086944086,0.028774405924906
"metanephros development",5.9248933959047,0.028151814,0.0166464068481252
"temperature homeostasis",0.392169841591571,0.023644808,0.0161287058034091
"fever generation",-0.31002181576167,0.002942136,0.00552263070840218
"ameboidal type cell migration",1.15037262905277,0.054702618,0.0225104295304057
"acrosome assembly",0,0,0
"long chain fatty acid metabolic process",-0.664484380617601,0.017105584,0.0125143408070347
"cellular glucose homeostasis",-0.436607872481701,0.00876574,0.00940372416251398
"trna 5 leader removal",0,0,0
"histamine metabolic process",0,0,0
"gastric acid secretion",0,0,0
"in utero embryonic development",4.92172340406163,0.054154732,0.0233668693988558
"gastrulation with mouth forming second",0,0,0
"formation of primary germ layer",1.32326861575158,0.014716972,0.0128039218933465
"endoderm formation",-0.499671793890739,0.011465804,0.0110188409018019
"cell fate specification",6.4384050809388,0.017412488,0.0135635317912098
"cell fate determination",2.95249381243541,0.015907656,0.0137586550830032
"mesodermal cell fate commitment",-0.172690013914217,0.002670988,0.00504365006556003
"endodermal cell fate commitment",-0.202009854434883,0.003065242,0.00626326870805129
"endodermal cell fate specification",-0.21269480389861,0.003112826,0.00617234636642
"formation of translation preinitiation complex",0,0,0
"formation of cytoplasmic translation initiation complex",0,0,0
"morphogenesis of a polarized epithelium",-0.429570680428164,0.008954294,0.0095311300015148
"eye photoreceptor cell differentiation",0.987262873850021,0.00930936,0.0103423720981036
"somitogenesis",2.40576294163719,0.012500208,0.0122787625865985
"somite specification",1.5833793216077,0.00319615,0.00600225724202978
"organ induction",2.51993851465462,0.008012322,0.00854293780376247
"morphogenesis of a branching structure",9.73504455144308,0.049145326,0.0219264198404062
"neuron migration",2.41599845744988,0.027286612,0.0175428042469598
"membrane raft assembly",0,0,0
"establishment of lymphocyte polarity",-0.298630651570473,0.003043346,0.00587128612143229
"immunological synapse formation",0,0,0
"myeloid dendritic cell activation",-0.253746712895342,0.003118624,0.00622125891597699
"cell activation",-0.831905862389651,0.13367097,0.0365257313041602
"leukocyte homeostasis",-0.412210761513253,0.008841626,0.0106295769278676
"plasma membrane repair",0,0,0
"natural killer cell differentiation",0,0,0
"neutrophil homeostasis",0,0,0
"neutrophil apoptotic process",0,0,0
"b cell homeostasis",-0.283566203188755,0.002966724,0.00601878496381997
"b cell apoptotic process",-0.303157459299737,0.002923626,0.00548766309047057
"natural killer cell proliferation",-0.250058646162448,0.002972216,0.00604744536214758
"antibody dependent cellular cytotoxicity",-0.288705596644405,0.003399728,0.00704776084582159
"cytokine production",-1.06913862507996,0.102448178,0.0311729248370458
"negative regulation of cytokine production",-0.358797251641192,0.052619618,0.0255286738070109
"positive regulation of cytokine production",-0.535752606608285,0.064164264,0.0261394229860261
"serotonin secretion",-0.175313741432019,0.00250634,0.00442828949778041
"histamine secretion",0,0,0
"mesonephros development",4.95370335330805,0.029513848,0.0178000468964531
"blastocyst development",-0.388305981175333,0.008733346,0.00943417350644896
"blastocyst formation",0,0,0
"inner cell mass cell differentiation",0,0,0
"trophectodermal cell differentiation",0,0,0
"blastocyst growth",-0.303107575145113,0.003296056,0.00681624667087543
"inner cell mass cell proliferation",0,0,0
"release of cytochrome c from mitochondria",-0.434068897203924,0.005899088,0.0078537946901052
"epithelial to mesenchymal transition",4.68723602731148,0.036971456,0.0197362674849257
"neural plate morphogenesis",0,0,0
"neural plate development",0,0,0
"neural tube formation",0.462221256846092,0.015211022,0.0138526255665737
"neural fold formation",0,0,0
"protein insertion into mitochondrial membrane involved in apoptotic signaling pathway",-0.240053661526386,0.003332496,0.00713380495473828
"phagolysosome assembly",0,0,0
"nk t cell differentiation",-0.279416923062578,0.003111212,0.00623159106082505
"nk t cell proliferation",0,0,0
"complement activation lectin pathway",-0.295378901137542,0.002339588,0.00389190966440999
"response to yeast",-0.274096903544184,0.002878384,0.00561255519529068
"receptor recycling",-0.235614351187907,0.003073534,0.00595691218690094
"endothelial cell development",-0.518672759847532,0.014556094,0.0119460563184799
"endothelial cell morphogenesis",-0.229895637374254,0.00323554,0.00659229560556125
"placenta development",0.580288989193292,0.030238392,0.018803748137922
"embryonic placenta development",1.51200549757483,0.014327038,0.0124886860730911
"maternal placenta development",-0.36785802055105,0.005375014,0.00719031216456224
"tissue homeostasis",-0.390190744607561,0.075827968,0.0285449313032839
"retina homeostasis",-0.832136017298367,0.032476618,0.0185866465078802
"cell killing",-0.835215924830501,0.028290842,0.0180382599901426
"leukocyte mediated cytotoxicity",-0.683472857270256,0.020482952,0.0146574247878855
"regulation of leukocyte mediated cytotoxicity",-0.639037751203551,0.016191178,0.0136317110899842
"t cell mediated cytotoxicity",-0.197006423329574,0.002676526,0.00526138174827927
"regulation of t cell mediated cytotoxicity",-0.207126592925582,0.002710596,0.00516880032099332
"negative regulation of t cell mediated cytotoxicity",0,0,0
"positive regulation of t cell mediated cytotoxicity",-0.24603640573059,0.003174694,0.006237670378263
"regulation of receptor recycling",-0.225088033355979,0.003004086,0.00592695213561234
"negative regulation of receptor recycling",-0.214461232243662,0.002827384,0.00539670497969082
"positive regulation of receptor recycling",0,0,0
"b 1 b cell differentiation",0,0,0
"regulation of protein phosphorylation",-1.41000606871056,0.13732062,0.0371279394902705
"endothelial cell proliferation",-0.637847741233216,0.021061422,0.015523174826733
"negative regulation of endothelial cell proliferation",-0.169157966782723,0.002648804,0.00501781864693525
"positive regulation of endothelial cell proliferation",-0.525585452128189,0.012726448,0.0127599574395456
"postsynaptic membrane organization",-0.286634084282414,0.003235252,0.0061934434784486
"vasculature development",3.6516933367472,0.107297078,0.0352896341823682
"lymph vessel development",2.03200344541486,0.008796632,0.00978018420433467
"lymphangiogenesis",2.43641992546627,0.00640091,0.00858599528814663
"regulation of cell matrix adhesion",-0.631756693045011,0.023464222,0.0160571658546358
"negative regulation of cell matrix adhesion",-0.289896637292029,0.008383574,0.00949846823240717
"positive regulation of cell matrix adhesion",-0.494661305511076,0.012119456,0.011501720342006
"blood vessel maturation",0,0,0
"positive regulation of neurotransmitter secretion",-0.277312269886355,0.005672242,0.00776107743404939
"synaptic transmission dopaminergic",-0.28372905800105,0.002762708,0.00540201278923756
"startle response",0,0,0
"suckling behavior",-0.344457085216625,0.003551078,0.00688352222021753
"blood vessel remodeling",3.6501577680433,0.003219054,0.00615889707475607
"response to amphetamine",-0.387961754786673,0.0058128,0.00766261097472003
"nervous system process involved in regulation of systemic arterial blood pressure",-0.2191860978899,0.002729866,0.00529169509912355
"renal system process involved in regulation of blood volume",0,0,0
"regulation of systemic arterial blood pressure by hormone",-0.61144331669439,0.01477783,0.012344284079848
"regulation of systemic arterial blood pressure by circulatory renin angiotensin",-0.344293055137795,0.005900752,0.00810574584167278
"regulation of systemic arterial blood pressure by vasopressin",0,0,0
"regulation of systemic arterial blood pressure by norepinephrine epinephrine",0,0,0
"renin secretion into blood stream",0,0,0
"regulation of angiotensin levels in blood",-0.344374341890048,0.00586911,0.00801194997530023
"morphogenesis of an epithelium",6.74707950471492,0.100654626,0.0313201250781658
"morphogenesis of an epithelial sheet",0.275676994500917,0.018748182,0.0154231875884219
"regulation of blood volume by renin angiotensin",-0.34983186009086,0.005416818,0.00745163119026078
"response to dietary excess",-0.258125995081371,0.002851596,0.00539115016122773
"reduction of food intake in response to dietary excess",0,0,0
"diet induced thermogenesis",0,0,0
"regulation of the force of heart contraction",0,0,0
"regulation of heart rate",-0.433178740984927,0.011145104,0.0107463814808077
"regulation of sodium ion transport",-0.331541680457392,0.00552199,0.00742588381829838
"g protein coupled receptor internalization",-0.272938556065943,0.002843126,0.00536064241376914
"brain renin angiotensin system",-0.244421548746178,0.003101686,0.00626657513569147
"regulation of l glutamate import across plasma membrane",0,0,0
"sprouting angiogenesis",1.67925677264281,0.023243194,0.0153143976662526
"cell migration involved in sprouting angiogenesis",0.395589962170014,0.012648684,0.0123646110057207
"blood vessel endothelial cell proliferation involved in sprouting angiogenesis",-0.411806984469777,0.009158796,0.010463144537356
"positive regulation of neuroblast proliferation",3.49423867043488,0.015562174,0.0137477231897332
"positive regulation of mesenchymal cell proliferation",-0.383904801308424,0.00622382,0.00839744642164562
"chondrocyte differentiation",0.266450311898673,0.017784138,0.014959119287936
"chondrocyte development",0.63681634263386,0.011728642,0.0110885313822104
"epithelial cell development",5.41641595059133,0.03944584,0.0202540131704662
"columnar cuboidal epithelial cell differentiation",3.06448748189538,0.02952983,0.0182575945669698
"columnar cuboidal epithelial cell development",2.9503894165536,0.012183566,0.0121022783635488
"glandular epithelial cell differentiation",4.44486880492287,0.017718088,0.0140098425247178
"glandular epithelial cell development",3.95618161076358,0.008612388,0.00957681313135857
"columnar cuboidal epithelial cell maturation",2.71620437883657,0.002963294,0.00597771880735818
"epithelial cell maturation",5.96511007052754,0.005816078,0.0074405872607938
"glandular epithelial cell maturation",2.84557297660146,0.002949568,0.00571077675168546
"optic cup morphogenesis involved in camera type eye development",-0.270745015059268,0.002483678,0.00463047491280887
"osteoblast development",2.07156084639141,0.003059118,0.00566765008155672
"regulation of oxidative phosphorylation",0,0,0
"protein depalmitoylation",0,0,0
"inhibition of neuroepithelial cell differentiation",0,0,0
"regulation of respiratory gaseous exchange by nervous system process",0,0,0
"lens development in camera type eye",2.46787979411673,0.009479408,0.010636900574566
"lens morphogenesis in camera type eye",-0.333298058153321,0.003267834,0.00611414903312329
"regulation of receptor internalization",-0.340804453639477,0.005666442,0.00776527997723751
"negative regulation of receptor internalization",0,0,0
"positive regulation of receptor internalization",-0.298668980156696,0.002814396,0.00533833811319643
"auditory receptor cell morphogenesis",0,0,0
"trna wobble base modification",0,0,0
"store operated calcium entry",-0.236323397452599,0.002539434,0.00439835416723174
"aggressive behavior",0,0,0
"thyroid hormone mediated signaling pathway",0,0,0
"osteoclast proliferation",0,0,0
"cytoplasmic translation",0,0,0
"cytoplasmic translational elongation",0,0,0
"cytoplasmic translational initiation",0,0,0
"cap dependent translational initiation",0,0,0
"somatic diversification of immune receptors",-0.159513578227784,0.002579128,0.00488439923833576
"somatic diversification of immunoglobulins involved in immune response",-0.207891880142694,0.003007336,0.00580751878895559
"behavioral defense response",-0.514114648740779,0.008529878,0.00884992872921247
"activation of innate immune response",-0.272765757299367,0.003035146,0.00606801240884293
"pattern recognition receptor signaling pathway",3.1327120806576,0.008630374,0.00906550786309049
"toll like receptor signaling pathway",3.03624028980541,0.008718776,0.00932443459598993
"innate immune response in mucosa",-0.259703333798838,0.002581076,0.00504836029950828
"natural killer cell mediated immunity",-0.515037099147141,0.011343144,0.0109179397160155
"positive regulation of defense response to virus by host",0,0,0
"leukocyte chemotaxis involved in inflammatory response",0,0,0
"response to molecule of bacterial origin",-0.519000637975956,0.076314454,0.028929548253649
"response to molecule of fungal origin",0,0,0
"hematopoietic progenitor cell differentiation",3.84683552890398,0.017227524,0.0132452961966162
"wound healing involved in inflammatory response",0,0,0
"connective tissue replacement involved in inflammatory response wound healing",0,0,0
"lymphocyte anergy",0,0,0
"adaptive immune response",-0.752003115840454,0.086908818,0.0325049424465231
"organ or tissue specific immune response",-0.443038406809443,0.005873706,0.0078857858512991
"immune effector process",-0.355456010801561,0.097563022,0.0333318937926594
"activation of immune response",-0.550700003167548,0.06621472,0.0276188848965242
"lymphocyte homeostasis",-0.469001404501192,0.008859654,0.00938089728042343
"myeloid cell homeostasis",2.9495524600483,0.009085428,0.0102234397958483
"cell activation involved in immune response",1.94362493627092,0.017289662,0.0138042775122433
"leukocyte activation involved in inflammatory response",-0.271872904951673,0.005683474,0.00814157630159377
"myeloid leukocyte activation",-0.575165175265068,0.018335942,0.0143888092602025
"myeloid cell activation involved in immune response",-0.342524793384881,0.005790684,0.00803061282897899
"macrophage activation involved in immune response",-0.229914646128112,0.003347574,0.0069920469490414
"microglial cell activation involved in immune response",-0.213610730381412,0.002878862,0.00533148310464793
"neutrophil activation involved in immune response",0,0,0
"lymphocyte activation involved in immune response",2.53135552842154,0.0120232,0.0114787510777353
"t cell activation involved in immune response",2.9483883641349,0.009296424,0.010169479829974
"t cell activation via t cell receptor contact with antigen bound to mhc molecule on antigen presenting cell",0,0,0
"t cell differentiation involved in immune response",2.78776075047121,0.009416884,0.0107122234198011
"t helper cell lineage commitment",0,0,0
"t cell proliferation involved in immune response",0,0,0
"b cell activation involved in immune response",-0.192352488296229,0.002786626,0.00512926039449286
"mature b cell differentiation involved in immune response",0,0,0
"germinal center b cell differentiation",0,0,0
"marginal zone b cell differentiation",0,0,0
"plasma cell differentiation",0,0,0
"myeloid progenitor cell differentiation",0,0,0
"lymphoid progenitor cell differentiation",1.71138956823824,0.00593812,0.00790111161768965
"b cell proliferation involved in immune response",0,0,0
"natural killer cell activation involved in immune response",0,0,0
"b cell lineage commitment",-0.308437707887037,0.003001048,0.00564473135248964
"immature b cell differentiation",0,0,0
"pro b cell differentiation",0,0,0
"mature b cell differentiation",0,0,0
"response to tumor cell",0,0,0
"histamine production involved in inflammatory response",0,0,0
"defense response to tumor cell",0,0,0
"t cell lineage commitment",-0.26959981407048,0.002871676,0.00597803082897775
"cd4 positive cd25 positive alpha beta regulatory t cell differentiation",0,0,0
"cytokine production involved in immune response",1.16901388014627,0.009674062,0.0100391776345132
"t cell cytokine production",2.71086142109209,0.0030751,0.00557937041057113
"natural killer cell cytokine production",0,0,0
"dendritic cell cytokine production",0,0,0
"myeloid dendritic cell cytokine production",0,0,0
"immunoglobulin production",-0.694675808117701,0.023769794,0.0158344279035787
"immunoglobulin production involved in immunoglobulin mediated immune response",-0.460633594778723,0.00918723,0.0104144162613768
"dendritic cell chemotaxis",0,0,0
"myeloid dendritic cell chemotaxis",0,0,0
"immune response to tumor cell",0,0,0
"natural killer cell mediated immune response to tumor cell",0,0,0
"t cell mediated immune response to tumor cell",0,0,0
"antigen processing and presentation of peptide antigen via mhc class ib",-0.23410804084386,0.002963838,0.00565481644811569
"complement receptor mediated signaling pathway",0,0,0
"fc receptor mediated stimulatory signaling pathway",-0.272190893351551,0.0033154,0.00663284497791121
"immune response regulating cell surface receptor signaling pathway involved in phagocytosis",-0.247915760808892,0.002925544,0.00570977817376921
"immune complex clearance",0,0,0
"inflammatory response to antigenic stimulus",1.46129110788127,0.006744404,0.00877347157650788
"acute inflammatory response to antigenic stimulus",1.46942628369636,0.00665849,0.00878336677600016
"production of molecular mediator of immune response",0.0594619019381001,0.033065972,0.0187351558508791
"leukocyte mediated immunity",-0.575544084473053,0.068553248,0.0275882394213773
"myeloid leukocyte mediated immunity",-0.43273192689996,0.00897147,0.0105526533082817
"type ii hypersensitivity",-0.268838654503732,0.002984526,0.00602415602395272
"neutrophil mediated immunity",0,0,0
"eosinophil mediated immunity",0,0,0
"mast cell mediated immunity",-0.31887884006995,0.003007012,0.00535316799203592
"lymphocyte mediated immunity",-0.545698912317534,0.064923834,0.0280169772284678
"humoral immune response mediated by circulating immunoglobulin",-0.853388594843741,0.038949538,0.0204649301684162
"t cell mediated immunity",1.28600403320603,0.006873916,0.0100824598253205
"t cell antigen processing and presentation",0,0,0
"adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains",-0.348430778318797,0.054518296,0.0261265553058317
"tolerance induction dependent upon immune response",0,0,0
"germinal center formation",-0.262925550853499,0.002980858,0.00563223313669171
"dendritic cell antigen processing and presentation",-0.210641953510917,0.00307361,0.00604632637882363
"antigen processing and presentation of peptide antigen via mhc class i",-0.258177026350184,0.003119018,0.00572869716918152
"antigen processing and presentation via mhc class ib",-0.22540370449479,0.002951018,0.00581631079639289
"antigen processing and presentation of exogenous peptide antigen",-0.476312106199824,0.006851034,0.00894588641467869
"antigen processing and presentation of endogenous peptide antigen",-0.256520907205528,0.003302116,0.00647945626774309
"antigen processing and presentation of endogenous peptide antigen via mhc class i via er pathway",-0.250767656889484,0.003254872,0.00643971403661395
"peptide antigen assembly with mhc protein complex",-0.447706376524476,0.006501032,0.008735707608994
"peptide antigen assembly with mhc class ii protein complex",-0.392473603265825,0.005481094,0.00736633999316851
"antigen processing and presentation of peptide or polysaccharide antigen via mhc class ii",-0.467844965889981,0.008935574,0.00971598356595109
"tolerance induction",-0.507341041270512,0.009826812,0.0105388911305307
"tolerance induction to self antigen",0,0,0
"t cell tolerance induction",-0.347888349922076,0.00617369,0.00877778747314763
"immune system development",1.14233080840459,0.093373714,0.030224419884307
"leukocyte differentiation",1.3354548843531,0.049900002,0.0235949550742507
"leukocyte migration involved in inflammatory response",-0.334635792328385,0.005706208,0.00778819259549641
"hypersensitivity",1.64661398290533,0.005976466,0.00825241018300115
"acute inflammatory response",0.15542218017086,0.027201066,0.0177833948601257
"production of molecular mediator involved in inflammatory response",-0.380690515685848,0.008698552,0.00919001618334791
"cytokine production involved in inflammatory response",-0.387437727403154,0.009137646,0.0101633003744693
"respiratory burst involved in inflammatory response",0,0,0
"chronic inflammatory response",-0.523263914314208,0.014624006,0.0125252397895424
"monocyte chemotaxis",-0.668327173399535,0.020770844,0.0155924289999956
"mast cell chemotaxis",0,0,0
"somatic diversification of immune receptors via somatic mutation",-0.181209330702395,0.002780324,0.00540989802346334
"somatic diversification of t cell receptor genes",0,0,0
"myeloid leukocyte differentiation",1.70447423504506,0.024197,0.0153613351622812
"platelet degranulation",-0.258596757673056,0.002579676,0.00494853845622417
"regulation of antigen processing and presentation",-0.278306537950592,0.003748,0.00699947624064019
"negative regulation of antigen processing and presentation",-0.196681728486337,0.002949722,0.00584559637973625
"positive regulation of antigen processing and presentation",0,0,0
"regulation of antigen processing and presentation of peptide or polysaccharide antigen via mhc class ii",-0.233450045568398,0.003262058,0.00626283021894564
"regulation of antigen processing and presentation of peptide antigen",0,0,0
"regulation of dendritic cell antigen processing and presentation",-0.197293356004929,0.002940266,0.00577954586555623
"positive regulation of dendritic cell antigen processing and presentation",0,0,0
"regulation of germinal center formation",0,0,0
"regulation of immunoglobulin production",-0.335498907933962,0.006429454,0.00879124769187194
"negative regulation of immunoglobulin production",0,0,0
"positive regulation of immunoglobulin production",-0.31475907272415,0.00603373,0.00811328479874527
"regulation of tolerance induction",-0.352142267379386,0.005708994,0.00760770361347661
"positive regulation of tolerance induction",-0.34010194803167,0.005722712,0.00791736717647162
"positive regulation of t cell tolerance induction",-0.197489687414461,0.00264593,0.00494167575419708
"regulation of acute inflammatory response",-0.435452353024868,0.006216556,0.00825935598927538
"negative regulation of acute inflammatory response",0,0,0
"positive regulation of acute inflammatory response",-0.408756536572678,0.005895256,0.00801273057909289
"regulation of chronic inflammatory response",-0.220617670370248,0.002851696,0.00535630712633688
"negative regulation of chronic inflammatory response",0,0,0
"respiratory burst involved in defense response",0,0,0
"regulation of immune system process",-0.102478608557944,0.192341262,0.0417283378470352
"negative regulation of immune system process",-0.885004909136958,0.043717966,0.0237376830152124
"positive regulation of immune system process",-0.288300845890048,0.146742546,0.0409556411933081
"regulation of leukocyte migration",-0.736553850364372,0.029568644,0.0178379951357261
"negative regulation of leukocyte migration",-0.174513721170222,0.002802988,0.00551812197655618
"positive regulation of leukocyte migration",-0.633945115786864,0.023403846,0.0161431104131113
"regulation of leukocyte chemotaxis",-0.70266554052708,0.024904494,0.0166999707872365
"negative regulation of leukocyte chemotaxis",0,0,0
"positive regulation of leukocyte chemotaxis",-0.686122969314812,0.025516648,0.0179948034859259
"regulation of cellular extravasation",-0.305512602156107,0.00329799,0.00614701320582649
"negative regulation of cellular extravasation",0,0,0
"positive regulation of cellular extravasation",0,0,0
"regulation of immune effector process",0.843225373340572,0.036044684,0.020641357044376
"negative regulation of immune effector process",-0.342059128445481,0.005713108,0.00763934589869157
"positive regulation of immune effector process",1.3759314870067,0.026260846,0.0164464249954982
"regulation of production of molecular mediator of immune response",0.740418649837958,0.015418758,0.0127917388386595
"negative regulation of production of molecular mediator of immune response",-0.298504393279617,0.003083464,0.00577366376777438
"positive regulation of production of molecular mediator of immune response",1.05527248580313,0.011667084,0.0112415666660461
"regulation of leukocyte mediated immunity",0.483598865573041,0.0204825,0.0147177764603854
"negative regulation of leukocyte mediated immunity",-0.190906088918493,0.002751246,0.00529708615230051
"positive regulation of leukocyte mediated immunity",0.737354955108261,0.014802226,0.0130164908142386
"regulation of lymphocyte mediated immunity",0.527628923054353,0.018387552,0.014162316873653
"negative regulation of lymphocyte mediated immunity",0,0,0
"positive regulation of lymphocyte mediated immunity",0.790132300272176,0.014939234,0.0119736479533125
"regulation of t cell mediated immunity",1.70409058955321,0.006031124,0.00810336967098709
"negative regulation of t cell mediated immunity",0,0,0
"positive regulation of t cell mediated immunity",1.46974859267416,0.00626273,0.00923781799667971
"regulation of b cell mediated immunity",-0.187182416780549,0.003123692,0.00643058264073596
"negative regulation of b cell mediated immunity",0,0,0
"positive regulation of b cell mediated immunity",-0.165245395385659,0.002797404,0.00530970317177228
