"Enrichment FDR","nGenes","Pathway Genes","Fold Enrichment","Pathway","URL","Genes"
4.73115544862674e-11,76,202,2.21792419738483,"Proteoglycans in cancer","http://www.genome.jp/kegg-bin/show_pathway?hsa05205 "," DCN  IGF1  HGF  FAS  ANK1  CAMK2B  GPC1  ERBB3  CAMK2A  ITGB5  WNT11  MMP2  SLC9A1  ESR1  TGFB2  ITPR3  TIMP3  MMP9  FZD3  CAV1  MET  WNT2  COL1A1  CCND1  WNT5B  FZD10  NANOG  VEGFA  HBEGF  IL12B  WNT5A  WNT6  SDC1  ITPR2  RRAS2  VAV3  WNT2B  MDM2  MYC  RDX  THBS1  FGF2  LUM  IGF1R  PDPK1  ERBB2  HSPG2  PRKACB  ANK2  PIK3R1  EGFR  GPC3  ITPR1  FZD7  TIAM1  MRAS  WNT4  ITGA2  COL1A2  FZD6  FRS2  PRKCB  IGF2  SDC2  WNT10B  HSPB2  HPSE  FZD8  ERBB4  PTPN11  PTCH1  WNT7B  FZD9  SRC  TNF  ITGB3"
3.24183276105121e-10,47,103,2.68995558635303,"Protein digestion and absorption","http://www.genome.jp/kegg-bin/show_pathway?hsa04974 "," ATP1A2  ELN  COL11A1  COL17A1  COL5A3  COL4A4  COL16A1  SLC15A1  SLC7A8  COL9A3  KCNN4  ATP1A3  SLC1A1  COL1A1  SLC16A10  COL7A1  KCNJ13  SLC8A2  XPNPEP2  COL10A1  COL21A1  ACE2  COL5A1  COL2A1  COL6A1  COL6A2  ATP1B1  COL8A1  CPB1  COL6A3  CPA3  KCNK5  COL1A2  COL3A1  COL4A3  COL8A2  COL18A1  COL14A1  COL4A5  MME  COL4A6  DPP4  COL5A2  COL15A1  COL11A2  PRSS2  KCNQ1"
8.86164520837566e-10,29,49,3.48888290770148,"Malaria","http://www.genome.jp/kegg-bin/show_pathway?hsa05144 "," SELE  HGF  ICAM1  TGFB2  CD40  CD40LG  COMP  MET  CCL2  IFNG  KLRB1  THBS4  SDC1  TGFB3  LRP1  CD36  IL10  THBS1  IL18  VCAM1  CXCL8  SDC2  THBS2  HBA2  CR1  HBA1  ACKR1  TNF  HBB"
9.43369473151257e-10,109,350,1.83587424729395,"Neuroactive ligand-receptor interaction","http://www.genome.jp/kegg-bin/show_pathway?hsa04080 "," CALCR  TAC1  GIPR  ADRB1  UTS2  PTGER3  TACR2  EDN1  ADCYAP1R1  P2RY10  CHRNA3  P2RX5  GABRP  CTSG  GABRE  GRIN2D  GRIK5  C5  RLN2  GNRHR  NMU  GLRB  GHR  PRLR  VIPR1  OPRD1  LEPR  CNR1  GHRH  GRIA2  PTGFR  EDN3  PTGER2  GRIA3  C3  GNRH2  GRPR  SLURP1  THRA  AVPR2  EDN2  F2RL3  MCHR1  PYY  CHRM3  NTS  GRP  APLNR  HTR1B  CGA  AGT  HTR2B  LPAR6  SSTR1  ADCYAP1  PTH2R  AGTR1  GLRA3  GZMA  LPAR4  GNRH1  HTR7  ADM  GRIK4  ADRA2A  THRB  EDNRA  CYSLTR2  GRIA4  ADORA1  UCN  GRM2  NPY1R  NPY5R  F2RL2  F2RL1  GABRB3  PTGDR  BDKRB2  CHRNA5  P2RY1  ADRA1B  ADORA2B  TRH  FPR2  FPR1  LPAR3  CYSLTR1  LEP  P2RY2  SSTR2  CHRM4  OXTR  F2R  PENK  P2RY13  PMCH  ADRA2C  FPR3  GABRD  LPAR1  P2RY11  INSL3  ADRA2B  SCT  DRD4  OPRL1  PRSS2  LTB4R"
9.7235689851367e-10,44,96,2.70187914834928,"Dilated cardiomyopathy","http://www.genome.jp/kegg-bin/show_pathway?hsa05414 "," ITGA3  CACNA2D2  IGF1  ADRB1  ATP2A3  CACNG4  ADCY2  ITGB5  ITGA6  TGFB2  LAMA1  SGCG  ITGB8  CACNG1  ITGB6  ITGA4  SLC8A2  TNNT2  TGFB3  TNNI3  ITGB4  ITGA7  AGT  ITGB7  PRKACB  ITGA9  CACNA2D1  TTN  CACNA1D  CACNA2D3  MYL3  ADCY9  ITGA2  ADCY1  SGCD  ATP2A1  LAMA2  PLN  RYR2  DMD  ITGA1  TNF  ITGB3  CACNA1C"
1.15994771801009e-09,62,161,2.27012770905914,"MicroRNAs in cancer","http://www.genome.jp/kegg-bin/show_pathway?hsa05206 "," CYP24A1  TNC  ERBB3  FGFR3  TP63  PTGS2  FSCN1  ABCB1  TGFB2  TIMP3  RPS6KA5  MMP9  CDC25B  UBE2I  FZD3  IKBKB  CCNE1  CDK6  MET  EZH2  CCND1  VEGFA  PDGFRB  APC2  STMN1  CCND2  DNMT3A  TNN  RECK  PDGFRA  GLS2  MDM2  SPRY2  MYC  RDX  THBS1  KIF23  CYP1B1  SLC7A1  ERBB2  EFNA3  PIK3R1  EGFR  CDKN2A  BCL2L11  MMP16  CDC25A  PRKCB  DDIT4  IRS1  ZFPM2  PRKCE  BCL2  CCNE2  EFNA5  HDAC2  MDM4  SERPINB5  TNXB  EFNA4  ITGB3  E2F2"
1.31622551861188e-09,57,143,2.34975885247414,"Signaling pathways regulating pluripotency of stem cells","http://www.genome.jp/kegg-bin/show_pathway?hsa04550 "," DVL2  PAX6  ISL1  IGF1  FGFR2  FGFR3  TCF3  WNT11  JAK2  FZD3  DLX5  WNT2  HOXA1  WNT5B  FZD10  NANOG  HAND1  LIFR  WNT5A  APC2  WNT6  SMAD9  INHBA  BMP4  LIF  HOXD1  DUSP9  WNT2B  IL6ST  TBX3  ACVR1B  SKIL  KLF4  MYC  FGF2  BMPR1B  IGF1R  ZFHX3  PIK3R1  FZD7  ZIC3  FGFR4  DVL3  WNT4  HESX1  FZD6  ONECUT1  WNT10B  ID4  FZD8  SOX2  WNT7B  FZD9  POU5F1  POU5F1B  LEFTY1  PCGF2"
1.63504213017027e-09,60,155,2.28193898746215,"Cushing syndrome","http://www.genome.jp/kegg-bin/show_pathway?hsa04934 "," DVL2  CACNA1G  CAMK2B  CAMK2A  ADCY2  KCNK2  WNT11  FH  ITPR3  PLCB4  FZD3  CCNE1  CDK6  WNT2  CCND1  WNT5B  FZD10  WNT5A  APC2  WNT6  ITPR2  NR4A1  GNAI1  PDE11A  LDLR  WNT2B  AGT  NR5A1  LEF1  PRKACB  ARNT  AGTR1  EGFR  STAR  CDKN2B  CDKN2A  ITPR1  TCF7L1  FZD7  CACNA1D  CREB3L1  DVL3  ADCY9  WNT4  ADCY1  FZD6  KMT2D  WNT10B  KCNK3  CCNE2  FZD8  PLCB1  PBX1  WNT7B  FZD9  CACNA1H  CYP21A2  E2F2  CACNA1C  CYP11A1"
4.41965049743112e-09,41,90,2.68550412320777,"Hypertrophic cardiomyopathy","http://www.genome.jp/kegg-bin/show_pathway?hsa05410 "," ITGA3  CACNA2D2  IGF1  ATP2A3  CACNG4  EDN1  ITGB5  ITGA6  TGFB2  LAMA1  SGCG  ITGB8  PRKAG2  CACNG1  ITGB6  ITGA4  SLC8A2  TNNT2  TGFB3  TNNI3  PRKAA1  ITGB4  ITGA7  AGT  ITGB7  ITGA9  CACNA2D1  TTN  CACNA1D  CACNA2D3  MYL3  ITGA2  SGCD  ATP2A1  LAMA2  RYR2  DMD  ITGA1  TNF  ITGB3  CACNA1C"
4.70928363392058e-09,37,77,2.83266668681719,"Arrhythmogenic right ventricular cardiomyopathy","http://www.genome.jp/kegg-bin/show_pathway?hsa05412 "," ITGA3  CACNA2D2  DSG2  PKP2  ATP2A3  CACNG4  ACTN2  ITGB5  ITGA6  DSP  LAMA1  SGCG  ITGB8  CACNG1  ITGB6  ITGA4  SLC8A2  ITGB4  DSC2  ITGA7  LEF1  ITGB7  ITGA9  TCF7L1  GJA1  CACNA2D1  CACNA1D  CACNA2D3  ITGA2  SGCD  ATP2A1  LAMA2  RYR2  DMD  ITGA1  ITGB3  CACNA1C"
9.18998172101427e-09,41,92,2.62712359879021,"Salivary secretion","http://www.genome.jp/kegg-bin/show_pathway?hsa04970 "," ATP1A2  ADRB1  ADCY2  SLC9A1  LYZ  ITPR3  PLCB4  CST3  CST4  KCNN4  ATP1A3  BST1  MUC5B  ITPR2  CALML4  CHRM3  PRKACB  ATP1B1  ITPR1  GUCY1A2  KCNMA1  AQP5  ADCY9  CAMP  PRKCB  LPO  ADRA1B  CST5  CST2  CST1  AMY1B  CALML3  CALML5  PLCB1  PRKG1  AMY1C  RYR3  AMY1A  AMY2B  AMY2A  TRPV6"
1.59808044863826e-08,67,191,2.06788275609026,"Chemokine signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04062 "," CX3CL1  WAS  RASGRP2  ADCY2  CXCL2  JAK2  PLCB4  CCL22  CCL17  IKBKB  CXCL12  CCL7  CCL2  CCL8  CCR6  CCL20  STAT1  CXCL6  GRK4  CCR7  GNG13  GNG11  GNGT1  GNAI1  RAC2  SHC2  VAV3  CCL21  ARRB1  CXCL9  PRKACB  XCL1  PIK3R1  CXCL14  CXCL13  TIAM1  CXCR5  ADCY9  CXCL3  CXCL5  CXCL1  ADCY1  PRKCB  CX3CR1  CXCL10  CXCL11  CXCL8  RAC3  CCL11  GNG12  CCL19  XCR1  CCR8  CXCR2  CCL13  PLCB1  CCR4  CXCR3  SRC  GRK5  CCL27  LYN  CCL5  CCL23  CCL14  CCL18  GNG4"
1.62220410334026e-08,79,240,1.94044047926903,"Calcium signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04020 "," CD38  CACNA1G  HGF  ADRB1  PTGER3  MCOLN3  CAMK2B  ERBB3  MYLK  FGFR2  FGFR3  CAMK2A  ATP2A3  TACR2  ADCY2  P2RX5  ITPR3  PLCB4  TNNC2  FLT1  GRIN2D  MET  VEGFA  FGF1  PDGFRB  PDE1A  SLC8A2  CASQ2  PTGFR  ITPR2  GRPR  CALML4  CHRM3  PDGFRA  HTR2B  FGF2  EGF  FGF7  GNAL  ERBB2  PRKACB  AGTR1  EGFR  HTR7  ITPR1  EDNRA  CYSLTR2  GNA14  FGF18  CACNA1D  FGFR4  ADCY9  ADCY1  PHKG1  NOS3  RET  PRKCB  BDKRB2  ADRA1B  ADORA2B  PDGFD  CYSLTR1  MST1  CALML3  CALML5  ERBB4  OXTR  F2R  PLCB1  CAMK1D  RYR1  ATP2A1  FGF16  CACNA1H  ASPH  PLN  RYR2  RYR3  CACNA1C"
7.81114247401977e-08,75,231,1.91396397757918,"Ras signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04014 "," IGF1  HGF  GAB2  KITLG  RASGRF1  NGFR  FGFR2  FGFR3  RASGRP2  RASAL2  PAK3  BRAP  PLA2G3  STK4  FLT1  IKBKB  MET  RASAL1  VEGFA  FGF1  PDGFRB  ZAP70  PLA2G4A  PLA2G2D  FLT3  GNG13  GNG11  GNGT1  RAC2  CALML4  SHC2  RRAS2  PDGFRA  ETS1  FGF2  EGF  FGF7  IGF1R  KSR1  PRKACB  EFNA3  PLA1A  PIK3R1  EGFR  HTR7  ANGPT1  TIAM1  FGF18  KIT  MRAS  FGFR4  PRKCB  IGF2  JMJD7-PLA2G4B  RAC3  PLA2G1B  PDGFD  INSR  BCL2L1  GNG12  RASGRP1  BDNF  CALML3  CALML5  PTPN11  PAK2  EFNA5  NTF3  PLA2G2A  FGF16  NF1  LAT  EFNA4  PLA2G4B  GNG4"
7.81114247401977e-08,37,84,2.59661112958243,"Complement and coagulation cascades","http://www.genome.jp/kegg-bin/show_pathway?hsa04610 "," CFH  TFPI  C6  F7  PLAT  SERPINE1  C5  VWF  C7  C9  CR2  F3  CLU  C4BPA  F13A1  C3  F10  F2RL3  ITGAX  F2RL2  KLKB1  BDKRB2  FGB  C1QA  THBD  F2R  C1S  PROS1  SERPINA5  SERPINB2  F5  CR1  CFI  C4A  CFB  CFD  SERPINA1"
