"Enrichment FDR","nGenes","Pathway Genes","Fold Enrichment","Pathway","URL","Genes"
6.55387631571482e-06,26,101,2.98944331519245,"Pancreatic secretion","http://www.genome.jp/kegg-bin/show_pathway?hsa04972 "," CD38  ATP1A2  RAB27B  ATP2A3  ADCY2  SLC4A4  SLC26A3  PLCB4  CA2  BST1  PLA2G2D  CHRM3  ITPR1  CPB1  ADCY9  CPA3  ADCY1  CEL  AMY1B  AMY1C  PLA2G2A  AMY1A  AMY2B  AMY2A  PRSS2  KCNQ1"
6.98061550365837e-06,17,49,4.02894362023974,"Malaria","http://www.genome.jp/kegg-bin/show_pathway?hsa05144 "," HGF  TGFB2  COMP  MET  CCL2  KLRB1  THBS4  TGFB3  LRP1  CD36  THBS1  CXCL8  THBS2  HBA2  HBA1  ACKR1  HBB"
6.98061550365837e-06,57,331,1.9997937677856,"Human papillomavirus infection","http://www.genome.jp/kegg-bin/show_pathway?hsa05165 "," ITGA3  TNC  LAMC3  LAMA3  PTGS2  COL9A3  LAMA1  IKBKB  CCNE1  COMP  CDK6  ITGB8  ATP6V0A4  COL1A1  SLC9A3R1  CCND1  WNT5B  FZD10  THBS4  WNT5A  ITGB6  ATP6V1B1  SPP1  CCND2  TNN  PARD6B  ITGB4  CCNA1  WNT2B  ITGA7  CHAD  THBS1  EGF  COL2A1  ITGB7  COL6A1  COL6A2  CCNA2  EGFR  TCF7L1  MX1  CREB3L1  DVL3  WNT4  COL6A3  HEY1  LAMB2  CCNE2  THBS2  WNT7B  COL4A5  FZD9  RELN  LAMA2  LAMB3  COL4A6  TNXB"
7.16596537561287e-06,25,96,3.02417643063338,"Dilated cardiomyopathy","http://www.genome.jp/kegg-bin/show_pathway?hsa05414 "," ITGA3  CACNA2D2  IGF1  ADRB1  ATP2A3  CACNG4  ADCY2  TGFB2  LAMA1  SGCG  ITGB8  CACNG1  ITGB6  TGFB3  ITGB4  ITGA7  ITGB7  CACNA1D  CACNA2D3  ADCY9  ADCY1  SGCD  LAMA2  PLN  DMD"
8.37832969148742e-06,25,97,2.99299935402892,"Prostate cancer","http://www.genome.jp/kegg-bin/show_pathway?hsa05215 "," IGF1  FGFR2  GSTP1  MMP9  IKBKB  PLAT  CCNE1  CCND1  IL1R2  PDGFRA  LEF1  EGF  IGF1R  PDPK1  ERBB2  EGFR  MMP3  TCF7L1  CREB3L1  NKX3-1  AR  PDGFD  BCL2  CCNE2  SRD5A2"
8.80520615732677e-06,40,202,2.29957178091727,"Proteoglycans in cancer","http://www.genome.jp/kegg-bin/show_pathway?hsa05205 "," DCN  IGF1  HGF  ANK1  CAMK2B  GPC1  ERBB3  ESR1  TGFB2  TIMP3  MMP9  MET  COL1A1  CCND1  WNT5B  FZD10  NANOG  IL12B  WNT5A  VAV3  WNT2B  THBS1  LUM  IGF1R  PDPK1  ERBB2  HSPG2  EGFR  GPC3  ITPR1  MRAS  WNT4  FRS2  IGF2  HSPB2  HPSE  ERBB4  PTPN11  WNT7B  FZD9"
2.26722852009864e-05,21,77,3.16713749826333,"Arrhythmogenic right ventricular cardiomyopathy","http://www.genome.jp/kegg-bin/show_pathway?hsa05412 "," ITGA3  CACNA2D2  ATP2A3  CACNG4  LAMA1  SGCG  ITGB8  CACNG1  ITGB6  ITGB4  DSC2  ITGA7  LEF1  ITGB7  TCF7L1  GJA1  CACNA1D  CACNA2D3  SGCD  LAMA2  DMD"
3.54092034116034e-05,20,73,3.18159931332389,"P53 signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04115 "," IGF1  GTSE1  CCNE1  CDK6  SERPINE1  CCND1  CCND2  TP53AIP1  GADD45G  CCNB1  THBS1  PMAIP1  CDKN2A  CHEK1  CCNB2  BCL2  RRM2  CCNE2  MDM4  SERPINB5"
4.74992675406645e-05,43,240,2.08063338427577,"Calcium signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04020 "," CD38  CACNA1G  HGF  ADRB1  PTGER3  MCOLN3  CAMK2B  ERBB3  FGFR2  FGFR3  ATP2A3  ADCY2  P2RX5  PLCB4  MET  FGF1  CASQ2  PTGFR  CALML4  CHRM3  PDGFRA  HTR2B  EGF  ERBB2  AGTR1  EGFR  ITPR1  EDNRA  GNA14  CACNA1D  FGFR4  ADCY9  ADCY1  RET  ADORA2B  PDGFD  MST1  CALML5  ERBB4  OXTR  RYR1  ASPH  PLN"
5.10964986198997e-05,20,75,3.09675666496859,"PPAR signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa03320 "," ME1  SLC27A6  EHHADH  ACADL  APOA1  PCK1  HMGCS2  FADS2  SLC27A2  PDPK1  ME3  FABP7  FABP5  PLIN1  ACOX2  FABP6  FABP4  LPL  ADIPOQ  MMP1"
6.07408041125775e-05,24,102,2.73243235144287,"Amoebiasis","http://www.genome.jp/kegg-bin/show_pathway?hsa05146 "," VCL  LAMC3  LAMA3  CXCL2  TGFB2  CTSG  PLCB4  LAMA1  HSPB1  COL1A1  IL12B  IL1R2  TGFB3  CD1C  CD1B  CXCL1  ADCY1  COL3A1  CXCL8  LAMB2  COL4A5  LAMA2  LAMB3  COL4A6"
7.11352015546804e-05,36,191,2.18880706686261,"Chemokine signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04062 "," CX3CL1  ADCY2  CXCL2  PLCB4  CCL22  IKBKB  CCL7  CCL2  CCL8  CCL20  CXCL6  GRK4  GNG13  GNGT1  VAV3  CCL21  ARRB1  CXCL9  CXCL14  CXCL13  CXCR5  ADCY9  CXCL5  CXCL1  ADCY1  CX3CR1  CXCL10  CXCL11  CXCL8  CCL19  CCL13  CCL5  CCL23  CCL14  CCL18  GNG4"
7.11352015546804e-05,28,131,2.48213320474581,"FoxO signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04068 "," IGF1  TGFB2  IKBKB  PRKAG2  TGFBR1  CCND1  STK11  CCND2  TGFB3  PCK1  GADD45G  CCNB1  EGF  IGF1R  PDPK1  G6PC3  PLK4  SKP2  PLK2  EGFR  BCL2L11  CCNB2  TGFBR2  RAG1  PLK1  IRS1  RAG2  FOXG1"
7.11352015546804e-05,40,222,2.0924031520058,"Human T-cell leukemia virus 1 infection","http://www.genome.jp/kegg-bin/show_pathway?hsa05166 "," ADCY2  TGFB2  MAP3K1  NRP1  IKBKB  CCNE1  TGFBR1  CCND1  IL1R2  SLC2A1  CDC20  CCND2  TGFB3  MSX2  EGR1  CCNA1  IL2RA  ESPL1  MMP7  CCNA2  CDKN2A  CHEK1  CCNB2  CREB3L1  ELK4  CD3G  ADCY9  TGFBR2  MAD2L1  PTTG1  ADCY1  FOS  CCNE2  FOSL1  LCK  HLA-DQB1  HLA-DQA1  HLA-DOB  PTTG2  NFATC4"
7.11352015546804e-05,22,90,2.83869360955454,"Hypertrophic cardiomyopathy","http://www.genome.jp/kegg-bin/show_pathway?hsa05410 "," ITGA3  CACNA2D2  IGF1  ATP2A3  CACNG4  EDN1  TGFB2  LAMA1  SGCG  ITGB8  PRKAG2  CACNG1  ITGB6  TGFB3  ITGB4  ITGA7  ITGB7  CACNA1D  CACNA2D3  SGCD  LAMA2  DMD"
9.39681656641583e-05,22,92,2.77698287891205,"Rheumatoid arthritis","http://www.genome.jp/kegg-bin/show_pathway?hsa05323 "," CXCL2  TGFB2  ATP6V0A4  CCL2  CCL20  ATP6V1B1  TGFB3  TNFSF11  CXCL6  TNFRSF11A  CTSK  MMP3  CTLA4  CXCL5  CXCL1  CXCL8  FOS  MMP1  HLA-DQB1  HLA-DQA1  HLA-DOB  CCL5"
0.000109402708130724,22,93,2.747122847956,"TGF-beta signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04350 "," DCN  LTBP1  CHRD  TGFB2  BAMBI  AMH  TGFBR1  BMP5  TGFB3  FMOD  BMP4  BMP2  FST  THBS1  BMPR1B  TGFBR2  PITX2  FBN1  ID4  GREM2  THSD4  GREM1"
0.000117886378681916,29,143,2.35505096024709,"Signaling pathways regulating pluripotency of stem cells","http://www.genome.jp/kegg-bin/show_pathway?hsa04550 "," PAX6  ISL1  IGF1  FGFR2  FGFR3  DLX5  HOXA1  WNT5B  FZD10  NANOG  LIFR  WNT5A  BMP4  HOXD1  WNT2B  IL6ST  TBX3  BMPR1B  IGF1R  ZFHX3  ZIC3  FGFR4  DVL3  WNT4  ONECUT1  ID4  SOX2  WNT7B  FZD9"
0.000155034684836198,18,69,3.02943586790405,"Drug metabolism","http://www.genome.jp/kegg-bin/show_pathway?hsa00982 "," FMO3  MAOB  GSTP1  CYP3A5  FMO5  ALDH3B2  GSTM1  GSTM3  UGT2B28  UGT2B4  GSTM4  MAOA  ADH1B  UGT2B17  GSTA1  ADH1C  UGT2B15  GSTT2"
0.00020483422796016,30,155,2.24764596650946,"Cushing syndrome","http://www.genome.jp/kegg-bin/show_pathway?hsa04934 "," CACNA1G  CAMK2B  ADCY2  KCNK2  PLCB4  CCNE1  CDK6  CCND1  WNT5B  FZD10  WNT5A  LDLR  WNT2B  LEF1  AGTR1  EGFR  CDKN2A  ITPR1  TCF7L1  CACNA1D  CREB3L1  DVL3  ADCY9  WNT4  ADCY1  KCNK3  CCNE2  WNT7B  FZD9  CYP21A2"
0.000256891025930963,30,157,2.21901353381507,"Hippo signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04390 "," BIRC3  GLI2  BIRC5  TGFB2  AMH  SERPINE1  TGFBR1  AREG  CCND1  WNT5B  FZD10  BMP5  FGF1  WNT5A  CCND2  TGFB3  PARD6B  BMP4  BMP2  DLG4  WNT2B  BMPR1B  LEF1  TCF7L1  DVL3  WNT4  TGFBR2  SOX2  WNT7B  FZD9"
0.000445988885504755,29,154,2.18683303451515,"Oxytocin signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04921 "," CACNA2D2  CAMK2B  PTGS2  CACNG4  ADCY2  PLCB4  PRKAG2  CACNG1  CCND1  PLA2G4A  RGS2  CALML4  EGFR  ITPR1  CACNA1D  CACNA2D3  RCAN1  NPR2  ADCY9  KCNJ3  ADCY1  JMJD7-PLA2G4B  FOS  CALML5  OXTR  KCNJ12  RYR1  PLA2G4B  NFATC4"
0.000748844800139572,12,40,3.48385124808966,"Glycine, serine and threonine metabolism","http://www.genome.jp/kegg-bin/show_pathway?hsa00260 "," MAOB  PHGDH  GCAT  GNMT  GAMT  AOC3  PSAT1  AMT  PSPH  CBS  GLDC  MAOA"
0.000748844800139572,21,99,2.46332916531592,"Hematopoietic cell lineage","http://www.genome.jp/kegg-bin/show_pathway?hsa04640 "," CD38  ITGA3  CD22  IL1R2  CSF3R  IL9R  EPO  IL2RA  CD36  IL11RA  KIT  CD1C  CD1B  CD3G  ANPEP  MME  CSF2RA  GP1BB  HLA-DQB1  HLA-DQA1  HLA-DOB"
0.000748844800139572,22,106,2.41021155528215,"Parathyroid hormone synthesis, secretion and action","http://www.genome.jp/kegg-bin/show_pathway?hsa04928 "," CYP24A1  ADCY2  PTHLH  PLCB4  MMP15  GATA3  SLC9A3R1  TNFSF11  EGR1  RUNX2  GCM2  ARRB1  MMP13  EGFR  ITPR1  NR4A2  CREB3L1  SLC34A2  ADCY9  ADCY1  FOS  BCL2"
0.000748844800139572,20,92,2.52452988992004,"Small cell lung cancer","http://www.genome.jp/kegg-bin/show_pathway?hsa05222 "," ITGA3  BIRC3  LAMC3  LAMA3  PTGS2  LAMA1  IKBKB  CCNE1  CDK6  CCND1  CKS2  GADD45G  SKP2  BCL2  LAMB2  CCNE2  COL4A5  LAMA2  LAMB3  COL4A6"
0.000748844800139572,30,167,2.08613847190998,"Hepatocellular carcinoma","http://www.genome.jp/kegg-bin/show_pathway?hsa05225 "," HGF  GSTP1  TGFB2  CDK6  MET  TGFBR1  CCND1  WNT5B  FZD10  WNT5A  TGFB3  GADD45G  GSTM1  GSTM3  WNT2B  LEF1  IGF1R  EGFR  CDKN2A  TCF7L1  DVL3  WNT4  TGFBR2  IGF2  GSTM4  NQO1  WNT7B  FZD9  GSTA1  GSTT2"
0.000761857971133128,25,129,2.2505499018667,"Oocyte meiosis","http://www.genome.jp/kegg-bin/show_pathway?hsa04114 "," IGF1  CAMK2B  ADCY2  PGR  AURKA  CCNE1  CPEB3  CDC20  CALML4  CCNB1  ESPL1  IGF1R  ITPR1  CCNB2  ADCY9  MAD2L1  PTTG1  ADCY1  PLK1  AR  BUB1  CDK1  CCNE2  CALML5  PTTG2"
0.000886621527538729,26,138,2.18792590459737,"Estrogen signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04915 "," ADCY2  PGR  ESR1  FKBP5  MMP9  PLCB4  KRT18  HSPA2  CALML4  EGFR  ITPR1  CREB3L1  TFF1  ADCY9  KCNJ3  ADCY1  GPER1  FOS  KRT19  KRT15  BCL2  CALML5  KRT16  KRT14  HSPA1L  KRT23"
0.00100893509247549,27,147,2.13297015189163,"Breast cancer","http://www.genome.jp/kegg-bin/show_pathway?hsa05224 "," IGF1  PGR  DLL3  ESR1  CDK6  CCND1  WNT5B  FZD10  FGF1  WNT5A  TNFSF11  GADD45G  WNT2B  LEF1  EGF  BRCA2  IGF1R  ERBB2  EGFR  TCF7L1  KIT  DVL3  WNT4  HEY1  FOS  WNT7B  FZD9"
0.00108050626950357,51,350,1.69215632050069,"Neuroactive ligand-receptor interaction","http://www.genome.jp/kegg-bin/show_pathway?hsa04080 "," TAC1  ADRB1  UTS2  PTGER3  EDN1  P2RX5  GABRP  CTSG  GABRE  RLN2  NMU  GLRB  GHR  PRLR  VIPR1  GHRH  GRIA2  PTGFR  EDN3  THRA  EDN2  PYY  CHRM3  NTS  GRP  CGA  HTR2B  PTH2R  AGTR1  GLRA3  GNRH1  ADM  ADRA2A  EDNRA  GRIA4  UCN  NPY1R  F2RL2  GABRB3  PTGDR  P2RY1  ADORA2B  TRH  FPR2  LEP  P2RY2  OXTR  PENK  P2RY13  GABRD  PRSS2"
0.00114873387731279,15,61,2.85561577712267,"Steroid hormone biosynthesis","http://www.genome.jp/kegg-bin/show_pathway?hsa00140 "," HSD17B6  HSD17B2  CYP3A5  HSD17B1  SRD5A3  HSD17B3  UGT2B28  SRD5A1  AKR1C2  UGT2B4  AKR1C1  UGT2B17  CYP21A2  UGT2B15  SRD5A2"
0.00116012345944124,33,197,1.94529765121758,"Chemical carcinogenesis","http://www.genome.jp/kegg-bin/show_pathway?hsa05207 "," ADRB1  ADCY2  PGR  BIRC5  DLL3  ESR1  CDC6  KLF5  EPHX3  CCND1  TNFSF11  EPHX2  GSTM1  GSTM3  UGT2B28  ARRB1  EGF  EGFR  UGT2B4  CACNA1D  CREB3L1  ADCY9  CDC25A  ADCY1  GSTM4  AR  FOS  BCL2  KPNA2  UGT2B17  GSTA1  UGT2B15  GSTT2"
0.00149682482600069,14,56,2.90320937340805,"Regulation of lipolysis in adipocytes","http://www.genome.jp/kegg-bin/show_pathway?hsa04923 "," ADRB1  PTGER3  PTGS2  ADCY2  LIPE  CGA  ADCY9  NPY1R  ADCY1  PLIN1  IRS1  FABP4  PNPLA2  PRKG1"
0.00164523891318029,16,70,2.65436285568736,"Central carbon metabolism in cancer","http://www.genome.jp/kegg-bin/show_pathway?hsa05230 "," FGFR2  PFKP  FGFR3  SLC7A5  MET  LDHB  SLC2A1  PDGFRA  GLS2  ERBB2  EGFR  PDK1  KIT  HK3  RET  LDHC"
0.00237598533152362,27,156,2.00991418159019,"Cellular senescence","http://www.genome.jp/kegg-bin/show_pathway?hsa04218 "," TGFB2  MYBL2  CCNE1  CDK6  SERPINE1  TGFBR1  CCND1  FOXM1  CCND2  TGFB3  CALML4  GADD45G  CCNA1  CCNB1  CCNA2  CDKN2A  CHEK1  ITPR1  CACNA1D  CCNB2  MRAS  TGFBR2  CXCL8  CDK1  CCNE2  CALML5  NFATC4"
0.00237598533152362,26,148,2.04009307320566,"Gastric cancer","http://www.genome.jp/kegg-bin/show_pathway?hsa05226 "," HGF  FGFR2  TGFB2  CCNE1  MET  TGFBR1  CCND1  WNT5B  FZD10  FGF1  WNT5A  TGFB3  GADD45G  WNT2B  LEF1  EGF  ERBB2  EGFR  TCF7L1  DVL3  WNT4  TGFBR2  BCL2  CCNE2  WNT7B  FZD9"
0.00287811662437121,24,134,2.07991119288935,"Vascular smooth muscle contraction","http://www.genome.jp/kegg-bin/show_pathway?hsa04270 "," ADCY2  EDN1  PLCB4  PLA2G4A  PLA2G2D  EDN3  EDN2  CALML4  RAMP2  AGTR1  ADM  ITPR1  EDNRA  CACNA1D  NPR2  ADCY9  ACTG2  NPPC  ADCY1  JMJD7-PLA2G4B  ADORA2B  CALML5  PRKG1  PLA2G2A"
0.00296517991884208,16,74,2.51088378240696,"Metabolism of xenobiotics by cytochrome P450","http://www.genome.jp/kegg-bin/show_pathway?hsa00980 "," GSTP1  CYP3A5  ALDH3B2  GSTM1  GSTM3  UGT2B28  UGT2B4  AKR7A3  GSTM4  AKR1C1  ADH1B  UGT2B17  GSTA1  ADH1C  UGT2B15  GSTT2"
