"pathway","phnx_z_score","mean_path_score","sd_path_score","phnx_p_val"
"runx2 regulates osteoblast differentiation",5.74566129160345,0.00198571545498089,0.000343628557374199,0
"foxo mediated transcription of cell death genes",5.69043762794747,0.00149004246381264,0.000300599513807119,0
"nr1h2 nr1h3 regulate gene expression linked to lipogenesis",5.67989134669785,0.000759660155954407,0.00021861858846396,0
"signaling by nuclear receptors",5.65965671899165,0.019399440705045,0.00108055547993437,0
"activation of gene expression by srebf srebp",5.65271859140795,0.00373791502424077,0.000497502714599354,0
"transcription of e2f targets under negative control by p107 rbl1 and p130 rbl2 in complex with hdac1",5.63843298777991,0.00119797138861698,0.000245618536577335,0
"atf6 atf6 alpha activates chaperone genes",5.53684346462284,0.000954998998334607,0.000249199759717256,0
"activation of puma and translocation to mitochondria",5.51829968910744,0.000853660745478313,0.000245863329461198,0
"yap1 and wwtr1 taz stimulated gene expression",5.5020689335608,0.00121868545511946,0.000265277163572713,0
"estrogen dependent gene expression",5.49970296718684,0.00764666814333395,0.000690201274947223,0
"interferon alpha beta signaling",5.4693356262197,0.00548527341358082,0.000577683283536886,0
"runx3 regulates cdkn1a transcription",5.42996394959911,0.000655826564130621,0.000197043160958798,0
"transcriptional regulation by runx1",5.38093509350657,0.0139408535440731,0.000911772938548629,0
"clec7a inflammasome pathway",5.36631483395052,0.00056114318276741,0.000186103024801295,0
"foxo mediated transcription",5.3410605066431,0.00496277654716384,0.00056908533919725,0
"transcriptional activity of smad2 smad3 smad4 heterotrimer",5.30814707355694,0.00469315677047295,0.000524429068611138,0
"ikba variant leads to eda id",5.20484142705548,0.000661037581703567,0.000195611449447552,0
"nr1h2 nr1h3 regulate gene expression linked to triglyceride lipolysis in adipose",5.20288802734324,0.000476888694228668,0.000180355369655994,0
"tfap2 ap 2 family regulates transcription of cell cycle factors",5.20009851585865,0.000462247228030416,0.000174609475395856,0
"signaling by ntrks",5.15185057212913,0.0119718027669326,0.000793239372581325,0
"nuclear events stimulated by alk signaling in cancer",5.06583833547844,0.00159169116182784,0.000305388912180678,0
"bmal1 clock npas2 activates circadian gene expression",5.06117942593723,0.00225853895687942,0.000376114488868995,0
"runx3 regulates bcl2l11 bim transcription",5.01268654994572,0.000482849470245128,0.000187960472729193,0
"tfap2a acts as a transcriptional repressor during retinoic acid induced cell differentiation",4.91741473682242,0.000461868375507038,0.000161882595040803,0
"akt phosphorylates targets in the nucleus",4.91116670359406,0.000835496100820819,0.000217853383307861,0
"foxo mediated transcription of oxidative stress metabolic and neuronal genes",4.90944248676958,0.0016722748051161,0.000317828823127117,0.002
"atf6 atf6 alpha activates chaperones",4.86974759876436,0.00114564588216672,0.000273727740570944,0.002
"regulation of cholesterol biosynthesis by srebp srebf",4.82953441657427,0.00495701344901136,0.00054746943701833,0
"negative regulation of activity of tfap2 ap 2 family transcription factors",4.78132084825731,0.000662717087210088,0.000202918889648724,0
"nr1h2 nr1h3 regulate gene expression to control bile acid homeostasis",4.75311348269595,0.00075396455741793,0.000204053775349771,0
"regulation of hmox1 expression and activity",4.72429943478346,0.00037360657187916,0.000153377153649328,0.002
"signaling by retinoic acid",4.68791509021569,0.00337584854628646,0.000469674887865855,0
"transcriptional activation of mitochondrial biogenesis",4.68625888626775,0.00444022449563636,0.000520144430934994,0
"signaling by interleukins",4.65217218772177,0.0373254707248774,0.00147809656618078,0
"oncogene induced senescence",4.63031802270944,0.00286382123646884,0.000432964762234258,0
"cytokine signaling in immune system",4.57675909744096,0.0566487106825328,0.00179097577163217,0
"heme signaling",4.56015210527746,0.00403036117601429,0.00049812838511029,0.002
"pyroptosis",4.52937807843206,0.00213721655675363,0.000348011950787146,0
"transcriptional regulation by runx3",4.52189576504835,0.00841962984825477,0.000760162246290373,0
"runx2 regulates chondrocyte maturation",4.48161420334776,0.00037152298615365,0.000149282700745448,0.002
"notch3 intracellular domain regulates transcription",4.47827067469473,0.00215537312387157,0.00037001579736616,0
"runx1 regulates transcription of genes involved in differentiation of hscs",4.43786358632417,0.00597969165813993,0.000607982040113603,0
"activation of the tfap2 ap 2 family of transcription factors",4.43059572431087,0.000847823671476363,0.000217939700651177,0
"regulation of tp53 activity through association with co factors",4.42907391869718,0.00124808056865974,0.000285191417471273,0
"transcription of e2f targets under negative control by dream complex",4.40102573140378,0.00150801497785869,0.000301930130985074,0
"interleukin 21 signaling",4.39099695020759,0.000859986032080997,0.000231850232694759,0
"activation of bh3 only proteins",4.25463643399948,0.00250466376355143,0.000370430961779125,0
"esr mediated signaling",4.23687307160716,0.0135088683292658,0.000903936284986107,0
"regulation of gene expression in early pancreatic precursor cells",4.18364671586994,0.000477096573349627,0.00018315220702776,0.002
"cellular senescence",4.14729048281074,0.0110395343659463,0.000763248499832618,0
"runx1 regulates estrogen receptor mediated transcription",4.13821096612396,0.000277261238488791,0.000129575877195539,0.008
"pou5f1 oct4 sox2 nanog repress genes related to differentiation",4.13526926532809,0.000743446424485228,0.00020421973739231,0.002
"nr1h2 nr1h3 regulate gene expression linked to gluconeogenesis",4.12929071118348,0.000475419066429822,0.00017478127518301,0.002
"runx1 regulates transcription of genes involved in wnt signaling",4.10515499047083,0.000372372366126001,0.000141134054572332,0.004
"atf4 activates genes in response to endoplasmic reticulum stress",4.0817558474236,0.00226322278566416,0.000355784561468424,0.002
"g0 and early g1",4.07297241118455,0.00223613568308125,0.000378818281130128,0
"intrinsic pathway for apoptosis",4.05011143045657,0.00460809807798554,0.000515563318414312,0.002
"regulation of pten gene transcription",4.02803088564602,0.004973416787648,0.000532091851675206,0
"ptk6 expression",3.97084962991231,0.000486173663632144,0.00019173235023935,0.004
"interleukin 20 family signaling",3.94164516327929,0.00150867533849547,0.000318274085625244,0
"notch4 intracellular domain regulates transcription",3.93445957427541,0.00165642234617856,0.000302947340174959,0
"zbp1 dai mediated induction of type i ifns",3.92398461670994,0.00169482773066375,0.000326837746763788,0
"cd209 dc sign signaling",3.9238029618177,0.00188857559502443,0.000320967548192057,0
"mecp2 regulates transcription of neuronal ligands",3.9115831162261,0.000390236856650517,0.000155767451439616,0.004
"formation of the beta catenin tcf transactivating complex",3.87429392994622,0.00245706123802241,0.000408438335364841,0.002
"interleukin 9 signaling",3.81221595754625,0.000756024062078116,0.000228642238811324,0
"tp53 regulates transcription of several additional cell death genes whose specific roles in p53 dependent apoptosis remain uncertain",3.76859353052925,0.00130535111277277,0.000269679594848243,0.002
"activation of noxa and translocation to mitochondria",3.71989020122355,0.00048088506181557,0.000183450432200563,0.004
"signaling by tgfb family members",3.67546398223278,0.0106479035804544,0.000809511489349706,0
"deactivation of the beta catenin transactivating complex",3.66578411367844,0.00348326974097048,0.000472247438658143,0
"runx3 regulates immune response and cell migration",3.6288777946821,0.000567473876704753,0.000186808114266041,0.006
"signaling by tgf beta receptor complex",3.58392055814698,0.00847917469651899,0.000686199723553736,0
"rora activates gene expression",3.57812049438489,0.00159840338282811,0.00030702255214992,0.002
"regulation of gene expression in late stage branching morphogenesis pancreatic bud precursor cells",3.55747450248856,0.00122250049410286,0.000275717096523875,0.006
"interferon gamma signaling",3.46107523676656,0.00737899745930069,0.000637716357853345,0.004
"perk regulates gene expression",3.42272064682469,0.00275069310681647,0.000410096848813659,0
"response of eif2ak1 hri to heme deficiency",3.40318416968133,0.00140603102663833,0.000290808405648473,0.004
"transcriptional regulation of testis differentiation",3.37476286251011,0.000947784210326063,0.000248253211970656,0.004
"pka mediated phosphorylation of key metabolic factors",3.33804775194863,0.000374799827293828,0.000152674972618078,0.014
"the nlrp3 inflammasome",3.31983308845619,0.00141025570999409,0.000277611963654824,0.002
"runx3 regulates notch signaling",3.3106962642664,0.00121181656140288,0.000275512776365048,0
"tp53 regulates transcription of death receptors and ligands",3.31054370214408,0.000955745958530315,0.000250566745688215,0.006
"mitochondrial biogenesis",3.30362192922794,0.00610062669950882,0.000573411972752638,0
"signaling by notch3",3.28458420673842,0.00391604985569029,0.000488267929575442,0
"rip mediated nfkb activation via zbp1",3.26231111587035,0.00141880004909338,0.000300379853444792,0.004
"regulation of runx2 expression and activity",3.22717551776803,0.00630562729682909,0.000624418148253398,0.002
"endogenous sterols",3.22189881274349,0.00176444348989571,0.000322863836316465,0.004
"sumoylation of immune response proteins",3.21169449386047,0.00103844342150114,0.000257751190325035,0.008
"regulation of gene expression in endocrine committed neurog3 progenitor cells",3.20177387317036,0.000371982177158619,0.000154636337889455,0.014
"cellular responses to stimuli",3.15802649723894,0.0597752303542196,0.00178310704959565,0
"tp53 regulates transcription of caspase activators and caspases",3.14995418107874,0.00103112699146368,0.000243851044660602,0.004
"signaling by cytosolic fgfr1 fusion mutants",3.14786339215679,0.00150273734585608,0.000293345084099391,0.002
"signaling by notch",3.08028550299091,0.0145595111855946,0.000901247126463085,0.006
"purinergic signaling in leishmaniasis infection",3.0501869318623,0.00233798023535504,0.000349184647194297,0.004
"tp53 regulates transcription of genes involved in cytochrome c release",3.04728942200417,0.00140226449146151,0.00028949853074482,0.01
"dna methylation",2.99504508176062,0.000270651966118749,0.00012513776087546,0.022
"repression of wnt target genes",2.97193057230938,0.00113910975008002,0.0002767667144236,0.006
"egr2 and sox10 mediated initiation of schwann cell myelination",2.96540009584656,0.00253711291583507,0.000419457562144815,0.012
"estrogen dependent nuclear events downstream of esr membrane signaling",2.96105102049048,0.00208243184644865,0.00036258948703027,0.006
"transcriptional regulation by ventx",2.95831392550012,0.00292375747528361,0.000430662041407918,0
"interleukin 35 signalling",2.93503151335372,0.00112674269548491,0.00026357256306516,0.008
"inflammasomes",2.90142172781153,0.00179937238448777,0.000334873934356584,0.008
"chrebp activates metabolic gene expression",2.79745102236878,0.000658746796927517,0.000197919034348744,0.018
"interleukin 37 signaling",2.790223577403,0.00159519512025812,0.000311647761454618,0.014
"myd88 independent tlr4 cascade",2.78523085436372,0.00927998792695932,0.000733754722995431,0.006
"regulated necrosis",2.78233929642344,0.00459420937809712,0.000526416202700088,0.01
"signaling by nodal",2.77183218520428,0.00142951653645772,0.000329762181337871,0.012
"signaling by receptor tyrosine kinases",2.7623851272793,0.0429354944343019,0.00151674140492701,0.002
"runx1 regulates transcription of genes involved in interleukin signaling",2.74201036173277,0.000270573178098857,0.000119394871668929,0.028
"fgfr1 mutant receptor activation",2.73420616922103,0.00200270104047619,0.00036710405492047,0.016
"pre notch expression and processing",2.72002217840204,0.00399153000437339,0.000496995804031162,0.006
"mapk targets nuclear events mediated by map kinases",2.70725705052886,0.00291405237637082,0.000397548328376356,0.016
"regulation of localization of foxo transcription factors",2.70084543645828,0.000948199273906236,0.000238067464690667,0.014
"tp53 regulates transcription of cell cycle genes",2.65760485845525,0.00392966273632434,0.000481377093162948,0.01
"recycling of bile acids and salts",2.64973800469146,0.000844197647492668,0.000215922879288174,0.018
"toll like receptor 9 tlr9 cascade",2.64162824967315,0.00891328116135689,0.000694704930583372,0.002
"formation of senescence associated heterochromatin foci sahf",2.62773158164012,0.00103388904654457,0.000256192254475367,0.02
"regulation of pyruvate dehydrogenase pdh complex",2.56482626965233,0.00131630111697389,0.00026524381320096,0.016
"regulation of foxo transcriptional activity by acetylation",2.53475040523526,0.000950814165558161,0.000247979221358973,0.014
"loss of function of smad2 3 in cancer",2.51866627550274,0.000671999771973788,0.000207117653284444,0.024
"diseases of immune system",2.49426610555867,0.00255126764798661,0.000402761694557684,0.02
"aryl hydrocarbon receptor signalling",2.48202325818629,0.000563062604311805,0.000180613948422412,0.016
"signaling by alk",2.4764730995777,0.00225745376223555,0.000372340444784996,0.012
"notch2 intracellular domain regulates transcription",2.47410933695864,0.00093886484438129,0.000248217543638751,0.022
"ddx58 ifih1 mediated induction of interferon alpha beta",2.46128598709402,0.0056363291102031,0.000581701876419646,0.01
"toll like receptor tlr1 tlr2 cascade",2.4442968488127,0.00962286165179163,0.000729526273414941,0.014
"g2 phase",2.4418786690783,0.000460847886308329,0.000163960352688197,0.026
"programmed cell death",2.41961389708365,0.0168422417860008,0.00104358423553205,0.012
"stat5 activation",2.41600049329786,0.000642481531836893,0.000188106101312679,0.028
"signaling by activin",2.4126124818874,0.00133724226853155,0.000321381431807268,0.018
"pkmts methylate histone lysines",2.4110217369993,0.00296692588221534,0.000425871576655648,0.018
"constitutive signaling by akt1 e17k in cancer",2.40548931204501,0.00212528451838625,0.000356556136346982,0.026
"runx1 and foxp3 control the development of regulatory t lymphocytes tregs",2.39432278882974,0.000572749731138174,0.000171701293805419,0.02
"transcriptional regulation by e2f6",2.38017922439833,0.00294060278742654,0.000413316543621785,0.024
"cytosolic sensors of pathogen associated dna",2.33908473798992,0.00481402499646962,0.000510915643065646,0.014
"cyclin d associated events in g1",2.33302644286923,0.00427504413131464,0.000488814883149899,0.014
"tp53 regulates transcription of genes involved in g1 cell cycle arrest",2.32471375898589,0.00114125086535751,0.000269900326993569,0.016
"signaling by tgf beta receptor complex in cancer",2.30983457909095,0.000745123584716566,0.000223200670710074,0.028
"factors involved in megakaryocyte development and platelet production",2.30652242437217,0.0103814136435376,0.000771988154889452,0.026
"runx3 regulates p14 arf",2.25465641731468,0.000849708418270893,0.000223555793046432,0.024
"apoptosis",2.2513599262814,0.0145240595154852,0.000884466914047211,0.022
"apobec3g mediated resistance to hiv 1 infection",2.23818859546511,0.0004690335132982,0.000173988270689357,0.032
"interleukin 1 family signaling",2.22635896468465,0.0119989471579429,0.00082669884605655,0.012
"downregulation of smad2 3 smad4 transcriptional activity",2.19352249449663,0.00280376273225011,0.000405088618135631,0.018
"carnitine metabolism",2.17816636052209,0.00120706815934682,0.000267650314218042,0.03
"tcf dependent signaling in response to wnt",2.15746465018649,0.0132179215272257,0.000872538975379203,0.02
"unfolded protein response upr",2.14682702668196,0.00749537584468271,0.000656821944183618,0.018
"xenobiotics",2.1453090396864,0.0011166232459794,0.000274435374080554,0.036
"aberrant regulation of mitotic g1 s transition in cancer due to rb1 defects",2.14376479927659,0.00159926838856033,0.00031922056710891,0.032
"cytochrome p450 arranged by substrate type",2.13817680937567,0.00385952657857464,0.000504401515093574,0.024
"tp53 regulates transcription of cell death genes",2.11918320568032,0.00336447852418739,0.000429888008160971,0.028
"intracellular signaling by second messengers",2.11432486377625,0.0246514105673007,0.00128488959869815,0.022
"negative epigenetic regulation of rrna expression",2.1116752057482,0.00405047411970312,0.00050711815769048,0.026
"pten regulation",2.11055173846177,0.0115119507096964,0.000805367259414442,0.026
"signaling by fgfr1 in disease",2.09398321670151,0.00263451882293824,0.000409576055487635,0.032
"interferon signaling",2.09117038082072,0.0157697304217199,0.000952752795070389,0.024
"toll like receptor cascades",2.07595579825444,0.0137781429628121,0.000908285601383833,0.03
"regulated proteolysis of p75ntr",2.0752487947848,0.00104019596990596,0.000254694471801288,0.03
"interleukin 6 signaling",2.05239715262013,0.00103530589790656,0.000269077069310829,0.048
"stat3 nuclear events downstream of alk signaling",2.03244115579771,0.000750389946213545,0.000212410225469428,0.04
"metabolism of steroids",2.03180704004538,0.0113961451467658,0.000863450185431578,0.032
"tp53 regulates transcription of genes involved in g2 cell cycle arrest",2.0188715174428,0.00159620000719769,0.000305911655394274,0.032
"release of apoptotic factors from the mitochondria",2.00318568163699,0.000466788681250667,0.000171971150363664,0.054
"mitotic g1 phase and g1 s transition",2.00188481256444,0.0129376239632178,0.000874480168599332,0.022
"lrr flii interacting protein 1 lrrfip1 activates type i ifn production",1.99487177694802,0.000477200668310009,0.000172919425339664,0.042
"runx1 regulates transcription of genes involved in differentiation of myeloid cells",1.96456386407806,0.000467199413898925,0.000169649523699344,0.038
"transcriptional regulation by mecp2",1.95697260804854,0.00426093358913628,0.000524915502355804,0.04
"traf6 mediated irf7 activation",1.95045887324374,0.00131379141511691,0.000270912882291586,0.046
"downstream signal transduction",1.94634167996208,0.00262494630893949,0.000406033254599014,0.038
"2 ltr circle formation",1.93651416013567,0.000646644356365869,0.000186967337205049,0.044
"interleukin 27 signaling",1.89387955891484,0.00094238240001323,0.0002510535894617,0.046
"loss of function of mecp2 in rett syndrome",1.88305178811826,0.00111848845744498,0.000255068325002975,0.048
"clec7a dectin 1 signaling",1.86578411183765,0.00869005959596689,0.000725209263995593,0.034
"ampk inhibits chrebp transcriptional activation activity",1.86003367418933,0.000743871227353035,0.000208202725715536,0.056
"dectin 1 mediated noncanonical nf kb signaling",1.84636974282347,0.00530324878051336,0.000565402717613361,0.036
"g1 s specific transcription",1.84435632422136,0.00243913879502846,0.00037483848937223,0.044
"regulation of ifna ifnb signaling",1.84148183760852,0.00112663496491708,0.000257775516355591,0.058
"signaling by alk in cancer",1.83286372912419,0.00463379093347612,0.00053732630633353,0.042
"signaling by leptin",1.82720090964337,0.0010430398118339,0.0002634419093995,0.05
"growth hormone receptor signaling",1.81364817209242,0.00187579876000988,0.000338943238790785,0.044
"interleukin 23 signaling",1.80894837408248,0.000766170691166432,0.000219965345957873,0.066
"senescence associated secretory phenotype sasp",1.77507760217502,0.00444702098635328,0.000540394799816176,0.042
"sirt1 negatively regulates rrna expression",1.77170651717931,0.000748211429583534,0.000218408553614356,0.06
"irf3 mediated activation of type 1 ifn",1.76167108126151,0.000364213973138249,0.000139990729988454,0.06
"creb3 factors activate genes",1.75889226328018,0.000563236576686904,0.000191818430992283,0.052
"traf6 mediated nf kb activation",1.75701463427658,0.0020676586848064,0.000360601096131022,0.046
"methionine salvage pathway",1.69442114300265,0.000464859733137928,0.000162963663085788,0.06
"signaling by fgfr in disease",1.66615919866566,0.0046518023894223,0.000492728664739676,0.062
"choline catabolism",1.6394228583436,0.000275979232150348,0.000128933329040112,0.078
"erk mapk targets",1.63171874147674,0.00206972495435548,0.000353653818610682,0.066
"ticam1 dependent activation of irf3 irf7",1.62740573651394,0.00111591284113274,0.000256687339399247,0.064
"sting mediated induction of host immune responses",1.62237933856969,0.00104136295878682,0.000251766829883166,0.064
"regulation of gene expression by hypoxia inducible factor",1.61935475408808,0.00105568074175547,0.000263278582436623,0.064
"interleukin 2 family signaling",1.61021674674412,0.00336834572362386,0.000441441060524882,0.068
"cytoprotection by hmox1",1.58836636433333,0.00492214304706007,0.000521123015589652,0.068
"sulfur amino acid metabolism",1.58538630399875,0.0020590659435317,0.000331066619055513,0.074
"camk iv mediated phosphorylation of creb",1.58258800589878,0.000742840329621079,0.000211543094198927,0.076
"signaling by csf3 g csf",1.54721980946742,0.00253185069075274,0.000398502693701418,0.078
"syndecan interactions",1.53812278707054,0.00236045886353168,0.000361363659218424,0.076
"phase 0 rapid depolarisation",1.52419022458544,0.00206461998638527,0.000354279316269597,0.076
"traf3 dependent irf activation pathway",1.52385041087127,0.00111786941371004,0.000255912362645749,0.086
"ub specific processing proteases",1.51136499782235,0.0132948295843471,0.000912013234143753,0.068
"inactivation of csf3 g csf signaling",1.50851759188478,0.00207636512973719,0.000353986763958548,0.078
"notch1 intracellular domain regulates transcription",1.50119036471145,0.00410974760939462,0.000485829715928769,0.076
"pp2a mediated dephosphorylation of key metabolic factors",1.4687924385263,0.000651454320723133,0.000193969621804061,0.086
"synthesis of bile acids and bile salts via 27 hydroxycholesterol",1.45453830724484,0.00102784200761683,0.00024751907112201,0.102
"signaling by kit in disease",1.45406164168608,0.00189905892553179,0.000339306961568566,0.092
"nf kb is activated and signals survival",1.45272346403301,0.00119761041312328,0.00025831500760103,0.086
"pyruvate metabolism",1.45055874330793,0.00243608682980084,0.000383794500534251,0.09
"stat5 activation downstream of flt3 itd mutants",1.44175064860184,0.00093503748978037,0.000223897657603329,0.086
"erythropoietin activates stat5",1.43599540912422,0.000651895018929281,0.000203661845524462,0.084
"signaling by pdgfr in disease",1.43011916499131,0.00186742215141203,0.000332242853275373,0.096
"diseases of signal transduction by growth factor receptors and second messengers",1.41768923285024,0.034628027439232,0.00141281155202386,0.082
"surfactant metabolism",1.41111113390157,0.00151384715317666,0.000329395411847544,0.094
"deubiquitination",1.40792229954435,0.0187736170602505,0.00106099769783459,0.078
"neurotoxicity of clostridium toxins",1.40215348786661,0.000668433423001867,0.000210332053513284,0.098
"protein repair",1.40032889320804,0.000469844642122553,0.000165481614438178,0.096
"activation of irf3 irf7 mediated by tbk1 ikk epsilon",1.38760903277739,0.00149791394003175,0.000300050354599879,0.09
"creb1 phosphorylation through the activation of camkii camkk camkiv cascasde",1.37314329742584,0.000650627842325775,0.000198415404039495,0.104
"caspase activation via extrinsic apoptotic signalling pathway",1.37254366389382,0.00207308548933603,0.000355648360752152,0.096
"cyclin a cdk2 associated events at s phase entry",1.36584895301967,0.00731952492637841,0.000716872375667182,0.092
"regulation of ifng signaling",1.36443378528127,0.00130806000247503,0.000272836216156107,0.094
"prolactin receptor signaling",1.34145919806957,0.00103100108400516,0.000248039718799955,0.112
"ca dependent events",1.33742746741421,0.00269937585496458,0.000387538659996249,0.092
"c type lectin receptors clrs",1.32944391777441,0.0111161670917118,0.000832602641104047,0.102
"opsins",1.32557297386869,0.000275071972009755,0.000125697853828647,0.1
"integration of provirus",1.32200113494461,0.000834948856541208,0.000230070474826141,0.118
"interleukin 2 signaling",1.32118209246731,0.00104294859593028,0.000252266572012665,0.114
"oxidative stress induced senescence",1.31656205278384,0.00553334542101644,0.000561224037950291,0.096
"negative regulators of ddx58 ifih1 signaling",1.30683292443239,0.00280690302147862,0.000395717442564959,0.11
"dag and ip3 signaling",1.3017964508119,0.00312567460799983,0.000445197143144189,0.098
"clec7a dectin 1 induces nfat activation",1.28978615363309,0.000954628504498032,0.000240492453523139,0.106
"synthesis of pi",1.28775786068029,0.000373234215341654,0.000149030828241199,0.104
"interleukin 15 signaling",1.28698787166876,0.0013119629035391,0.000268749923670542,0.112
"downstream signaling events of b cell receptor bcr",1.28636182021695,0.00694648334290165,0.000625492952092858,0.09
"signaling by pdgfra transmembrane juxtamembrane and kinase domain mutants",1.28191462559902,0.00113190175111837,0.000263518627780566,0.11
"tp53 regulates transcription of additional cell cycle genes whose exact role in the p53 pathway remain uncertain",1.27199947268835,0.00148017752853351,0.000286423241207982,0.11
"vitamin d calciferol metabolism",1.26079550678595,0.000950736118697023,0.000248112431486629,0.106
"calcineurin activates nfat",1.25152829146479,0.000738184482283032,0.000220206796408956,0.114
"mrna editing",1.24891165078579,0.000476885056017636,0.000179182781241203,0.102
"cholesterol biosynthesis",1.24260337853175,0.00227395088414232,0.000377167304110066,0.114
"runx1 regulates genes involved in megakaryocyte differentiation and platelet function",1.23966243146775,0.00245658041740535,0.000391804605970242,0.104
"rna polymerase iii transcription",1.23937444669695,0.00317212304592431,0.000426377205292337,0.114
"pyrimidine catabolism",1.23648054799243,0.000544954887485195,0.000171684514244586,0.1
"fgfr3b ligand binding and activation",1.23574480817657,0.000275126509830443,0.000140533763839469,0.096
"potential therapeutics for sars",1.21207227950642,0.00884421246619907,0.000725872859687483,0.11
"mecp2 regulates neuronal receptors and channels",1.20956711545291,0.00112348904758195,0.000248645782642402,0.132
"nuclear events mediated by nfe2l2",1.20074134631498,0.00705158040060269,0.000669487170018586,0.116
"nr1h2 and nr1h3 mediated signaling",1.19640490224003,0.00360382168243753,0.000463038447138473,0.124
"interleukin 17 signaling",1.19138002184351,0.0059697387605429,0.000609107887731602,0.124
"presynaptic depolarization and calcium channel opening",1.18992418304937,0.000661683361716617,0.000187732182225718,0.12
"runx2 regulates genes involved in cell migration",1.18614735783725,0.000758256045988674,0.000224449445174558,0.114
"trail signaling",1.18478673951552,0.000647827728744232,0.00018178657838585,0.112
"p75ntr regulates axonogenesis",1.18212060927946,0.000552209623468419,0.000174186393691041,0.126
"polo like kinase mediated events",1.18016052638087,0.00122993976175106,0.000279593224868437,0.126
"hedgehog off state",1.17764555560632,0.00902949601595174,0.000716862138079045,0.124
"cd22 mediated bcr regulation",1.173992525265,0.000923643411761077,0.000225541521976257,0.13
"killing mechanisms",1.17230193826456,0.000929522335773678,0.000239400211282081,0.124
"p75ntr signals via nf kb",1.17202064165893,0.00149221022524944,0.000299498102172907,0.112
"processing of intronless pre mrnas",1.17021930830307,0.00167998603262701,0.000312130960435346,0.12
"met activates ptk2 signaling",1.16646866304243,0.00263050741940545,0.000400610991043252,0.11
"hedgehog on state",1.16508828767383,0.00636664532770616,0.000624392498471666,0.128
"extra nuclear estrogen signaling",1.15497913673674,0.00625882511644886,0.000638939559011086,0.14
"inhibition of replication initiation of damaged dna by rb1 e2f1",1.14972521103824,0.00113424834684884,0.000255783435409609,0.132
"interleukin 7 signaling",1.1404869745725,0.00197762327645069,0.000349055783577581,0.124
"incretin synthesis secretion and inactivation",1.12969682679398,0.00162257931101097,0.000305841403303591,0.134
