pathway,phnx_z_score,mean_path_score,sd_path_score
signaling by erbb4,3.832161185,0.012087952,0.011761522
cross presentation of particulate exogenous antigens phagosomes,0,0,0
antigen processing cross presentation,-0.346531799,0.00626934,0.009145885
endosomal vacuolar pathway,0,0,0
cross presentation of soluble exogenous antigens endosomes,0,0,0
erythrocytes take up carbon dioxide and release oxygen,-0.246628929,0.002605402,0.004887513
methionine salvage pathway,0,0,0
erythrocytes take up oxygen and release carbon dioxide,-0.269526588,0.00307993,0.006232892
shc1 events in erbb2 signaling,-0.251605208,0.00251978,0.004530033
pi3k events in erbb4 signaling,0,0,0
shc1 events in erbb4 signaling,0,0,0
nuclear signaling by erbb4,4.446537941,0.009299584,0.01045317
downregulation of erbb4 signaling,0,0,0
interleukin 7 signaling,0,0,0
developmental biology,1.803102996,0.117998252,0.034041177
mitochondrial protein import,0,0,0
cytokine signaling in immune system,0.152298901,0.073444986,0.027971403
adaptive immune system,-1.089869574,0.05872354,0.025107169
spry regulation of fgf signaling,0,0,0
ca2 activated k channels,0,0,0
inwardly rectifying k channels,-0.239744888,0.002933814,0.005563472
potassium channels,-0.25224875,0.00328976,0.006698784
voltage gated potassium channels,0,0,0
tandem pore domain potassium channels,0,0,0
sperm motility and taxes,0,0,0
acrosome reaction and sperm oocyte membrane binding,0,0,0
grb7 events in erbb2 signaling,0,0,0
downregulation of erbb2 erbb3 signaling,0,0,0
transcription of e2f targets under negative control by dream complex,-0.373372958,0.009133452,0.010508131
transcription of e2f targets under negative control by p107 rbl1 and p130 rbl2 in complex with hdac1,1.323526954,0.009089914,0.009693861
mitochondrial iron sulfur cluster biogenesis,0,0,0
rora activates gene expression,0,0,0
bmal1 clock npas2 activates circadian gene expression,-0.253235391,0.003071534,0.006363779
abc transporters in lipid homeostasis,0,0,0
elevation of cytosolic ca2 levels,0,0,0
activation of puma and translocation to mitochondria,0,0,0
apoptosis induced dna fragmentation,0,0,0
caspase activation via death receptors in the presence of ligand,0,0,0
extrinsic pathway of fibrin clot formation,0,0,0
intrinsic pathway of fibrin clot formation,-0.178103442,0.003068804,0.005944882
common pathway of fibrin clot formation,-0.07885052,0.00234888,0.004297752
formation of fibrin clot clotting cascade,-0.202141324,0.003415948,0.006955273
inhibition of the proteolytic activity of apc c required for the onset of anaphase by mitotic spindle checkpoint components,-0.154580397,0.002919598,0.006013686
the citric acid tca cycle and respiratory electron transport,0,0,0
signaling by scf kit,0,0,0
regulation of kit signaling,0,0,0
regulation of signaling by nodal,0,0,0
collagen degradation,-0.76640852,0.03183409,0.019185708
translocation of slc2a4 glut4 to the plasma membrane,0,0,0
beta defensins,0,0,0
defensins,0,0,0
alpha defensins,0,0,0
tetrahydrobiopterin bh4 synthesis recycling salvage and regulation,0,0,0
reproduction,0,0,0
degradation of the extracellular matrix,-0.917389889,0.043643156,0.022305844
extracellular matrix organization,-1.243000591,0.071177308,0.028350999
collagen formation,-0.776596317,0.029011134,0.018196241
reversible hydration of carbon dioxide,-0.249800353,0.002437152,0.004672339
acyl chain remodelling of pc,0,0,0
acyl chain remodeling of cl,0,0,0
acyl chain remodelling of ps,0,0,0
acyl chain remodelling of pe,0,0,0
acyl chain remodeling of dag and tag,0,0,0
acyl chain remodelling of pi,0,0,0
acyl chain remodelling of pg,0,0,0
hydrolysis of lpc,0,0,0
synthesis of pg,0,0,0
synthesis of pa,0,0,0
synthesis of pc,-0.206914017,0.003246244,0.006457968
glycerophospholipid biosynthesis,-0.192306338,0.003088912,0.006130386
synthesis of pe,0,0,0
synthesis of pi,0,0,0
synthesis of pips at the er membrane,0,0,0
inositol phosphate metabolism,-0.216828635,0.002822852,0.005593597
pi metabolism,-0.206311102,0.002725384,0.005406321
phospholipid metabolism,-0.313800302,0.006086664,0.008179291
dag and ip3 signaling,-0.353612022,0.00579662,0.008106681
meiosis,0,0,0
cell cell communication,-0.671177271,0.022359068,0.015016998
signaling by activin,0,0,0
g0 and early g1,0.490539656,0.021020488,0.016103717
phase ii conjugation of compounds,-0.674643193,0.020519036,0.015371142
methylation,0,0,0
cytosolic sulfonation of small molecules,0,0,0
amino acid conjugation,0,0,0
glucuronidation,-0.422021471,0.00867181,0.010314191
glutathione conjugation,-0.447540836,0.008444952,0.009127551
elastic fibre formation,-0.41008117,0.005773968,0.007837395
fibronectin matrix formation,-0.306354189,0.00322912,0.006851938
polo like kinase mediated events,3.40453423,0.013592524,0.012086081
eukaryotic translation elongation,-0.038060207,0.00268342,0.005607431
signaling by notch,-0.497469079,0.014853346,0.01359551
telomere maintenance,-0.172603379,0.00249943,0.004979219
gap junction trafficking and regulation,-0.198670596,0.002999846,0.006039374
metabolism of nucleotides,-0.320695007,0.005837712,0.007975528
mitochondrial biogenesis,0,0,0
transport of the slbp dependant mature mrna,0,0,0
transport of mature mrnas derived from intronless transcripts,0,0,0
activation of matrix metalloproteinases,-0.415150911,0.011570384,0.012237439
recycling of bile acids and salts,-0.343671808,0.006258294,0.008782489
removal of aminoterminal propeptides from gamma carboxylated proteins,0,0,0
gamma carboxylation transport and amino terminal cleavage of proteins,0,0,0
zbp1 dai mediated induction of type i ifns,0,0,0
irf3 mediated activation of type 1 ifn,0,0,0
sulfide oxidation to sulfate,0,0,0
degradation of cysteine and homocysteine,0,0,0
sulfur amino acid metabolism,0,0,0
hiv life cycle,-0.224891466,0.0027706,0.005605371
budding and maturation of hiv virion,0,0,0
integration of provirus,0,0,0
early phase of hiv life cycle,0,0,0
golgi cisternae pericentriolar stack reorganization,-0.318626365,0.005804122,0.008110195
synthesis of glycosylphosphatidylinositol gpi,0,0,0
attachment of gpi anchor to upar,0,0,0
hiv infection,-0.217331857,0.00264925,0.005241983
host interactions of hiv factors,0,0,0
glycosaminoglycan metabolism,-0.466402007,0.0113969,0.011421263
post translational modification synthesis of gpi anchored proteins,-0.37814331,0.00857249,0.009791235
respiratory electron transport atp synthesis by chemiosmotic coupling and heat production by uncoupling proteins,0,0,0
formation of atp by chemiosmotic coupling,0,0,0
pka mediated phosphorylation of key metabolic factors,0,0,0
glucagon signaling in metabolic regulation,-0.300610993,0.00299225,0.005762431
triglyceride catabolism,-0.399772592,0.01103623,0.01137204
ampk inhibits chrebp transcriptional activation activity,-0.250987795,0.002563984,0.004637612
integration of energy metabolism,-0.628256402,0.018118162,0.015038704
chrebp activates metabolic gene expression,0,0,0
pp2a mediated dephosphorylation of key metabolic factors,0,0,0
keratan sulfate keratin metabolism,-0.441061244,0.008748192,0.009858477
heparan sulfate heparin hs gag metabolism,-0.218395324,0.00279093,0.005132573
gamma carboxylation hypusine formation and arylsulfatase activation,-0.232788463,0.002987834,0.006434314
cell cycle,0.522681746,0.080016462,0.029412808
signaling by egfr in cancer,-0.318455105,0.005717386,0.008501625
pka activation in glucagon signalling,-0.265680512,0.002963478,0.006411754
2 ltr circle formation,0,0,0
nef mediates down modulation of cell surface receptors by recruiting them to clathrin adapters,0,0,0
nef mediated downregulation of mhc class i complex cell surface expression,0,0,0
nef and signal transduction,0,0,0
the role of nef in hiv 1 replication and disease pathogenesis,0,0,0
collagen biosynthesis and modifying enzymes,-0.696334249,0.020509658,0.014877421
mtor signalling,0,0,0
regulation of cholesterol biosynthesis by srebp srebf,0,0,0
synthesis of pips at the plasma membrane,-0.243755932,0.003103154,0.006125611
synthesis of pips at the golgi membrane,0,0,0
synthesis of pips at the early endosome membrane,0,0,0
synthesis of pips at the late endosome membrane,0,0,0
sphingolipid de novo biosynthesis,-0.297906929,0.006136064,0.008815048
glycosphingolipid metabolism,-0.36743692,0.005501214,0.007569228
myd88 independent tlr4 cascade,1.871966521,0.008670286,0.009700875
mitochondrial uncoupling,0,0,0
mtorc1 mediated signalling,0,0,0
the activation of arylsulfatases,-0.258238658,0.003151102,0.00643243
signaling by ntrks,3.092977808,0.013237746,0.011717593
complement cascade,-0.650717722,0.026188952,0.016956588
lectin pathway of complement activation,0,0,0
initial triggering of complement,-0.592311311,0.024978998,0.016585869
terminal pathway of complement,0,0,0
creation of c4 and c2 activators,-0.423358949,0.01092061,0.010406323
signalling to ras,0,0,0
hiv transcription initiation,-0.250953864,0.002927378,0.005647962
hiv transcription elongation,0,0,0
transcription of the hiv genome,-0.207518717,0.0024196,0.004383219
abortive elongation of hiv 1 transcript in the absence of tat,0,0,0
hiv elongation arrest and recovery,0,0,0
nef mediated cd4 down regulation,0,0,0
the fatty acid cycling model,0,0,0
trafficking and processing of endosomal tlr,0,0,0
toll like receptor 9 tlr9 cascade,1.773101789,0.008753582,0.0101948
toll like receptor tlr1 tlr2 cascade,1.038931859,0.017311016,0.01345515
innate immune system,-0.917645755,0.119618714,0.035039354
influenza infection,0,0,0
export of viral ribonucleoproteins from nucleus,0,0,0
ns1 mediated effects on host pathways,0,0,0
viral messenger rna synthesis,0,0,0
nod1 2 signaling pathway,0,0,0
nucleotide binding domain leucine rich repeat containing receptor nlr signaling pathways,-0.325496095,0.00334858,0.006416605
neurotoxicity of clostridium toxins,-0.166059913,0.002919314,0.006078011
toll like receptor cascades,1.002210647,0.017593946,0.013665844
ticam1 rip1 mediated ikk complex recruitment,0,0,0
ddx58 ifih1 mediated induction of interferon alpha beta,-0.103164997,0.002743174,0.005458964
prolonged erk activation events,0,0,0
adenylate cyclase activating pathway,-0.256544581,0.002601944,0.005230841
adenylate cyclase inhibitory pathway,-0.293338682,0.003098968,0.006269095
regulation of glucokinase by glucokinase regulatory protein,0,0,0
signaling by tgf beta receptor complex,0,0,0
arms mediated activation,0,0,0
p38mapk events,0,0,0
telomere extension by telomerase,-0.206594863,0.002739448,0.005321759
alternative complement activation,-0.299895012,0.005761838,0.008709175
apc c cdc20 mediated degradation of cyclin b,-0.299050982,0.005950964,0.008296124
scf beta trcp mediated degradation of emi1,-0.145714655,0.002726542,0.005054687
apc c mediated degradation of cell cycle proteins,-0.332825473,0.008174856,0.009208598
apc c cdh1 mediated degradation of cdc20 and other apc c cdh1 targeted proteins in late mitosis early g1,-0.195888234,0.00310029,0.005667977
transport and synthesis of paps,0,0,0
glutathione synthesis and recycling,0,0,0
polymerase switching on the c strand of the telomere,0,0,0
processive synthesis on the c strand of the telomere,0,0,0
telomere c strand lagging strand synthesis,0,0,0
telomere c strand synthesis initiation,0,0,0
activation of c3 and c5,-0.40333799,0.01170399,0.011786616
plasma lipoprotein assembly remodeling and clearance,-0.332473083,0.005749592,0.008149809
assembly of the hiv virion,0,0,0
interactions of vpr with host cellular proteins,0,0,0
activation of atr in response to replication stress,-0.343040817,0.010984334,0.011060882
conversion from apc c cdc20 to apc c cdh1 in late anaphase,-0.176857015,0.003138262,0.006492601
phosphorylation of the apc c,-0.269757693,0.003305758,0.006768141
phosphorylation of emi1,-0.244895279,0.005457924,0.008117445
unwinding of dna,-0.154086592,0.002850134,0.006490727
conjugation of benzoate with glycine,0,0,0
interactions of rev with host cellular proteins,0,0,0
retrograde neurotrophin signalling,-0.259182256,0.00294936,0.00586213
signaling by egfr,-0.428267734,0.008682254,0.009905612
chondroitin sulfate dermatan sulfate metabolism,0,0,0
apc cdc20 mediated degradation of nek2a,-0.125843949,0.002646656,0.005218018
srp dependent cotranslational protein targeting to membrane,0,0,0
darpp 32 events,0,0,0
gab1 signalosome,-0.308945747,0.005531672,0.008162184
shc1 events in egfr signaling,-0.380169276,0.006480914,0.009129917
apobec3g mediated resistance to hiv 1 infection,0,0,0
nuclear import of rev protein,0,0,0
extension of telomeres,-0.212285625,0.00285308,0.005714377
rip mediated nfkb activation via zbp1,0,0,0
serotonin neurotransmitter release cycle,-0.269071406,0.005375486,0.007602019
norepinephrine neurotransmitter release cycle,-0.318465911,0.006038832,0.008505877
acetylcholine binding and downstream events,0,0,0
nef mediated cd8 down regulation,0,0,0
egfr downregulation,-0.431976696,0.008680496,0.009816492
sting mediated induction of host immune responses,0,0,0
cytosolic sensors of pathogen associated dna,0,0,0
signaling by cytosolic fgfr1 fusion mutants,0,0,0
fgfr1 mutant receptor activation,0,0,0
fgfr2 mutant receptor activation,0,0,0
organelle biogenesis and maintenance,-0.256307174,0.003055288,0.006146094
synthesis of pyrophosphates in the cytosol,0,0,0
synthesis of ip2 ip and ins in the cytosol,-0.227626243,0.002829602,0.005357915
synthesis of ip3 and ip4 in the cytosol,-0.250557429,0.003213162,0.006398381
regulation of beta cell development,2.044029414,0.003017912,0.006497993
downstream signal transduction,0,0,0
signaling by pdgf,-0.489361574,0.0137197,0.011585912
activation of trka receptors,0,0,0
ngf independant trka activation,0,0,0
scf skp2 mediated degradation of p27 p21,-0.414836923,0.008833088,0.009770316
signalling to erks,0,0,0
signalling to p38 via rit and rin,0,0,0
digestion of dietary carbohydrate,-0.224507403,0.002732578,0.005356518
cellular hexose transport,-0.283019036,0.002886982,0.005324667
metabolism of porphyrins,-0.342576264,0.00617159,0.009024531
heme biosynthesis,-0.233049789,0.002662888,0.004989869
heme degradation,-0.350334,0.00590156,0.008053914
signaling by fgfr,-0.416511923,0.008929938,0.00998756
fgfr3 ligand binding and activation,-0.243984593,0.003143456,0.006121108
fgfr2 ligand binding and activation,-0.211766358,0.003115678,0.006165654
fgfr1 ligand binding and activation,0,0,0
fgfr1b ligand binding and activation,0,0,0
fgfr3b ligand binding and activation,0,0,0
fgfr1c ligand binding and activation,0,0,0
fgfr2c ligand binding and activation,0,0,0
fgfr2b ligand binding and activation,-0.19852664,0.002879,0.005384668
gap junction assembly,-0.197818608,0.00291844,0.005653866
transport of connexons to the plasma membrane,0,0,0
gap junction degradation,0,0,0
pre notch processing in the endoplasmic reticulum,0,0,0
pre notch processing in golgi,0,0,0
pre notch expression and processing,0,0,0
cholesterol biosynthesis,0,0,0
snrnp assembly,0,0,0
synthesis of bile acids and bile salts,-0.320686282,0.00785331,0.008772779
digestion of dietary lipid,0,0,0
androgen biosynthesis,-0.217357438,0.00300854,0.005974215
estrogen biosynthesis,-0.198365016,0.003136464,0.005981216
synthesis of bile acids and bile salts via 7alpha hydroxycholesterol,-0.299535216,0.005918646,0.008174818
p75ntr signals via nf kb,0,0,0
nrage signals death through jnk,-0.251266025,0.00298628,0.005875367
p75ntr negatively regulates cell cycle via sc1,0,0,0
regulated proteolysis of p75ntr,0,0,0
p75ntr regulates axonogenesis,0,0,0
p75 ntr receptor mediated signalling,-0.267384899,0.00300933,0.005607385
synthesis of bile acids and bile salts via 24 hydroxycholesterol,-0.349505187,0.006190576,0.008299093
synthesis of bile acids and bile salts via 27 hydroxycholesterol,0,0,0
mineralocorticoid biosynthesis,-0.223856232,0.002980514,0.00567558
glucocorticoid biosynthesis,-0.238109292,0.002502018,0.00450221
bile acid and bile salt metabolism,-0.436902076,0.014148742,0.013432626
signaling by vegf,-0.264313432,0.00299771,0.005628583
vegf ligand receptor interactions,0,0,0
degradation of beta catenin by the destruction complex,0,0,0
rho gtpase effectors,0.253212148,0.045314108,0.023323889
signaling by wnt,-0.523646646,0.016457376,0.01282807
metabolism of steroid hormones,-0.302160221,0.00774774,0.008795797
pregnenolone biosynthesis,0,0,0
beta catenin phosphorylation cascade,0,0,0
grb2 events in erbb2 signaling,-0.278353277,0.003043188,0.005975098
pi3k events in erbb2 signaling,-0.293373442,0.003320466,0.006614321
cobalamin cbl vitamin b12 transport and metabolism,-0.455310818,0.005768276,0.007828226
metabolism of folate and pterines,0,0,0
biotin transport and metabolism,0,0,0
coenzyme a biosynthesis,0,0,0
vitamin d calciferol metabolism,-0.343645208,0.002827784,0.00542357
nicotinate metabolism,-0.324836706,0.002972048,0.005362842
vitamin b1 thiamin metabolism,0,0,0
vitamin c ascorbate metabolism,0,0,0
vitamin b2 riboflavin metabolism,0,0,0
metabolism of water soluble vitamins and cofactors,-0.579215345,0.009067856,0.009726704
metabolism of vitamins and cofactors,-0.64491819,0.015362348,0.013689098
a tetrasaccharide linker sequence is required for gag synthesis,0,0,0
nicotinamide salvaging,-0.29776953,0.003112212,0.006321036
signaling by notch1,-0.17219092,0.002444254,0.004844936
signaling by notch2,-0.235894047,0.003045348,0.006042323
pi3k akt activation,0,0,0
akt phosphorylates targets in the cytosol,0,0,0
akt phosphorylates targets in the nucleus,0,0,0
nuclear events kinase and transcription factor activation,2.943016757,0.012179524,0.012188336
erk mapk targets,-0.197830756,0.00238513,0.004726919
immunoregulatory interactions between a lymphoid and a non lymphoid cell,-0.493156012,0.01449723,0.012343416
vitamin b5 pantothenate metabolism,0,0,0
negative regulation of the pi3k akt network,1.92216497,0.016511792,0.013390218
creb phosphorylation,0,0,0
er to golgi anterograde transport,-0.415404245,0.006419596,0.008689358
membrane trafficking,-0.868364676,0.034594658,0.019497175
trans golgi network vesicle budding,-0.253228555,0.002827438,0.005518485
carnitine metabolism,0,0,0
signaling by bmp,-0.301600015,0.002736388,0.005690941
signaling by alk,0,0,0
tcf dependent signaling in response to wnt,-0.49089829,0.0137485,0.011424974
wnt mediated activation of dvl,0,0,0
formation of the beta catenin tcf transactivating complex,0,0,0
g protein activation,-0.211226816,0.002644424,0.004944562
metabolism of nitric oxide nos3 activation and regulation,0,0,0
assembly of collagen fibrils and other multimeric structures,-0.771717692,0.029038022,0.018346116
metabolism of angiotensinogen to angiotensins,-0.471266723,0.01149913,0.011605169
keratan sulfate biosynthesis,-0.428122517,0.00838009,0.009296615
keratan sulfate degradation,-0.42161149,0.008443348,0.009590223
chondroitin sulfate biosynthesis,0,0,0
dermatan sulfate biosynthesis,0,0,0
hs gag biosynthesis,0,0,0
tcr signaling,-0.465711299,0.009064154,0.010315734
hs gag degradation,-0.224236601,0.002872956,0.005364673
cs ds degradation,0,0,0
generation of second messenger molecules,-0.381709838,0.005711662,0.008178102
calcineurin activates nfat,0,0,0
erks are inactivated,-0.251528919,0.002798302,0.005360425
cell surface interactions at the vascular wall,-0.682277245,0.025867238,0.016734016
signaling by hippo,0,0,0
fcgamma receptor fcgr dependent phagocytosis,-0.493649216,0.014238352,0.012586573
fcgr activation,-0.438118541,0.011498056,0.011373762
role of phospholipids in phagocytosis,-0.45019316,0.011803222,0.011746562
yap1 and wwtr1 taz stimulated gene expression,0,0,0
enos activation,0,0,0
nostrin mediated enos trafficking,0,0,0
microrna mirna biogenesis,0,0,0
copii mediated vesicle transport,-0.332456249,0.005174846,0.007113255
regulation of pyruvate dehydrogenase pdh complex,0,0,0
alpha linolenic omega3 and linoleic omega6 acid metabolism,-0.343698364,0.003187382,0.006189677
linoleic acid la metabolism,-0.304402139,0.002939358,0.006173932
cell death signalling via nrage nrif and nade,-0.248157848,0.003011832,0.006051922
nade modulates death signalling,0,0,0
nrif signals cell death from the nucleus,0,0,0
p75ntr recruits signalling complexes,0,0,0
nf kb is activated and signals survival,0,0,0
metabolism of amine derived hormones,-0.469685326,0.011720382,0.012051435
serotonin and melatonin biosynthesis,-0.286405324,0.002978042,0.005858976
peptide hormone biosynthesis,-0.27057864,0.005317068,0.007824224
thyroxine biosynthesis,-0.321983457,0.005804042,0.0078701
glutamate neurotransmitter release cycle,-0.279099287,0.00561749,0.008195972
regulation of gene expression in late stage branching morphogenesis pancreatic bud precursor cells,0,0,0
regulation of gene expression in beta cells,2.262417057,0.002944456,0.005903219
regulation of gene expression in endocrine committed neurog3 progenitor cells,0,0,0
regulation of gene expression in early pancreatic precursor cells,0,0,0
pecam1 interactions,0,0,0
basigin interactions,-0.253093998,0.005802508,0.008149178
tie2 signaling,-0.298847698,0.00285319,0.005665729
gene silencing by rna,0,0,0
biological oxidations,-1.016849339,0.046020376,0.021489296
cytochrome p450 arranged by substrate type,-0.500333663,0.01462163,0.012914642
vitamins,-0.297102393,0.003212814,0.00647189
fatty acids,-0.315922536,0.008199522,0.009177952
phase i functionalization of compounds,-0.643559292,0.0229733,0.015901099
miscellaneous substrates,-0.350014622,0.006293734,0.008438887
endogenous sterols,-0.236277682,0.003046196,0.006247717
eicosanoids,-0.291556373,0.007899796,0.008916958
xenobiotics,0,0,0
cyp2e1 reactions,0,0,0
epigenetic regulation of gene expression,-0.200944564,0.00298616,0.005405272
notch1 intracellular domain regulates transcription,-0.220499522,0.002756418,0.005199186
activated notch1 transmits signal to the nucleus,0,0,0
prc2 methylates histones and dna,-0.198768683,0.003213428,0.006607822
dopamine neurotransmitter release cycle,-0.412554318,0.009154618,0.010312867
egfr interacts with phospholipase c gamma,-0.325404382,0.005380128,0.007283639
molecules associated with elastic fibres,-0.414802562,0.006135016,0.008618597
mhc class ii antigen presentation,-0.672309774,0.020014808,0.01474738
synthesis of epoxy eet and dihydroxyeicosatrienoic acids dhet,-0.259275658,0.002798442,0.005470787
synthesis of 5 eicosatetraenoic acids,-0.304539032,0.00282466,0.005696019
synthesis of leukotrienes lt and eoxins ex,-0.346860437,0.00876762,0.009997162
synthesis of lipoxins lx,0,0,0
synthesis of 12 eicosatetraenoic acid derivatives,0,0,0
arachidonic acid metabolism,-0.567605737,0.01637523,0.012993579
synthesis of 15 eicosatetraenoic acid derivatives,-0.275449278,0.00274302,0.005492917
ubiquinol biosynthesis,0,0,0
synthesis of 16 20 hydroxyeicosatetraenoic acids hete,0,0,0
hyaluronan metabolism,0,0,0
hyaluronan biosynthesis and export,0,0,0
transcriptional activation of mitochondrial biogenesis,0,0,0
activation of ppargc1a pgc 1alpha by phosphorylation,0,0,0
integrin cell surface interactions,-0.598458233,0.01847462,0.01518004
hyaluronan uptake and degradation,0,0,0
abacavir transmembrane transport,0,0,0
abacavir adme,-0.160135202,0.002563868,0.004895039
abacavir metabolism,-0.189775634,0.002821864,0.005489978
synthesis of prostaglandins pg and thromboxanes tx,-0.302623112,0.002707304,0.004881663
scavenging of heme from plasma,-0.586471203,0.020961198,0.016047161
dap12 interactions,-0.254100721,0.002858358,0.005306392
binding and uptake of ligands by scavenger receptors,-0.605603201,0.022580176,0.015257806
downregulation of tgf beta receptor signaling,0,0,0
tgf beta receptor signaling activates smads,0,0,0
tgf beta receptor signaling in emt epithelial to mesenchymal transition,0,0,0
transcriptional activity of smad2 smad3 smad4 heterotrimer,0,0,0
downregulation of smad2 3 smad4 transcriptional activity,0,0,0
smad2 smad3 smad4 heterotrimer regulates transcription,0,0,0
egfr transactivation by gastrin,-0.269241934,0.00287214,0.005542004
the retinoid cycle in cones daylight vision,0,0,0
visual phototransduction,-0.537710435,0.011543358,0.01093406
notch2 intracellular domain regulates transcription,-0.216712751,0.00270106,0.004988447
mucopolysaccharidoses,0,0,0
anchoring fibril formation,-0.400505955,0.0061417,0.008843065
pi3k akt signaling in cancer,1.773902158,0.017221454,0.014109316
constitutive signaling by aberrant pi3k in cancer,1.529853341,0.018940894,0.01523617
crosslinking of collagen fibrils,-0.277607533,0.003016086,0.005893522
condensation of prophase chromosomes,-0.27039656,0.00316866,0.006245124
phosphate bond hydrolysis by nudt proteins,0,0,0
signaling by type 1 insulin like growth factor 1 receptor igf1r,-0.412532126,0.008997234,0.010513688
metabolism of ingested semet sec mesec into h2se,0,0,0
selenoamino acid metabolism,0,0,0
dap12 signaling,-0.270173115,0.003249248,0.006437532
activation of gene expression by srebf srebp,0,0,0
shc related events triggered by igf1r,-0.349779527,0.005461494,0.007551883
retinoid cycle disease events,-0.235314709,0.003088594,0.006495956
the canonical retinoid cycle in rods twilight vision,-0.221628628,0.002656408,0.00494705
fc epsilon receptor fceri signaling,1.139309071,0.014791568,0.013225939
mastl facilitates mitotic progression,-0.240975236,0.00273545,0.005209871
separation of sister chromatids,-0.595991503,0.031472464,0.0189138
establishment of sister chromatid cohesion,0,0,0
cohesin loading onto chromatin,0,0,0
activation of the phototransduction cascade,-0.217236867,0.002743584,0.005264226
resolution of sister chromatid cohesion,-0.639473999,0.035896998,0.019511345
condensation of prometaphase chromosomes,-0.404072562,0.00945841,0.010835702
the phototransduction cascade,-0.196036875,0.002590072,0.005050438
interaction with cumulus cells and the zona pellucida,0,0,0
mitotic metaphase and anaphase,-0.676481634,0.036993158,0.020064341
oxidative stress induced senescence,2.255409642,0.00592103,0.008503542
senescence associated secretory phenotype sasp,1.722016503,0.008726232,0.010489892
cellular senescence,1.260991114,0.014607018,0.012587703
formation of senescence associated heterochromatin foci sahf,0,0,0
oncogene induced senescence,0,0,0
dna damage telomere stress induced senescence,-0.271227462,0.005665368,0.008241673
trif mediated programmed cell death,0,0,0
cytosolic iron sulfur cluster assembly,0,0,0
regulation of plk1 activity at g2 m transition,-0.337301012,0.006156444,0.008705708
signaling by leptin,-0.246029395,0.002931026,0.005979066
signaling by notch1 pest domain mutants in cancer,-0.256892229,0.00324059,0.00634737
fbxw7 mutants and notch1 in cancer,0,0,0
acetylcholine neurotransmitter release cycle,-0.138407059,0.002544252,0.004582512
