"Enrichment FDR","nGenes","Pathway Genes","Fold Enrichment","Pathway","URL","Genes"
7.72224667283893e-07,26,1353,2.87697594501718,"Negative regulation of transcription, DNA-templated "," http://amigo.geneontology.org/amigo/term/GO:0045892"," PAX6  TFAP2B  FOXC1  PITX1  ESR1  SOX10  EZH2  GATA3  FOXM1  DLX2  MYB  MSX2  SPDEF  FOSB  E2F8  FOXA1  TBX3  TRIM29  EN1  FBP1  AR  NR2F1  FOXG1  WT1  FOXD1  MMP12"
7.72224667283893e-07,26,1607,2.87697594501718,"Negative regulation of nucleobase-containing compound metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0045934"," PAX6  TFAP2B  FOXC1  PITX1  ESR1  SOX10  EZH2  GATA3  FOXM1  DLX2  MYB  MSX2  SPDEF  FOSB  E2F8  FOXA1  TBX3  TRIM29  EN1  FBP1  AR  NR2F1  FOXG1  WT1  FOXD1  MMP12"
7.72224667283893e-07,26,1469,2.87697594501718,"Negative regulation of RNA metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0051253"," PAX6  TFAP2B  FOXC1  PITX1  ESR1  SOX10  EZH2  GATA3  FOXM1  DLX2  MYB  MSX2  SPDEF  FOSB  E2F8  FOXA1  TBX3  TRIM29  EN1  FBP1  AR  NR2F1  FOXG1  WT1  FOXD1  MMP12"
7.72224667283893e-07,26,1357,2.87697594501718,"Negative regulation of RNA biosynthetic process "," http://amigo.geneontology.org/amigo/term/GO:1902679"," PAX6  TFAP2B  FOXC1  PITX1  ESR1  SOX10  EZH2  GATA3  FOXM1  DLX2  MYB  MSX2  SPDEF  FOSB  E2F8  FOXA1  TBX3  TRIM29  EN1  FBP1  AR  NR2F1  FOXG1  WT1  FOXD1  MMP12"
7.72224667283893e-07,26,1355,2.87697594501718,"Negative regulation of nucleic acid-templated transcription "," http://amigo.geneontology.org/amigo/term/GO:1903507"," PAX6  TFAP2B  FOXC1  PITX1  ESR1  SOX10  EZH2  GATA3  FOXM1  DLX2  MYB  MSX2  SPDEF  FOSB  E2F8  FOXA1  TBX3  TRIM29  EN1  FBP1  AR  NR2F1  FOXG1  WT1  FOXD1  MMP12"
1.36418281158316e-06,27,1734,2.74374079528719,"Negative regulation of biosynthetic process "," http://amigo.geneontology.org/amigo/term/GO:0009890"," PAX6  TFAP2B  FOXC1  PITX1  ESR1  CDC6  SOX10  EZH2  GATA3  FOXM1  DLX2  MYB  MSX2  SPDEF  FOSB  E2F8  FOXA1  TBX3  TRIM29  EN1  FBP1  AR  NR2F1  FOXG1  WT1  FOXD1  MMP12"
0.00136366520899857,24,1102,2.254814238475,"Embryo development "," http://amigo.geneontology.org/amigo/term/GO:0009790"," PAX6  FOXC1  PITX1  HSD17B2  SOX10  MEOX2  LHX2  GATA3  DLX2  MSX2  E2F8  FOXA1  TOP2A  TBX3  ZIC1  EN1  FOXI1  AR  CXCL8  KRT19  RRM2  FOXG1  WT1  SLC44A4"
0.00623736965939386,13,352,2.94236176194939,"Regionalization "," http://amigo.geneontology.org/amigo/term/GO:0003002"," PAX6  FOXC1  MEOX2  LHX2  DLX2  FOXA1  TBX3  EN1  AR  EMX2  FOXG1  WT1  FOXD1"
0.00623736965939386,13,460,2.94236176194939,"Embryonic organ development "," http://amigo.geneontology.org/amigo/term/GO:0048568"," PAX6  FOXC1  GATA3  DLX2  E2F8  TBX3  ZIC1  EN1  FOXI1  CXCL8  KRT19  FOXG1  SLC44A4"
0.0112589262501617,20,1166,2.21305841924399,"Mitotic cell cycle "," http://amigo.geneontology.org/amigo/term/GO:0000278"," PAX6  SPDL1  FOXC1  NDC80  CDC45  CDC6  MYBL2  EZH2  FOXM1  CDC20  MYB  NCAPH  KIF18A  GPSM2  E2F8  FOXA1  CEP55  CENPN  RRM2  FOXG1"
0.0197396864845053,14,460,2.58190148911798,"Pattern specification process "," http://amigo.geneontology.org/amigo/term/GO:0007389"," PAX6  FOXC1  MEOX2  LHX2  DLX2  FOXA1  TBX3  ZIC1  EN1  AR  EMX2  FOXG1  WT1  FOXD1"
0.0265587234472575,16,661,2.34323832625834,"Embryo development ending in birth or egg hatching "," http://amigo.geneontology.org/amigo/term/GO:0009792"," PAX6  FOXC1  HSD17B2  SOX10  MEOX2  LHX2  GATA3  DLX2  E2F8  FOXA1  TBX3  EN1  FOXI1  AR  KRT19  RRM2"
0.0336507652979867,7,214,3.87285223367698,"Anterior/posterior pattern specification "," http://amigo.geneontology.org/amigo/term/GO:0009952"," PAX6  FOXC1  MEOX2  TBX3  EN1  EMX2  WT1"
0.0420495108203883,15,641,2.33408505154639,"Chordate embryonic development "," http://amigo.geneontology.org/amigo/term/GO:0043009"," PAX6  FOXC1  HSD17B2  SOX10  MEOX2  LHX2  GATA3  DLX2  E2F8  FOXA1  TBX3  EN1  AR  KRT19  RRM2"
0.0469638457198539,26,1421,1.79810996563574,"Epithelium development "," http://amigo.geneontology.org/amigo/term/GO:0060429"," PAX6  TFAP2B  FOXC1  CDH3  PGR  ESR1  SOX10  FERMT1  EZH2  MEOX2  LHX2  GATA3  SPDEF  E2F8  FOXA1  DSC2  TBX3  EN1  AR  KRT19  CLDN5  WT1  SLC44A4  FOXD1  MMP12  KRT23"
0.0523018377664826,20,962,1.99175257731959,"Negative regulation of developmental process "," http://amigo.geneontology.org/amigo/term/GO:0051093"," PAX6  FOXC1  CDH3  SOX10  FERMT1  EZH2  LHX2  GATA3  FOXM1  DLX2  GBP1  MYB  SPDEF  FOXA1  TBX3  CXCL14  S100B  FOXG1  CLDN5  WT1"
0.0642710616459485,14,461,2.32371134020619,"Gland development "," http://amigo.geneontology.org/amigo/term/GO:0048732"," PAX6  FOXC1  PITX1  PGR  ESR1  SOX10  EZH2  GATA3  E2F8  FOXA1  TBX3  AR  WT1  SERPINA5"
0.0733411015130442,10,284,2.76632302405498,"Cell fate commitment "," http://amigo.geneontology.org/amigo/term/GO:0045165"," PAX6  PITX1  GATA3  DLX2  SPDEF  FOXA1  TBX3  AR  FOXG1  WT1"
0.104293101129603,8,411,3.06423473433783,"Forebrain development "," http://amigo.geneontology.org/amigo/term/GO:0030900"," PAX6  PITX1  EZH2  LHX2  DLX2  TBX3  EMX2  FOXG1"
0.105684080779215,6,145,3.73453608247423,"Establishment of cell polarity "," http://amigo.geneontology.org/amigo/term/GO:0030010"," PAX6  SPDL1  NDC80  FERMT1  GATA3  GPSM2"
0.112328614515521,9,207,2.80090206185567,"Morphogenesis of a branching structure "," http://amigo.geneontology.org/amigo/term/GO:0001763"," PGR  ESR1  SOX10  DLX2  FOXA1  TBX3  AR  WT1  FOXD1"
0.118871336074867,22,1094,1.79584248774717,"Tube development "," http://amigo.geneontology.org/amigo/term/GO:0035295"," PAX6  TFAP2B  FOXC1  PGR  ESR1  SOX10  MEOX2  LHX2  GATA3  KIF18A  SPDEF  E2F8  FOXA1  TBX3  EN1  AR  CXCL8  EMX2  CLDN5  WT1  FOXD1  MMP12"
0.119221083911673,23,1997,1.76193497224425,"Cell cycle "," http://amigo.geneontology.org/amigo/term/GO:0007049"," PAX6  SPDL1  FOXC1  NDC80  CDC45  CDC6  MYBL2  EZH2  GATA3  FOXM1  CDC20  MYB  NCAPH  KIF18A  GPSM2  E2F8  FOXA1  TOP2A  TBX3  CEP55  CENPN  RRM2  FOXG1"
0.161012764488205,14,622,2.1124648547329,"Embryonic morphogenesis "," http://amigo.geneontology.org/amigo/term/GO:0048598"," PAX6  FOXC1  PITX1  LHX2  GATA3  DLX2  MSX2  TBX3  ZIC1  EN1  FOXI1  AR  FOXG1  SLC44A4"
0.161012764488205,16,1021,1.99175257731959,"Mitotic cell cycle process "," http://amigo.geneontology.org/amigo/term/GO:1903047"," PAX6  SPDL1  NDC80  CDC45  CDC6  MYBL2  EZH2  FOXM1  CDC20  NCAPH  KIF18A  GPSM2  E2F8  CEP55  CENPN  RRM2"
0.171295571364735,9,385,2.63614311704063,"In utero embryonic development "," http://amigo.geneontology.org/amigo/term/GO:0001701"," FOXC1  HSD17B2  SOX10  GATA3  E2F8  TBX3  AR  KRT19  RRM2"
0.173254486641293,13,1092,2.15773195876289,"Chromosome organization "," http://amigo.geneontology.org/amigo/term/GO:0051276"," SPDL1  NDC80  ESR1  CDC6  EZH2  GATA3  CDC20  MYB  NCAPH  KIF18A  FOXA1  TOP2A  CENPN"
0.173254486641293,13,856,2.15773195876289,"Head development "," http://amigo.geneontology.org/amigo/term/GO:0060322"," PAX6  FOXC1  SYT1  PITX1  EZH2  LHX2  DLX2  TBX3  ZIC1  EN1  EMX2  FOXG1  CLDN5"
0.174927100561213,18,855,1.86726804123711,"Epithelial cell differentiation "," http://amigo.geneontology.org/amigo/term/GO:0030855"," PAX6  FOXC1  CDH3  PGR  ESR1  EZH2  GATA3  SPDEF  E2F8  FOXA1  DSC2  TBX3  AR  KRT19  CLDN5  WT1  SLC44A4  KRT23"
0.180991637873226,12,811,2.21305841924399,"Brain development "," http://amigo.geneontology.org/amigo/term/GO:0007420"," PAX6  FOXC1  SYT1  PITX1  EZH2  LHX2  DLX2  TBX3  ZIC1  EN1  EMX2  FOXG1"
0.180991637873226,21,1133,1.74278350515464,"Animal organ morphogenesis "," http://amigo.geneontology.org/amigo/term/GO:0009887"," PAX6  TFAP2B  FOXC1  PGR  ESR1  GATA3  DLX2  MSX2  FOXA1  GAMT  TBX3  ACTA1  ZIC1  FOXI1  AR  EMX2  FOXG1  CLDN5  WT1  SLC44A4  FOXD1"
0.180991637873226,6,274,3.31958762886598,"Telencephalon development "," http://amigo.geneontology.org/amigo/term/GO:0021537"," PAX6  EZH2  LHX2  DLX2  EMX2  FOXG1"
0.180991637873226,6,188,3.31958762886598,"Pallium development "," http://amigo.geneontology.org/amigo/term/GO:0021543"," PAX6  EZH2  LHX2  DLX2  EMX2  FOXG1"
0.180991637873226,6,394,3.31958762886598,"Methylation "," http://amigo.geneontology.org/amigo/term/GO:0032259"," EZH2  GATA3  MYB  GAMT  FOS  WT1"
