"Enrichment FDR","nGenes","Pathway Genes","Fold Enrichment","Pathway","URL","Genes"
2.03836954631935e-45,65,1469,7.85484375,"Negative regulation of RNA metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0051253"," TFAP2B  NR1H4  SNAI2  PRDM1  YBX1  SPI1  TCF3  SREBF1  TP63  GLI2  ESR1  MZF1  KLF8  KLF5  ZNF423  MAZ  GLI3  NKX3-2  FOXM1  NR2E1  HAND1  STAT1  NR4A3  BCL11A  EGR1  BHLHE41  SNAI1  RUNX2  FOSB  E2F8  RARA  PPARG  MEIS2  TBX3  HEY2  TBR1  KLF4  HMGA1  NR1I3  NFIB  FOXO1  THRB  NR4A2  GABPA  ELK4  NR2F6  HESX1  PITX2  GFI1B  MECP2  AR  NR0B1  CEBPB  RARG  INSM1  NR2F1  FOXC2  HIC1  ZBTB33  SOX2  SRY  WT1  ZBTB6  MAFK  SOX18"
2.12756394795904e-44,66,1631,7.35510086455331,"Negative regulation of cellular macromolecule biosynthetic process "," http://amigo.geneontology.org/amigo/term/GO:2000113"," TFAP2B  NR1H4  SNAI2  PRDM1  YBX1  SPI1  TCF3  SREBF1  TP63  GLI2  ESR1  MZF1  KLF8  KLF5  ZNF423  MAZ  GLI3  NKX3-2  FOXM1  NR2E1  HAND1  STAT1  NR4A3  BCL11A  EGR1  BHLHE41  SNAI1  RUNX2  FOSB  E2F8  RARA  PPARG  MEIS2  TBX3  HEY2  TBR1  KLF4  HMGA1  NR1I3  NFIB  FOXO1  THRB  NR4A2  GABPA  ELK4  NR2F6  HESX1  PITX2  GFI1B  MECP2  AR  NR0B1  CEBPB  RARG  INSM1  NR2F1  FOXC2  HIC1  ZBTB33  SOX2  SRY  WT1  ZBTB6  MAFK  SOX18  CPEB1"
4.09437676388822e-44,65,1607,7.50313432835821,"Negative regulation of nucleobase-containing compound metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0045934"," TFAP2B  NR1H4  SNAI2  PRDM1  YBX1  SPI1  TCF3  SREBF1  TP63  GLI2  ESR1  MZF1  KLF8  KLF5  ZNF423  MAZ  GLI3  NKX3-2  FOXM1  NR2E1  HAND1  STAT1  NR4A3  BCL11A  EGR1  BHLHE41  SNAI1  RUNX2  FOSB  E2F8  RARA  PPARG  MEIS2  TBX3  HEY2  TBR1  KLF4  HMGA1  NR1I3  NFIB  FOXO1  THRB  NR4A2  GABPA  ELK4  NR2F6  HESX1  PITX2  GFI1B  MECP2  AR  NR0B1  CEBPB  RARG  INSM1  NR2F1  FOXC2  HIC1  ZBTB33  SOX2  SRY  WT1  ZBTB6  MAFK  SOX18"
4.94265553436037e-44,66,1642,7.250625,"Negative regulation of macromolecule biosynthetic process "," http://amigo.geneontology.org/amigo/term/GO:0010558"," TFAP2B  NR1H4  SNAI2  PRDM1  YBX1  SPI1  TCF3  SREBF1  TP63  GLI2  ESR1  MZF1  KLF8  KLF5  ZNF423  MAZ  GLI3  NKX3-2  FOXM1  NR2E1  HAND1  STAT1  NR4A3  BCL11A  EGR1  BHLHE41  SNAI1  RUNX2  FOSB  E2F8  RARA  PPARG  MEIS2  TBX3  HEY2  TBR1  KLF4  HMGA1  NR1I3  NFIB  FOXO1  THRB  NR4A2  GABPA  ELK4  NR2F6  HESX1  PITX2  GFI1B  MECP2  AR  NR0B1  CEBPB  RARG  INSM1  NR2F1  FOXC2  HIC1  ZBTB33  SOX2  SRY  WT1  ZBTB6  MAFK  SOX18  CPEB1"
5.71554909160072e-43,66,1702,6.99238356164384,"Negative regulation of cellular biosynthetic process "," http://amigo.geneontology.org/amigo/term/GO:0031327"," TFAP2B  NR1H4  SNAI2  PRDM1  YBX1  SPI1  TCF3  SREBF1  TP63  GLI2  ESR1  MZF1  KLF8  KLF5  ZNF423  MAZ  GLI3  NKX3-2  FOXM1  NR2E1  HAND1  STAT1  NR4A3  BCL11A  EGR1  BHLHE41  SNAI1  RUNX2  FOSB  E2F8  RARA  PPARG  MEIS2  TBX3  HEY2  TBR1  KLF4  HMGA1  NR1I3  NFIB  FOXO1  THRB  NR4A2  GABPA  ELK4  NR2F6  HESX1  PITX2  GFI1B  MECP2  AR  NR0B1  CEBPB  RARG  INSM1  NR2F1  FOXC2  HIC1  ZBTB33  SOX2  SRY  WT1  ZBTB6  MAFK  SOX18  CPEB1"
2.39526399758345e-42,66,1734,6.84241286863271,"Negative regulation of biosynthetic process "," http://amigo.geneontology.org/amigo/term/GO:0009890"," TFAP2B  NR1H4  SNAI2  PRDM1  YBX1  SPI1  TCF3  SREBF1  TP63  GLI2  ESR1  MZF1  KLF8  KLF5  ZNF423  MAZ  GLI3  NKX3-2  FOXM1  NR2E1  HAND1  STAT1  NR4A3  BCL11A  EGR1  BHLHE41  SNAI1  RUNX2  FOSB  E2F8  RARA  PPARG  MEIS2  TBX3  HEY2  TBR1  KLF4  HMGA1  NR1I3  NFIB  FOXO1  THRB  NR4A2  GABPA  ELK4  NR2F6  HESX1  PITX2  GFI1B  MECP2  AR  NR0B1  CEBPB  RARG  INSM1  NR2F1  FOXC2  HIC1  ZBTB33  SOX2  SRY  WT1  ZBTB6  MAFK  SOX18  CPEB1"
1.56646033932712e-26,27,323,17.6964406779661,"DNA-templated transcription, initiation "," http://amigo.geneontology.org/amigo/term/GO:0006352"," NR1H4  PGR  TBX5  ESR1  MAZ  NR2E1  NR5A2  NR4A3  NR4A1  RUNX2  RARA  PPARG  HEY2  NR5A1  NR1I3  THRB  NR3C2  NR4A2  NR2F6  HNF4G  MECP2  AR  NR0B1  CEBPB  RARG  FOSL1  NR2F1"
3.1887513756998e-26,26,250,18.6188888888889,"Transcription initiation from RNA polymerase II promoter "," http://amigo.geneontology.org/amigo/term/GO:0006367"," NR1H4  PGR  TBX5  ESR1  MAZ  NR2E1  NR5A2  NR4A3  NR4A1  RUNX2  RARA  PPARG  HEY2  NR5A1  NR1I3  THRB  NR3C2  NR4A2  NR2F6  HNF4G  MECP2  AR  NR0B1  CEBPB  RARG  NR2F1"
6.48754176245463e-17,24,388,10.4278651685393,"Intracellular receptor signaling pathway "," http://amigo.geneontology.org/amigo/term/GO:0030522"," NR1H4  SNAI2  SREBF1  TP63  PGR  ESR1  NR2E1  NR5A2  NR4A3  NR4A1  RARA  PPARG  NR5A1  NR1I3  THRB  NR3C2  NR4A2  NR2F6  HNF4G  AR  NR0B1  RARG  NR2F1  TBX1"
5.31392866487534e-16,45,1421,4.028125,"Epithelium development "," http://amigo.geneontology.org/amigo/term/GO:0060429"," TFAP2B  SNAI2  PRDM1  TP63  GLI2  PGR  TBX5  ESR1  KLF5  GLI3  NKX3-2  GLI1  HAND1  STAT1  NR5A2  ONECUT2  SNAI1  HOXD13  E2F8  RARA  PPARG  TBX3  EHF  HEY2  TBR1  KLF4  GCM1  NFIB  FOXO1  THRB  ZIC3  NEUROD1  HESX1  KLF15  PITX2  AR  NR0B1  CEBPB  RARG  INSM1  ETV4  FOXC2  TBX1  WT1  SOX18"
1.03453520040559e-14,39,1102,4.40973684210526,"Embryo development "," http://amigo.geneontology.org/amigo/term/GO:0009790"," PRDM1  YBX1  TP63  GLI2  TBX5  GLI3  NKX3-2  GLI1  HAND1  NR5A2  NR4A3  SNAI1  RUNX2  HOXD13  E2F8  RARA  MEIS2  TBX3  HEY2  TBR1  KLF4  GCM1  ZIC1  GABPA  ZIC3  NEUROD1  HESX1  PITX2  FOXI1  AR  CEBPB  ARNT2  RARG  FOSL1  FOXC2  SOX2  TBX1  WT1  SOX18"
1.26188915293997e-13,40,1133,3.98659793814433,"Animal organ morphogenesis "," http://amigo.geneontology.org/amigo/term/GO:0009887"," TFAP2B  SNAI2  PRDM1  TP63  GLI2  PGR  TBX5  ESR1  GLI3  NKX3-2  GLI1  HAND1  STAT1  NR5A2  ONECUT2  SNAI1  RUNX2  HOXD13  RARA  MEIS2  TBX3  HEY2  TBR1  NFIB  FOXO1  THRB  ZIC1  ZIC3  NEUROD1  HESX1  PITX2  FOXI1  AR  CEBPB  RARG  FOXC2  PLAG1  TBX1  WT1  SOX18"
3.52661413294034e-13,22,284,8.34058823529412,"Cell fate commitment "," http://amigo.geneontology.org/amigo/term/GO:0045165"," PRDM1  TCF3  GLI2  TBX5  GLI3  NR2E1  ONECUT2  RUNX2  RARA  PPARG  TBX3  HEY2  TBR1  KLF4  GCM1  NEUROD1  AR  FOXC2  SOX2  TBX1  WT1  SOX18"
4.02316263308166e-13,33,855,4.79740601503759,"Epithelial cell differentiation "," http://amigo.geneontology.org/amigo/term/GO:0030855"," PRDM1  TP63  PGR  ESR1  KLF5  NKX3-2  GLI1  STAT1  NR5A2  ONECUT2  E2F8  RARA  PPARG  TBX3  EHF  HEY2  KLF4  NFIB  FOXO1  THRB  NEUROD1  KLF15  PITX2  AR  NR0B1  CEBPB  RARG  INSM1  ETV4  FOXC2  TBX1  WT1  SOX18"
9.36851576009568e-13,39,1094,3.85710997442455,"Tube development "," http://amigo.geneontology.org/amigo/term/GO:0035295"," TFAP2B  PRDM1  SPI1  SREBF1  TP63  GLI2  PGR  TBX5  ESR1  KLF5  GLI3  NKX3-2  GLI1  NR2E1  HAND1  STAT1  NR4A1  HOXD13  E2F8  RARA  PPARG  ETS1  TBX3  HEY2  TBR1  KLF4  NFIB  THRB  ZIC3  HESX1  PITX2  MECP2  AR  RARG  FOXC2  EGR3  TBX1  WT1  SOX18"
9.90668847863645e-13,47,1817,3.16635888501742,"Regulation of cell population proliferation "," http://amigo.geneontology.org/amigo/term/GO:0042127"," TFAP2B  SNAI2  PRDM1  TCF3  TP63  GLI2  TP73  PGR  TBX5  ESR1  KLF5  ZNF423  MAZ  GLI3  GLI1  FOXM1  NR2E1  STAT1  NR5A2  NR4A3  EGR1  NR4A1  RUNX2  HOXD13  RARA  PPARG  MEIS2  ETS1  TBX3  HEY2  KLF4  HMGA1  NFIB  MECP2  AR  CEBPB  ARNT2  RARG  INSM1  FOSL1  EGR3  SOX2  PLAG1  TBX1  ZBTB7C  WT1  SOX18"
2.33283073623356e-12,35,886,4.21635514018692,"Tube morphogenesis "," http://amigo.geneontology.org/amigo/term/GO:0035239"," TFAP2B  PRDM1  SPI1  TP63  GLI2  PGR  TBX5  ESR1  KLF5  GLI3  GLI1  NR2E1  HAND1  STAT1  NR4A1  HOXD13  E2F8  RARA  PPARG  ETS1  TBX3  HEY2  TBR1  KLF4  NFIB  ZIC3  HESX1  MECP2  AR  RARG  FOXC2  EGR3  TBX1  WT1  SOX18"
7.96674748676733e-12,25,460,6.0421875,"Embryonic organ development "," http://amigo.geneontology.org/amigo/term/GO:0048568"," PRDM1  GLI2  GLI3  NKX3-2  GLI1  HAND1  SNAI1  RUNX2  E2F8  RARA  TBX3  HEY2  TBR1  GCM1  ZIC1  ZIC3  NEUROD1  HESX1  PITX2  FOXI1  CEBPB  RARG  FOXC2  TBX1  SOX18"
8.50701632484817e-12,43,1738,3.26041176470588,"Regulation of cell differentiation "," http://amigo.geneontology.org/amigo/term/GO:0045595"," TFAP2B  SNAI2  PRDM1  YBX1  SPI1  TCF3  TP63  GLI2  TP73  TBX5  KLF5  GLI3  NKX3-2  GLI1  NR2E1  STAT1  NR4A3  BCL11A  BHLHE41  SNAI1  RUNX2  RARA  PPARG  MEIS2  ETS1  TBX3  HEY2  KLF4  GCM1  FOXO1  GABPA  NEUROD1  MECP2  AR  CEBPB  RARG  INSM1  ETV4  EGR3  SOX2  PLAG1  TBX1  ZBTB7C"
8.50701632484817e-12,26,461,5.71261363636364,"Gland development "," http://amigo.geneontology.org/amigo/term/GO:0048732"," TP63  GLI2  PGR  ESR1  GLI3  GLI1  ONECUT2  HOXD13  E2F8  RARA  ETS1  TBX3  NR5A1  NFIB  ZIC3  HESX1  PITX2  AR  NR0B1  CEBPB  RARG  INSM1  SOX2  PLAG1  TBX1  WT1"
2.3706748138626e-11,26,437,5.46423913043478,"Reproductive structure development "," http://amigo.geneontology.org/amigo/term/GO:0048608"," PRDM1  TP63  GLI2  PGR  ESR1  GLI3  GLI1  HAND1  SNAI1  HOXD13  E2F8  RARA  PPARG  TBX3  HEY2  NR5A1  GCM1  HESX1  AR  NR0B1  CEBPB  RARG  FOSL1  PLAG1  SRY  WT1"
2.3706748138626e-11,26,440,5.46423913043478,"Reproductive system development "," http://amigo.geneontology.org/amigo/term/GO:0061458"," PRDM1  TP63  GLI2  PGR  ESR1  GLI3  GLI1  HAND1  SNAI1  HOXD13  E2F8  RARA  PPARG  TBX3  HEY2  NR5A1  GCM1  HESX1  AR  NR0B1  CEBPB  RARG  FOSL1  PLAG1  SRY  WT1"
2.61158743529588e-11,39,1505,3.46696551724138,"Cellular response to endogenous stimulus "," http://amigo.geneontology.org/amigo/term/GO:0071495"," TFAP2B  NR1H4  SNAI2  SPI1  SREBF1  TP63  PGR  ESR1  KLF5  ZNF423  NR2E1  STAT1  NR5A2  NR4A3  ONECUT2  BCL11A  EGR1  NR4A1  RUNX2  FOSB  RARA  PPARG  KLF4  NR5A1  FOXO1  THRB  NR3C2  NR4A2  GABPA  KLF15  AR  NR0B1  CEBPB  RARG  FOXC2  EGR3  TBX1  WT1  CPEB1"
4.10212082410197e-11,28,622,4.8772972972973,"Embryonic morphogenesis "," http://amigo.geneontology.org/amigo/term/GO:0048598"," YBX1  TP63  GLI2  TBX5  GLI3  NKX3-2  GLI1  HAND1  NR4A3  SNAI1  RUNX2  HOXD13  RARA  TBX3  TBR1  KLF4  GCM1  ZIC1  ZIC3  NEUROD1  HESX1  FOXI1  AR  RARG  FOXC2  SOX2  TBX1  SOX18"
1.15516624385995e-10,36,1183,3.5787146529563,"Anatomical structure formation involved in morphogenesis "," http://amigo.geneontology.org/amigo/term/GO:0048646"," TFAP2B  SNAI2  TP63  GLI2  RFX2  TBX5  KLF5  GLI3  NKX3-2  NR2E1  HAND1  STAT1  NR4A1  SNAI1  E2F8  RARA  PPARG  ETS1  TBX3  HEY2  TBR1  KLF4  GCM1  NFIB  FOXO1  GABPA  HESX1  MECP2  AR  RARG  FOXC2  EGR3  SOX2  TBX1  WT1  SOX18"
2.80290960897454e-10,24,460,5.39581395348837,"Pattern specification process "," http://amigo.geneontology.org/amigo/term/GO:0007389"," TP63  GLI2  TBX5  GLI3  NKX3-2  GLI1  HAND1  BHLHE41  SNAI1  HOXD13  MEIS2  TBX3  HEY2  TBR1  ZIC1  ZIC3  NEUROD1  PITX2  AR  RARG  FOXC2  TBX1  WT1  SOX18"
2.81823094269006e-10,31,962,4.03626262626263,"Negative regulation of developmental process "," http://amigo.geneontology.org/amigo/term/GO:0051093"," SNAI2  YBX1  SPI1  TP63  GLI2  TP73  TBX5  GLI3  NKX3-2  FOXM1  NR2E1  STAT1  BCL11A  BHLHE41  SNAI1  RARA  PPARG  MEIS2  TBX3  HEY2  KLF4  NR5A1  NFIB  FOXO1  GABPA  MECP2  RARG  FOXC2  SOX2  TBX1  WT1"
2.96114316744299e-10,41,1769,3.0607528957529,"Response to endogenous stimulus "," http://amigo.geneontology.org/amigo/term/GO:0009719"," TFAP2B  NR1H4  SNAI2  SPI1  SREBF1  TP63  PGR  ESR1  KLF5  ZNF423  GLI3  NR2E1  STAT1  NR5A2  NR4A3  ONECUT2  BCL11A  EGR1  NR4A1  RUNX2  FOSB  RARA  PPARG  KLF4  NR5A1  FOXO1  THRB  NR3C2  NR4A2  GABPA  KLF15  AR  NR0B1  CEBPB  RARG  FOSL1  FOXC2  EGR3  TBX1  WT1  CPEB1"
1.12823310983856e-09,14,259,10.6152941176471,"Hormone-mediated signaling pathway "," http://amigo.geneontology.org/amigo/term/GO:0009755"," TP63  PGR  ESR1  NR2E1  NR5A2  NR4A3  RARA  PPARG  NR5A1  THRB  NR3C2  AR  NR0B1  RARG"
2.90201462941038e-09,32,1042,3.5764161849711,"Positive regulation of cell population proliferation "," http://amigo.geneontology.org/amigo/term/GO:0008284"," TFAP2B  TCF3  TP63  GLI2  TBX5  ESR1  KLF5  ZNF423  MAZ  GLI3  GLI1  FOXM1  NR2E1  STAT1  NR4A3  EGR1  NR4A1  RUNX2  RARA  MEIS2  ETS1  TBX3  HEY2  MECP2  AR  ARNT2  RARG  INSM1  FOSL1  EGR3  PLAG1  TBX1"
2.9857839723782e-09,25,661,4.60357142857143,"Embryo development ending in birth or egg hatching "," http://amigo.geneontology.org/amigo/term/GO:0009792"," PRDM1  YBX1  GLI2  GLI3  NKX3-2  HAND1  NR5A2  SNAI1  RUNX2  E2F8  RARA  TBX3  HEY2  KLF4  GCM1  GABPA  FOXI1  AR  CEBPB  ARNT2  RARG  FOSL1  FOXC2  TBX1  SOX18"
7.55722194212941e-09,23,715,4.83375,"Cellular response to hormone stimulus "," http://amigo.geneontology.org/amigo/term/GO:0032870"," SREBF1  TP63  PGR  ESR1  NR2E1  STAT1  NR5A2  NR4A3  NR4A1  FOSB  RARA  PPARG  NR5A1  FOXO1  THRB  NR3C2  NR4A2  AR  NR0B1  RARG  FOXC2  WT1  CPEB1"
1.35518965693286e-08,35,1639,3.10424311926605,"Regulation of apoptotic process "," http://amigo.geneontology.org/amigo/term/GO:0042981"," TFAP2B  NR1H4  SNAI2  TP63  GLI2  TP73  ESR1  MAZ  GLI3  NKX3-2  NR2E1  STAT1  EGR1  NR4A1  SNAI1  IRF5  RARA  PPARG  ETS1  TBX3  HEY2  KLF4  FOXO1  NR4A2  NEUROD1  MECP2  AR  CEBPB  ARNT2  RARG  FOSL1  FOXC2  EGR3  TBX1  WT1"
1.35518965693286e-08,33,1127,3.27207692307692,"Circulatory system development "," http://amigo.geneontology.org/amigo/term/GO:0072359"," TFAP2B  SNAI2  PRDM1  SPI1  GLI2  TP73  TBX5  KLF5  GLI3  GLI1  NR2E1  HAND1  STAT1  EGR1  NR4A1  SNAI1  E2F8  RARA  PPARG  ETS1  TBX3  HEY2  TBR1  KLF4  ZIC3  PITX2  MECP2  FOSL1  FOXC2  EGR3  TBX1  WT1  SOX18"
2.59613203409794e-08,24,718,4.33682242990654,"Negative regulation of cell differentiation "," http://amigo.geneontology.org/amigo/term/GO:0045596"," SNAI2  YBX1  TP63  GLI2  TP73  TBX5  GLI3  NKX3-2  NR2E1  STAT1  BCL11A  BHLHE41  SNAI1  RARA  PPARG  MEIS2  TBX3  HEY2  FOXO1  GABPA  MECP2  RARG  SOX2  TBX1"
