"gene","h_cent"
"C1GALT1C1",40.1666666666667
"C5orf15",40.1666666666667
"CALR",40.1666666666667
"CAMTA2",40.1666666666667
"CARD14",40.1666666666667
"COQ3",40.1666666666667
"CWF19L1",40.1666666666667
"CYTH2",40.1666666666667
"DHX29",40.1666666666667
"DMWD",40.1666666666667
"DPF3",40.1666666666667
"EDEM2",40.1666666666667
"ERLIN1",40.1666666666667
"EXOSC2",40.1666666666667
"F2RL1",40.1666666666667
"FAM131A",40.1666666666667
"FANCG",40.1666666666667
"FCF1",40.1666666666667
"FICD",40.1666666666667
"GBF1",40.1666666666667
"GGH",40.1666666666667
"GLT8D1",40.1666666666667
"GMPR",40.1666666666667
"GOSR2",40.1666666666667
"INTS7",40.1666666666667
"KLF11",40.1666666666667
"KRCC1",40.1666666666667
"KTN1",40.1666666666667
"LGALS3",40.1666666666667
"LGMN",40.1666666666667
"MBIP",40.1666666666667
"MCM2",40.1666666666667
"MEN1",40.1666666666667
"METTL5",40.1666666666667
"MFSD10",40.1666666666667
"MKL1",40.1666666666667
"MMACHC",40.1666666666667
"MRPL18",40.1666666666667
"MRPS18A",40.1666666666667
"MTUS2",40.1666666666667
"MTX1",40.1666666666667
"MUM1",40.1666666666667
"MYCBP2",40.1666666666667
"MZT2A /// MZT2B /// PHGDH",40.1666666666667
"N4BP1",40.1666666666667
"NAT10",40.1666666666667
"NCALD",40.1666666666667
"NDEL1",40.1666666666667
"NDRG2",40.1666666666667
"NDUFA5",40.1666666666667
"NECAP2",40.1666666666667
"NFKBIE",40.1666666666667
"NGDN",40.1666666666667
"NGRN",40.1666666666667
"NIT2",40.1666666666667
"NRBF2",40.1666666666667
"NREP",40.1666666666667
"PAK6",40.1666666666667
"PARP12",40.1666666666667
"PDK2",40.1666666666667
"PGM3",40.1666666666667
"PIGC",40.1666666666667
"PIK3C2A",40.1666666666667
"PLCB1",40.1666666666667
"POLI",40.1666666666667
"POLM",40.1666666666667
"POLR1E",40.1666666666667
"PPCS",40.1666666666667
"PPWD1",40.1666666666667
"PRIM2",40.1666666666667
"RAB11FIP5",40.1666666666667
"RAD51AP1",40.1666666666667
"RB1",40.1666666666667
"RBBP7",40.1666666666667
"ROCK1",40.1666666666667
"RPL14",40.1666666666667
"RPL23A",40.1666666666667
"RUNDC3A",40.1666666666667
"SCYL3",40.1666666666667
"SERINC3",40.1666666666667
"SHMT2",40.1666666666667
"SIAH1",40.1666666666667
"SLC22A17",40.1666666666667
"SLC25A44",40.1666666666667
"SLC2A10",40.1666666666667
"SLCO3A1",40.1666666666667
"SMARCD1",40.1666666666667
"SNX15",40.1666666666667
"SNX4",40.1666666666667
"SPTB",40.1666666666667
"SSB",40.1666666666667
"STARD13",40.1666666666667
"STK17B",40.1666666666667
"STRN3",40.1666666666667
"TAX1BP1",40.1666666666667
"TP53TG1",40.1666666666667
"TRA2A",40.1666666666667
"TSR1",40.1666666666667
"USP13",40.1666666666667
"USP21",40.1666666666667
"VCL",40.1666666666667
"VPS13C",40.1666666666667
"WDR45B",40.1666666666667
"YIPF6",40.1666666666667
"ZBTB43",40.1666666666667
"ZCCHC24",40.1666666666667
"ZNF274",40.1666666666667
"ZNF45",40.1666666666667
"ZNF654",40.1666666666667
"ADSL",40.1666666666667
"ANXA5",40.1666666666667
"APLP1",40.1666666666667
"ARHGAP10",40.1666666666667
"ARHGAP19",40.1666666666667
"ARPC3",40.1666666666667
"ASH2L",40.1666666666667
"ASL",40.1666666666667
"BIRC5",40.1666666666667
"BNIP2",40.1666666666667
"BUB1B",40.1666666666667
"C14orf132",40.1666666666667
"C18orf32 /// RPL17 /// RPL17-C18orf32 /// SNORD58A /// SNORD58B /// SNORD58C",40.1666666666667
"CCT8",40.1666666666667
"CDK1",40.1666666666667
"CHMP1B",40.1666666666667
"CLP1",40.1666666666667
"CNIH4",40.1666666666667
"COPS6",40.1666666666667
"CREBL2",40.1666666666667
"CRELD2",40.1666666666667
"DEK",40.1666666666667
"DERA",40.1666666666667
"DHRS1",40.1666666666667
"DRG1",40.1666666666667
"EIF3F",40.1666666666667
"ETV3",40.1666666666667
"FAM204A",40.1666666666667
"FGFR4",40.1666666666667
"HK2",40.1666666666667
"HMG20B",40.1666666666667
"HSF2",40.1666666666667
"ISOC1",40.1666666666667
"KCTD20",40.1666666666667
"KHK",40.1666666666667
"KRT8P12",40.1666666666667
"LGALS1",40.1666666666667
"LIMD1",40.1666666666667
"LIN37",40.1666666666667
"LMTK2",40.1666666666667
"LRRC47",40.1666666666667
"METAP1",40.1666666666667
"METTL4",40.1666666666667
"MOGS",40.1666666666667
"MYH10",40.1666666666667
"NCL",40.1666666666667
"NDUFV2",40.1666666666667
"NMRK1",40.1666666666667
"NUS1 /// NUS1P3",40.1666666666667
"OSTF1",40.1666666666667
"PAPSS1",40.1666666666667
"PDE12",40.1666666666667
"PDIA6",40.1666666666667
"PIGH",40.1666666666667
"PIGQ",40.1666666666667
"PMS2P4",40.1666666666667
"PNMA1",40.1666666666667
"POGLUT1",40.1666666666667
"POP4",40.1666666666667
"PPFIBP1",40.1666666666667
"PSME4",40.1666666666667
"PTPN11",40.1666666666667
"RAB35",40.1666666666667
"RNASEH2A",40.1666666666667
"SAFB2",40.1666666666667
"SAYSD1",40.1666666666667
"SCARB2",40.1666666666667
"SCRN3",40.1666666666667
"SRSF10",40.1666666666667
"STAG3L4",40.1666666666667
"TASP1",40.1666666666667
"THAP11",40.1666666666667
"THAP4",40.1666666666667
"TIMM17A",40.1666666666667
"TTLL1",40.1666666666667
"TWF1",40.1666666666667
"TWISTNB",40.1666666666667
"UBL3",40.1666666666667
"UBXN2B",40.1666666666667
"UNC93B1",40.1666666666667
"UNG",40.1666666666667
"USP19",40.1666666666667
"VIPR1",40.1666666666667
"WIZ",40.1666666666667
"WSB1",40.1666666666667
"ZDHHC6",40.1666666666667
"ZNF576",40.1666666666667
"ZNF701",40.1666666666667
"CASP2",40.1666666666667
"CCDC85B",40.1666666666667
"CHSY1",40.1666666666667
"GINS4",40.1666666666667
"MAPK7",40.1666666666667
"NBEAL2",40.1666666666667
"PSPH",40.1666666666667
"SRC",40.1666666666667
"TCTA",40.1666666666667
"TNIP1",40.1666666666667
"TRAM2",40.1666666666667
"FAM76A",40.1666666666667
"LIN7B",40.1666666666667
"STX1A",40.1666666666667
"TOPORS",40.1666666666667
"TUSC2",40.1666666666667
"GPAA1",40.1666666666667
"INPPL1",40.1666666666667
"KMT2D",40.1666666666667
"MAF",40.1666666666667
"MRPL41",40.1666666666667
"NKTR",40.1666666666667
"PHKB",40.1666666666667
"PHKG2",40.1666666666667
"RRP9",40.1666666666667
"FURIN",40
"HIC1",40
"HIVEP3",40
"PSMC1",40
"RRAS2",40
"SNX2",40
"TOP3B",40
"ABAT",40
"ATG4A",40
"CAMKK2",40
"CSNK1G2",40
"DMPK",40
"GORASP1",40
"MTF1",40
"MTM1",40
"PSMD13",40
"UBTD1",40
"WWP2",40
"ZW10",40
"MIIP",40
"NAA10",40
"FLOT1",40
"HMGN2",40
"LINC01136",40
"SCRIB",40
"SRF",39.8333333333333
"ACAT1",39.8333333333333
"AKAP5",39.8333333333333
"AOX1",39.8333333333333
"B4GALNT1",39.8333333333333
"BAALC",39.8333333333333
"BCL2",39.8333333333333
"CAV2",39.8333333333333
"CDK12",39.8333333333333
"CDK8",39.8333333333333
"CKAP2",39.8333333333333
"CLSTN2",39.8333333333333
"CNR1",39.8333333333333
"ECHDC1",39.8333333333333
"EIF4G3",39.8333333333333
"EPB41",39.8333333333333
"ETHE1",39.8333333333333
"FKTN",39.8333333333333
"GALNS",39.8333333333333
"GLCE",39.8333333333333
"GREB1L",39.8333333333333
"ITPR3",39.8333333333333
"KDM4A",39.8333333333333
"KHDRBS3",39.8333333333333
"KIN",39.8333333333333
"LANCL1",39.8333333333333
"LOXL1",39.8333333333333
"MAP2",39.8333333333333
"MRAS",39.8333333333333
"MRPL2",39.8333333333333
"NBR1",39.8333333333333
"NDUFB5",39.8333333333333
"NECAP1",39.8333333333333
"NRXN3",39.8333333333333
"NTRK2",39.8333333333333
"NUDT2",39.8333333333333
"NUDT7",39.8333333333333
"PAX8",39.8333333333333
"PCDH12",39.8333333333333
"PLAGL1",39.8333333333333
"PLAUR",39.8333333333333
"PLIN2",39.8333333333333
"POLD2",39.8333333333333
"PSKH1",39.8333333333333
"RPAP1",39.8333333333333
"SCIN",39.8333333333333
"SCUBE2",39.8333333333333
"SLC35A2",39.8333333333333
"SORBS3",39.8333333333333
"SRPRB",39.8333333333333
"SULF1",39.8333333333333
"TARDBP",39.8333333333333
"TLN2",39.8333333333333
"TMEM159",39.8333333333333
"TMEM161A",39.8333333333333
"TMEM38B",39.8333333333333
"TNFRSF10B",39.8333333333333
"TRAPPC2L",39.8333333333333
"TUBA4A",39.8333333333333
"UFSP2",39.8333333333333
"ZIC1",39.8333333333333
"ZNF345",39.8333333333333
"AARS",39.8333333333333
"ABCD3",39.8333333333333
"ADAMTSL4",39.8333333333333
"AKIRIN1",39.8333333333333
"ANKH",39.8333333333333
"ASNA1",39.8333333333333
"ASNSD1",39.8333333333333
"ATP13A3",39.8333333333333
"AUH",39.8333333333333
"CACNB2",39.8333333333333
"CCDC15",39.8333333333333
"CDC37L1",39.8333333333333
"COA7",39.8333333333333
"COMMD8",39.8333333333333
"CPM",39.8333333333333
"DBR1",39.8333333333333
"DCLK2",39.8333333333333
"DDHD2",39.8333333333333
"DONSON",39.8333333333333
"ELMO3",39.8333333333333
"FAIM",39.8333333333333
"FMR1",39.8333333333333
"GDAP2",39.8333333333333
"GIT2",39.8333333333333
"HEATR1",39.8333333333333
"HR",39.8333333333333
"IFNAR1",39.8333333333333
"IL1R1",39.8333333333333
"MAP3K7",39.8333333333333
"MTMR12",39.8333333333333
"OSBPL11",39.8333333333333
"OSTM1",39.8333333333333
"PHF10",39.8333333333333
"PKD2",39.8333333333333
"PPP1R3C",39.8333333333333
"PREP",39.8333333333333
"PRRC1",39.8333333333333
"RAB32",39.8333333333333
"RAD51D",39.8333333333333
"RAP1B",39.8333333333333
"RIN3",39.8333333333333
"RNF2",39.8333333333333
"RPGRIP1",39.8333333333333
"RPSA /// RPSAP19 /// RPSAP58 /// RPSAP9 /// SNORA6 /// SNORA62",39.8333333333333
"SAMHD1",39.8333333333333
"SBNO2",39.8333333333333
"SCD",39.8333333333333
"SFT2D2",39.8333333333333
"SIDT2",39.8333333333333
"SPRY1",39.8333333333333
"SRP9",39.8333333333333
"STARD5",39.8333333333333
"STYK1",39.8333333333333
"TIMM8B",39.8333333333333
"TNNC2",39.8333333333333
"TRPM4",39.8333333333333
"UBA1",39.8333333333333
"WDR77",39.8333333333333
"ZNF14",39.8333333333333
"ZNF165",39.8333333333333
"ZNF81",39.8333333333333
"ABHD14A-ACY1 /// ACY1",39.8333333333333
"CD2AP",39.8333333333333
"COQ9",39.8333333333333
"DDI2 /// RSC1A1",39.8333333333333
"DNAJC6",39.8333333333333
"ITGA6",39.8333333333333
"MPP3",39.8333333333333
"B3GNTL1",39.8333333333333
"CNOT7",39.8333333333333
"DOK1",39.8333333333333
"GALE",39.8333333333333
"TEX264",39.8333333333333
"CAPN15",39.8333333333333
"CCDC92",39.8333333333333
"CENPE",39.8333333333333
"DHX35",39.8333333333333
"DUSP3",39.8333333333333
"ETV2",39.8333333333333
"H1FX",39.8333333333333
"MED8",39.8333333333333
"RREB1",39.8333333333333
"SOCS1",39.8333333333333
"ACHE",39.6666666666667
"ALG13",39.6666666666667
"AMPD3",39.6666666666667
"AP2B1",39.6666666666667
"ARHGAP44",39.6666666666667
"ARHGEF4",39.6666666666667
"ATF7IP2",39.6666666666667
"BACH1",39.6666666666667
"BLVRA",39.6666666666667
"BNIP3L",39.6666666666667
"BRPF1",39.6666666666667
"C12orf29",39.6666666666667
"C7orf26",39.6666666666667
"CABIN1",39.6666666666667
"CCDC121",39.6666666666667
"CHN2",39.6666666666667
"CLN5",39.6666666666667
"CLSTN1",39.6666666666667
"DBNDD2 /// SYS1 /// SYS1-DBNDD2",39.6666666666667
"DDAH1",39.6666666666667
"DDX46",39.6666666666667
"DDX58",39.6666666666667
"DIEXF",39.6666666666667
"DNASE2",39.6666666666667
"EIF3J",39.6666666666667
"EIF4EBP2",39.6666666666667
"ERGIC3",39.6666666666667
"EXO1",39.6666666666667
"EYA1",39.6666666666667
"FBXL2",39.6666666666667
"FGGY",39.6666666666667
"FNBP1",39.6666666666667
"GLB1 /// TMPPE",39.6666666666667
"GMPPA",39.6666666666667
"GOLGA7",39.6666666666667
"GPRC5B",39.6666666666667
"HABP2",39.6666666666667
"HINFP",39.6666666666667
"HMGB3",39.6666666666667
"HSD17B12",39.6666666666667
"IDH3B",39.6666666666667
"IPP",39.6666666666667
"ITGA5",39.6666666666667
"KREMEN2",39.6666666666667
"LINC00894",39.6666666666667
"LYRM2",39.6666666666667
"MAGOHB",39.6666666666667
"MBD1",39.6666666666667
"MEAF6",39.6666666666667
"MED4",39.6666666666667
"MFGE8",39.6666666666667
"MMADHC",39.6666666666667
"MRPL19",39.6666666666667
"MRTO4",39.6666666666667
"MTMR11",39.6666666666667
"NDOR1",39.6666666666667
"NEK7",39.6666666666667
"NFYB",39.6666666666667
"NIN",39.6666666666667
"NOX5",39.6666666666667
"NPL",39.6666666666667
"NXT2",39.6666666666667
"OTUD4",39.6666666666667
"PAIP2B",39.6666666666667
"PAK1",39.6666666666667
"PAX9",39.6666666666667
"PDE2A",39.6666666666667
"PFKL",39.6666666666667
"PIM2",39.6666666666667
"PLD2",39.6666666666667
"PRKD2",39.6666666666667
"RAB3GAP2",39.6666666666667
"RCBTB2",39.6666666666667
"RPL23 /// SNORA21",39.6666666666667
"RPS6KA3",39.6666666666667
"SECISBP2L",39.6666666666667
"SEPHS1",39.6666666666667
"SEZ6L2",39.6666666666667
"SLC39A8",39.6666666666667
"SLC9A5",39.6666666666667
"SMS",39.6666666666667
"SMURF1",39.6666666666667
"STX12",39.6666666666667
"TAF10",39.6666666666667
"TBCEL",39.6666666666667
"TERF1",39.6666666666667
"TFIP11",39.6666666666667
"THYN1",39.6666666666667
"TIMP2",39.6666666666667
"TNIK",39.6666666666667
"TRAF3IP1",39.6666666666667
"TRIM3",39.6666666666667
"TTC9",39.6666666666667
"VPS16",39.6666666666667
"WARS2",39.6666666666667
"ZMYM1",39.6666666666667
"ZNF106",39.6666666666667
"ZNF223",39.6666666666667
"ZNF254",39.6666666666667
"ZSCAN16",39.6666666666667
"ACADSB",39.6666666666667
"ADAP2",39.6666666666667
"AP1M2",39.6666666666667
"API5",39.6666666666667
"ARL15",39.6666666666667
"ARSB",39.6666666666667
"ATRIP /// TREX1",39.6666666666667
"BAMBI",39.6666666666667
"BRCC3",39.6666666666667
"BRF2",39.6666666666667
"C17orf53",39.6666666666667
"C9orf40",39.6666666666667
"CAD",39.6666666666667
"CCNL2",39.6666666666667
"CRY1",39.6666666666667
"CSTF2T",39.6666666666667
"DEPTOR",39.6666666666667
"DIS3",39.6666666666667
"DNPH1",39.6666666666667
"DR1",39.6666666666667
"EFR3A",39.6666666666667
"EXOC7",39.6666666666667
"EXTL2",39.6666666666667
"FANCE",39.6666666666667
"FH",39.6666666666667
"FKBP14",39.6666666666667
"FN3KRP",39.6666666666667
"FOCAD",39.6666666666667
"FTSJ1",39.6666666666667
"GOLT1B",39.6666666666667
"GTF2F2",39.6666666666667
"HECA",39.6666666666667
"HPSE",39.6666666666667
"IGF2BP2",39.6666666666667
"IGFBP4",39.6666666666667
"IMPAD1",39.6666666666667
"IRF2",39.6666666666667
"ISYNA1",39.6666666666667
"KLF3-AS1",39.6666666666667
"LAMA5",39.6666666666667
"LEPROT",39.6666666666667
"LHPP",39.6666666666667
"LPIN1",39.6666666666667
"MAP2K2",39.6666666666667
"MAPK1",39.6666666666667
"MAST3",39.6666666666667
"MELK",39.6666666666667
"MRPL13",39.6666666666667
"NDC80",39.6666666666667
"NEK11",39.6666666666667
"NOL9",39.6666666666667
"NSMCE4A",39.6666666666667
"NUBPL",39.6666666666667
"OFD1",39.6666666666667
"PCCA",39.6666666666667
"PEF1",39.6666666666667
"PHF14",39.6666666666667
"PIK3R4",39.6666666666667
"PNPLA6",39.6666666666667
"PPP1R9A",39.6666666666667
"PRIM1",39.6666666666667
"PRKCA",39.6666666666667
"RAB22A",39.6666666666667
"RAB23",39.6666666666667
"RALGAPB",39.6666666666667
"RBX1",39.6666666666667
"RECQL",39.6666666666667
"RGP1",39.6666666666667
"RLF",39.6666666666667
"RNF138",39.6666666666667
"RNF146",39.6666666666667
"RPGRIP1L",39.6666666666667
"RPL11",39.6666666666667
"RPL38",39.6666666666667
"RPS15",39.6666666666667
"RTN3",39.6666666666667
"SCAI",39.6666666666667
"SCP2",39.6666666666667
"SEC23IP",39.6666666666667
"SEC61A2",39.6666666666667
"SLC26A2",39.6666666666667
"SLC29A3",39.6666666666667
"SLC35D2",39.6666666666667
"SLC38A10",39.6666666666667
"SMU1",39.6666666666667
"SORBS1",39.6666666666667
"SOWAHC",39.6666666666667
"SPATA7",39.6666666666667
"SRP19",39.6666666666667
"SSR1",39.6666666666667
"STAU2",39.6666666666667
"TBCC",39.6666666666667
"TBX3",39.6666666666667
"TCERG1",39.6666666666667
"TEFM",39.6666666666667
"THBD",39.6666666666667
"TMEM115",39.6666666666667
"TMEM2",39.6666666666667
"TMEM223",39.6666666666667
"TMEM53",39.6666666666667
"TNNT1",39.6666666666667
"TOLLIP",39.6666666666667
"TSNAX",39.6666666666667
"TTC12",39.6666666666667
"UBE2G2",39.6666666666667
"URB2",39.6666666666667
"YEATS2",39.6666666666667
"YPEL5",39.6666666666667
"YWHAH",39.6666666666667
"ZBTB7B",39.6666666666667
"ZDHHC13",39.6666666666667
"ZFR",39.6666666666667
"ZNF507",39.6666666666667
"ZXDC",39.6666666666667
"AGO2 /// CASC7 /// CASC7 /// DQ574852",39.6666666666667
"AP3D1",39.6666666666667
"ARHGEF17",39.6666666666667
"CDC23",39.6666666666667
"DNTTIP2",39.6666666666667
"FADS3",39.6666666666667
"FKBP8",39.6666666666667
"GLYR1",39.6666666666667
"HYI",39.6666666666667
"ITFG1",39.6666666666667
"L1CAM",39.6666666666667
"LHX6",39.6666666666667
"MED31",39.6666666666667
"OGDHL",39.6666666666667
"OSGEPL1",39.6666666666667
"PBK",39.6666666666667
"PXN",39.6666666666667
"PYGB",39.6666666666667
"RAB11B",39.6666666666667
"RHOA",39.6666666666667
"SEMA4F",39.6666666666667
"SNX13",39.6666666666667
"TET3",39.6666666666667
"TTC37",39.6666666666667
"UBE4B",39.6666666666667
"ZCCHC14",39.6666666666667
"C1orf174",39.6666666666667
"CHMP2A",39.6666666666667
"CTBP1",39.6666666666667
"EEF1E1",39.6666666666667
"HIST2H2BE",39.6666666666667
"KLHL21",39.6666666666667
"MMP15",39.6666666666667
"MSRB1",39.6666666666667
"OPRL1",39.6666666666667
"PARN",39.6666666666667
"PYCR1",39.6666666666667
"TJP1",39.6666666666667
"ZMIZ2",39.6666666666667
"B4GALT1",39.6666666666667
"BCAP31",39.6666666666667
"C19orf24",39.6666666666667
"CACTIN",39.6666666666667
"CCNO",39.6666666666667
"DCTN4",39.6666666666667
"EEF1D",39.6666666666667
"EMD",39.6666666666667
"FTH1",39.6666666666667
"GPS2",39.6666666666667
"LSS",39.6666666666667
"MCM3AP-AS1",39.6666666666667
"MUL1",39.6666666666667
"PACSIN3",39.6666666666667
"PDE5A",39.6666666666667
"PSME1",39.6666666666667
"RPL29",39.6666666666667
"RPS17",39.6666666666667
"RPS6KA4",39.6666666666667
"SRRD",39.6666666666667
"TM7SF2",39.6666666666667
"TONSL",39.6666666666667
"YBX1",39.6666666666667
"IFT22",39.5
"KLHL35",39.5
"LBR",39.5
"LEF1",39.5
"MED7",39.5
"TGFB1",39.5
"ADI1",39.5
"APLP2",39.5
"ASPHD1",39.5
"BANK1",39.5
"BCKDK",39.5
"CCP110",39.5
"CDS2",39.5
"DNM1L",39.5
"ENPP4",39.5
"GLO1",39.5
"HIST1H2BE",39.5
"HOMER3",39.5
"MTSS1L",39.5
"OPLAH",39.5
"PLSCR3 /// TMEM256-PLSCR3",39.5
"PSMD10",39.5
"RNPEP",39.5
"RPA1",39.5
"RTEL1-TNFRSF6B /// TNFRSF6B",39.5
"SCAMP2",39.5
"SMNDC1",39.5
"STIL",39.5
"TMEM121",39.5
"TMEM147",39.5
"TSPYL5",39.5
"VAT1",39.5
"DYNLT1",39.5
"FLOT2",39.5
"SDHB",39.5
"WIPF2",39.5
"FXR2",39.5
"BTG2",39.5
"NXPH3",39.5
"ACADM",39.3333333333333
"ADTRP",39.3333333333333
"AGBL2",39.3333333333333
"ANKRD6",39.3333333333333
"ARMC9",39.3333333333333
"ASTN2",39.3333333333333
"ATP10D",39.3333333333333
"CDHR2",39.3333333333333
"CDKL2",39.3333333333333
"CDKL5",39.3333333333333
"CLCN4",39.3333333333333
"COL4A2",39.3333333333333
"DIRAS2",39.3333333333333
"DOHH",39.3333333333333
"FAM129A",39.3333333333333
"FBXO16 /// ZNF395",39.3333333333333
"FKBP11",39.3333333333333
"FMO4",39.3333333333333
"GALNT12",39.3333333333333
"GCNT2",39.3333333333333
"GNPTAB",39.3333333333333
"GOLGA4",39.3333333333333
"HDAC9",39.3333333333333
"IFNAR2",39.3333333333333
"KCNJ13",39.3333333333333
"KCNK2",39.3333333333333
"KLHDC8A",39.3333333333333
"KPNA3",39.3333333333333
"MCM3",39.3333333333333
"MGST2",39.3333333333333
"MTRF1",39.3333333333333
"NBEA",39.3333333333333
"NPTX2",39.3333333333333
"PIK3C2G",39.3333333333333
"PLA2G16",39.3333333333333
"PRPSAP2",39.3333333333333
"PTPRF",39.3333333333333
"RCN1",39.3333333333333
"RRAGC",39.3333333333333
"SCGB1D2",39.3333333333333
"SIK3",39.3333333333333
"SLC16A7",39.3333333333333
"SNAPC1",39.3333333333333
"SOX2",39.3333333333333
"SSR2",39.3333333333333
"STAM",39.3333333333333
"TAPBPL",39.3333333333333
"TGFB3",39.3333333333333
"TMC5",39.3333333333333
"TPGS2",39.3333333333333
"TRIM32",39.3333333333333
"TTC4",39.3333333333333
"UNC13B",39.3333333333333
"UPK1A",39.3333333333333
"ZDHHC18",39.3333333333333
"ZNF226",39.3333333333333
"ZNF365",39.3333333333333
"ZNF74",39.3333333333333
"AGL",39.3333333333333
"AIMP2",39.3333333333333
"ANAPC1 /// LOC730268",39.3333333333333
"B4GALT6",39.3333333333333
"C3orf52",39.3333333333333
"CCDC170",39.3333333333333
"CCT6A",39.3333333333333
"CGREF1",39.3333333333333
"CMAS",39.3333333333333
"CNNM4",39.3333333333333
"CORO2B",39.3333333333333
"CPE",39.3333333333333
"DAPK2",39.3333333333333
"DNASE1L2",39.3333333333333
"E2F2",39.3333333333333
"ECI2",39.3333333333333
"GOLM1",39.3333333333333
"GPATCH4",39.3333333333333
"GRAMD4",39.3333333333333
"IARS2",39.3333333333333
"IFT57",39.3333333333333
"ILK",39.3333333333333
"KAT2B",39.3333333333333
"KIAA0040",39.3333333333333
"MCF2L-AS1",39.3333333333333
"MIEF1",39.3333333333333
"NDFIP1",39.3333333333333
"NUFIP1",39.3333333333333
"PDK4",39.3333333333333
"PIAS1",39.3333333333333
"PLEKHA1",39.3333333333333
"PMS2 /// PMS2CL",39.3333333333333
"POU6F1",39.3333333333333
"PRDM1",39.3333333333333
"SRP14",39.3333333333333
"SUOX",39.3333333333333
"SYN1",39.3333333333333
"TAB2",39.3333333333333
"TBXA2R",39.3333333333333
"THUMPD1",39.3333333333333
"TMEM135",39.3333333333333
"TMEM14A",39.3333333333333
"VDAC3",39.3333333333333
"WDR3",39.3333333333333
"CHAC1",39.3333333333333
"ITPKB",39.3333333333333
"MCTS1",39.3333333333333
"PCBP4",39.3333333333333
"UBE2A",39.3333333333333
"PPP1R15A",39.3333333333333
"RPRD1A",39.3333333333333
"CBFB",39.3333333333333
"CIAPIN1",39.3333333333333
"CRTC1",39.3333333333333
"FAM136A /// LOC100287852",39.3333333333333
"HMGN3",39.3333333333333
"MEGF6",39.3333333333333
"MBD2",39.1666666666667
"MBD3",39.1666666666667
"NCOA1",39.1666666666667
"RFX5",39.1666666666667
"ACO1",39.1666666666667
"ACOX2",39.1666666666667
"ACVR2B",39.1666666666667
"APEX2",39.1666666666667
"ARHGAP32",39.1666666666667
"ASB13",39.1666666666667
"C5orf22",39.1666666666667
"C6orf106",39.1666666666667
"CBR3",39.1666666666667
"CCDC93",39.1666666666667
"CCNJL",39.1666666666667
"CD37",39.1666666666667
"CDC42EP2",39.1666666666667
"CDC6",39.1666666666667
"COX6B1",39.1666666666667
"COX7A2L",39.1666666666667
"CPVL",39.1666666666667
"CRYL1",39.1666666666667
"CSTF2",39.1666666666667
"DNAJB4",39.1666666666667
"DNAJC3",39.1666666666667
"DPH1 /// OVCA2",39.1666666666667
"EBP",39.1666666666667
"ELOVL6",39.1666666666667
"ERGIC2",39.1666666666667
"FAH",39.1666666666667
"FAM198B",39.1666666666667
"GALNT2",39.1666666666667
"GMEB1",39.1666666666667
"HELLS",39.1666666666667
"HIST1H3E",39.1666666666667
"HLF",39.1666666666667
"HSPB11",39.1666666666667
"ICAM3",39.1666666666667
"IDUA",39.1666666666667
"IGFBP6",39.1666666666667
"IGFLR1",39.1666666666667
"IL10RA",39.1666666666667
"IL10RB",39.1666666666667
"KALRN",39.1666666666667
"LMO4",39.1666666666667
"MAP6D1",39.1666666666667
"MED14",39.1666666666667
"MERTK",39.1666666666667
"MRGBP",39.1666666666667
"MRPL22",39.1666666666667
"MTPAP",39.1666666666667
"MVP",39.1666666666667
"NASP",39.1666666666667
"NEK1",39.1666666666667
"NEK4",39.1666666666667
"NPM3",39.1666666666667
"OSBP2",39.1666666666667
"P4HA1",39.1666666666667
"PCYT2",39.1666666666667
"PDE1B",39.1666666666667
"PEX5",39.1666666666667
"PEX7",39.1666666666667
"PGAP3",39.1666666666667
"PLAC8",39.1666666666667
"PPFIA4",39.1666666666667
"PPM1F",39.1666666666667
"PRKAR2B",39.1666666666667
"PSMA4",39.1666666666667
"PSMB2",39.1666666666667
"PSMC6",39.1666666666667
"PTK7",39.1666666666667
"RBM22",39.1666666666667
"REEP5",39.1666666666667
"RPL34",39.1666666666667
"RPP30",39.1666666666667
"S100P",39.1666666666667
"SCNN1B",39.1666666666667
"SERINC1",39.1666666666667
"SLC2A6",39.1666666666667
"SLC43A1",39.1666666666667
"SNORA21",39.1666666666667
"ST8SIA4",39.1666666666667
"TCF7",39.1666666666667
"TENM4",39.1666666666667
"TEX261",39.1666666666667
"TLK1",39.1666666666667
"TMEM184C",39.1666666666667
"TMF1",39.1666666666667
"TMX1",39.1666666666667
"TSPAN12",39.1666666666667
"TTC30A",39.1666666666667
"TUSC3",39.1666666666667
"TXN2",39.1666666666667
"UBE2O",39.1666666666667
"UBE3C",39.1666666666667
"UFM1",39.1666666666667
"USO1",39.1666666666667
"USP25",39.1666666666667
"WNT2B",39.1666666666667
"XYLT2",39.1666666666667
"ZNF12",39.1666666666667
"ZNF230",39.1666666666667
"ALDH9A1",39.1666666666667
"ANKLE2",39.1666666666667
"ANKRD10",39.1666666666667
"ANKRD26",39.1666666666667
"ARL3",39.1666666666667
"BIRC2",39.1666666666667
"CAB39",39.1666666666667
"CASC3 /// MIR6866",39.1666666666667
"CCDC51",39.1666666666667
"CCDC86",39.1666666666667
"CD151",39.1666666666667
"CDC42BPB",39.1666666666667
"CDCA8",39.1666666666667
"CERS4",39.1666666666667
"CHCHD2",39.1666666666667
"COPG1",39.1666666666667
"CTSV",39.1666666666667
"CYB561D2",39.1666666666667
"CYLD",39.1666666666667
"DDX17",39.1666666666667
