"gene","h_cent"
"SLC47A1",5354.16666666667
"UBE2A",5354.16666666667
"ATG14",5354
"C7orf25 /// PSMA2",5354
"CDC42EP2",5354
"CEMIP",5354
"CHIT1",5354
"CHURC1-FNTB /// FNTB",5354
"CIB1",5354
"CRYZ",5354
"DHRS7",5354
"ELF4",5354
"ELOVL6",5354
"FOXO3",5354
"GINS1",5354
"KIF16B",5354
"PAICS",5354
"RHEB",5354
"SERINC3",5354
"SNRPA1",5354
"SPAG8",5354
"ST6GALNAC4",5354
"TMEM184B",5354
"CAPG",5354
"CNBP",5354
"CPNE3",5354
"CRELD2",5354
"DDX39A",5354
"EMID1",5354
"G6PC3",5354
"GLUD1",5354
"N4BP3",5354
"NAB1",5354
"PPP1R2",5354
"RFX2",5354
"SPTBN2",5354
"SYNDIG1",5354
"TMEM30B",5354
"TMEM43",5354
"ZDHHC7",5354
"ZNF211",5354
"CSNK2A1",5354
"DFFB",5354
"DIP2C",5354
"DUSP5",5354
"EFEMP1",5354
"GTF2IRD1",5354
"MSX2",5354
"ACOX2",5353.83333333333
"ALDH1L1",5353.83333333333
"BCORL1",5353.83333333333
"CDR2 /// LOC101060399",5353.83333333333
"COQ3",5353.83333333333
"GNAQ",5353.83333333333
"HOXA4",5353.83333333333
"INPP5B",5353.83333333333
"LIPA",5353.83333333333
"MET",5353.83333333333
"MTMR2",5353.83333333333
"N4BP1",5353.83333333333
"NOX5",5353.83333333333
"SCLY",5353.83333333333
"SMARCD3",5353.83333333333
"TTC31",5353.83333333333
"VRK2",5353.83333333333
"ZNF571",5353.83333333333
"APTX",5353.83333333333
"ASNS",5353.83333333333
"C1orf21",5353.83333333333
"CMAS",5353.83333333333
"E4F1",5353.83333333333
"FKBP3",5353.83333333333
"FOXN2",5353.83333333333
"FUZ",5353.83333333333
"GOLT1B",5353.83333333333
"KAT2B",5353.83333333333
"METTL22",5353.83333333333
"MKKS",5353.83333333333
"NDUFAF1",5353.83333333333
"RECQL",5353.83333333333
"RFWD3",5353.83333333333
"SEC23IP",5353.83333333333
"SEC62",5353.83333333333
"TRIM25",5353.83333333333
"TRIM36",5353.83333333333
"ZSCAN18",5353.83333333333
"BRD3",5353.83333333333
"DLX2",5353.83333333333
"PBK",5353.83333333333
"PYGB",5353.83333333333
"SH3BP1",5353.83333333333
"SLC2A9",5353.83333333333
"TRPV2",5353.83333333333
"ARMC7",5353.66666666667
"CAMSAP2",5353.66666666667
"DUSP22",5353.66666666667
"GTF2B",5353.66666666667
"HDAC6",5353.66666666667
"ILVBL",5353.66666666667
"KIF15",5353.66666666667
"LAGE3",5353.66666666667
"LYRM9",5353.66666666667
"MYOF",5353.66666666667
"NAA15",5353.66666666667
"NCK2",5353.66666666667
"PCDH12",5353.66666666667
"PDE7B",5353.66666666667
"PPIA",5353.66666666667
"SEMA4D",5353.66666666667
"SSBP3",5353.66666666667
"ZMYM3",5353.66666666667
"ZNF41",5353.66666666667
"C1RL",5353.66666666667
"EHD4",5353.66666666667
"ELP6",5353.66666666667
"ETV1",5353.66666666667
"EWSR1",5353.66666666667
"GCOM1 /// MYZAP /// POLR2M",5353.66666666667
"NAAA",5353.66666666667
"OAZ3",5353.66666666667
"RHBDD3",5353.66666666667
"TIAM2",5353.66666666667
"TMEM14B",5353.66666666667
"USP24",5353.66666666667
"ZNF337",5353.66666666667
"FLOT2",5353.66666666667
"LAMB2",5353.66666666667
"PCBP4",5353.66666666667
"ZNF185",5353.66666666667
"ACO1",5353.5
"AHNAK2",5353.5
"ASH1L",5353.5
"ATF3",5353.5
"ATP9B",5353.5
"CEP55",5353.5
"DGUOK",5353.5
"FGF12",5353.5
"GRHPR",5353.5
"KIF13A",5353.5
"MPI",5353.5
"NUDT1",5353.5
"OSBPL7",5353.5
"RANGAP1",5353.5
"STRN3",5353.5
"TBC1D5",5353.5
"VEZT",5353.5
"DOPEY2",5353.5
"FJX1",5353.5
"GEMIN7",5353.5
"NHP2",5353.5
"PRMT3",5353.5
"RBM12",5353.5
"STK17A",5353.5
"TUBG1",5353.5
"UPF1",5353.5
"XPO4",5353.5
"ZNF721",5353.5
"EMC10",5353.5
"RAD51B",5353.5
"WSCD2",5353.5
"ATP6V0A1",5353.33333333333
"C12orf43",5353.33333333333
"CANT1",5353.33333333333
"CCNG1",5353.33333333333
"CPQ",5353.33333333333
"GFAP",5353.33333333333
"MYO1C",5353.33333333333
"SH3TC2",5353.33333333333
"SMC6",5353.33333333333
"SMIM7",5353.33333333333
"TIMP2",5353.33333333333
"TNK1",5353.33333333333
"TRAPPC8",5353.33333333333
"USP1",5353.33333333333
"CHAF1A",5353.33333333333
"DPEP2",5353.33333333333
"ELAC1",5353.33333333333
"FAM3C",5353.33333333333
"MED20",5353.33333333333
"MYO5C",5353.33333333333
"PANK3",5353.33333333333
"PDCL3 /// PDCL3P4",5353.33333333333
"SNX24",5353.33333333333
"VAPB",5353.33333333333
"ZNF518A",5353.33333333333
"CCDC85B",5353.33333333333
"NT5E",5353.33333333333
"SAC3D1",5353.33333333333
"WASF2",5353.33333333333
"ACSL6",5353.16666666667
"CCDC87",5353.16666666667
"ERGIC2",5353.16666666667
"HSPA14",5353.16666666667
"ICAM5",5353.16666666667
"KAT8",5353.16666666667
"NIN",5353.16666666667
"NIT2",5353.16666666667
"RAB3GAP2",5353.16666666667
"RNF7",5353.16666666667
"SLC19A3",5353.16666666667
"TATDN2",5353.16666666667
"TTBK2",5353.16666666667
"BRAP",5353.16666666667
"CTPS2",5353.16666666667
"DEDD",5353.16666666667
"EIF1B",5353.16666666667
"FAM208A",5353.16666666667
"GDAP1",5353.16666666667
"HNRNPH3",5353.16666666667
"HSPH1",5353.16666666667
"HYDIN /// HYDIN2 /// LOC101930373",5353.16666666667
"IFRD2",5353.16666666667
"MBTPS2",5353.16666666667
"SNRPD1",5353.16666666667
"TIMM8A",5353.16666666667
"EIF5A",5353.16666666667
"PCSK7",5353.16666666667
"PTPN6",5353.16666666667
"SLC9A7",5353.16666666667
"ZBTB7C",5353.16666666667
"ZNF20 /// ZNF625-ZNF20",5353.16666666667
"ABHD3",5353
"ALKBH4",5353
"ALPL",5353
"ATXN7L3B",5353
"CD37",5353
"DHRS7B",5353
"DHX34",5353
"DOCK1",5353
"GRAMD1B",5353
"MMD",5353
"MPDU1",5353
"NAV2",5353
"NDUFAF3",5353
"PAQR3",5353
"POLH",5353
"TMC7",5353
"TUBA8",5353
"ZBED5",5353
"AGO1",5353
"CACNA1H",5353
"CCT6A",5353
"CHUK",5353
"DAP3",5353
"DLGAP4",5353
"EDN2",5353
"MORC3",5353
"NDUFB1",5353
"NEK3",5353
"OGDH",5353
"OVOL1",5353
"POGK",5353
"PSMD13",5353
"RPS20 /// SNORD54",5353
"RRAS",5353
"SFMBT1",5353
"TMC6",5353
"TOP1",5353
"UBE2Q1",5353
"BCL7A",5353
"FSD1",5353
"PBRM1",5353
"UST",5353
"ZNF419",5353
"CAAP1",5352.83333333333
"CRISPLD2",5352.83333333333
"DAPK3 /// MIR637",5352.83333333333
"DIRAS2",5352.83333333333
"FMO4",5352.83333333333
"FPGS",5352.83333333333
"IFIH1",5352.83333333333
"ITGA9",5352.83333333333
"KANK2",5352.83333333333
"KLK11",5352.83333333333
"MMACHC",5352.83333333333
"PSMC1",5352.83333333333
"RARG",5352.83333333333
"SIX1",5352.83333333333
"TRPM6",5352.83333333333
"UFC1",5352.83333333333
"ZNF223",5352.83333333333
"ADIRF",5352.83333333333
"ANGEL2",5352.83333333333
"BBIP1",5352.83333333333
"BSCL2 /// HNRNPUL2-BSCL2",5352.83333333333
"CHKB",5352.83333333333
"DENND4C",5352.83333333333
"FANCL",5352.83333333333
"FBXL14",5352.83333333333
"FBXO4",5352.83333333333
"FOXJ2",5352.83333333333
"GAS6",5352.83333333333
"PRDX6",5352.83333333333
"SH2B3",5352.83333333333
"SUPT3H",5352.83333333333
"TEF",5352.83333333333
"UBE2N",5352.83333333333
"URB1",5352.83333333333
"ZNF200",5352.83333333333
"ZNHIT2",5352.83333333333
"ARHGEF17",5352.83333333333
"PSD",5352.83333333333
"SEMA4F",5352.83333333333
"SHROOM2",5352.83333333333
"WIPF2",5352.83333333333
"DDX46",5352.66666666667
"EIF1",5352.66666666667
"FAM172A",5352.66666666667
"HSPG2",5352.66666666667
"MKRN1",5352.66666666667
"NAT10",5352.66666666667
"NDST1",5352.66666666667
"NXPH4",5352.66666666667
"PARP11",5352.66666666667
"PDCL",5352.66666666667
"PLAC1",5352.66666666667
"PRR5",5352.66666666667
"RPL3",5352.66666666667
"SETD1A",5352.66666666667
"SF3A1",5352.66666666667
"SF3B1",5352.66666666667
"TMPRSS2",5352.66666666667
"ZNF248",5352.66666666667
"ATG10",5352.66666666667
"B4GALT7",5352.66666666667
"BRINP3",5352.66666666667
"BYSL",5352.66666666667
"CAMKK2",5352.66666666667
"CCNE2",5352.66666666667
"CD82",5352.66666666667
"CDC37",5352.66666666667
"CPPED1",5352.66666666667
"ENOPH1",5352.66666666667
"ITPKC",5352.66666666667
"KCNB1",5352.66666666667
"ME1",5352.66666666667
"NIP7",5352.66666666667
"PKP3",5352.66666666667
"PRDM8",5352.66666666667
"SNX5",5352.66666666667
"TCEA1",5352.66666666667
"TOR1A",5352.66666666667
"UCKL1",5352.66666666667
"VDR",5352.66666666667
"AP3D1",5352.66666666667
"COL13A1",5352.66666666667
"PHF7",5352.66666666667
"RAPGEF4",5352.66666666667
"USF2",5352.66666666667
"NR1D2",5352.66666666667
"ZDHHC4",5352.66666666667
"CD44",5352.5
"CDH3",5352.5
"EAPP",5352.5
"EFCAB14",5352.5
"F2RL1",5352.5
"GRIA2",5352.5
"HSPB6",5352.5
"POMP",5352.5
"RAD50",5352.5
"REXO2",5352.5
"ROM1",5352.5
"RXRA",5352.5
"SPTB",5352.5
"TBX6",5352.5
"TRIM44",5352.5
"TXLNA",5352.5
"APRT",5352.5
"CD46",5352.5
"CDC42EP1",5352.5
"COL4A3",5352.5
"EIF2B1",5352.5
"ENAH",5352.5
"FBXO11",5352.5
"GAB2",5352.5
"GPLD1",5352.5
"GTF2H3",5352.5
"PAPOLG",5352.5
"PDIA4",5352.5
"SLC25A37",5352.5
"STAG1",5352.5
"UBE2D1",5352.5
"MAP1B",5352.5
"MYO1D",5352.5
"DENR",5352.33333333333
"IRX5",5352.33333333333
"L3MBTL1",5352.33333333333
"MRPL19",5352.33333333333
"MTA2",5352.33333333333
"NECAP2",5352.33333333333
"NPEPL1",5352.33333333333
"NUDT15",5352.33333333333
"PIP5K1C",5352.33333333333
"POU2F3",5352.33333333333
"RNMT",5352.33333333333
"SLC25A44",5352.33333333333
"SLC8A2",5352.33333333333
"TFIP11",5352.33333333333
"TLN2",5352.33333333333
"C10orf88",5352.33333333333
"C11orf68",5352.33333333333
"C8orf33",5352.33333333333
"CAP2",5352.33333333333
"FLCN",5352.33333333333
"KIF20B",5352.33333333333
"NECAB3",5352.33333333333
"NSUN7",5352.33333333333
"NUBP2",5352.33333333333
"ORC5",5352.33333333333
"PDS5B",5352.33333333333
"POP7",5352.33333333333
"PPP3CA",5352.33333333333
"PTEN",5352.33333333333
"RAB3GAP1",5352.33333333333
"RPL18",5352.33333333333
"SEC24B",5352.33333333333
"SLC16A5",5352.33333333333
"SMARCE1",5352.33333333333
"SNRNP70",5352.33333333333
"SNW1",5352.33333333333
"ZBTB17",5352.33333333333
"ZNF613",5352.33333333333
"ZNF670 /// ZNF670-ZNF695 /// ZNF695",5352.33333333333
"ZSCAN31",5352.33333333333
"MGMT",5352.33333333333
"MIS18A",5352.33333333333
"PLCL2",5352.33333333333
"TACC1",5352.33333333333
"ANTXR1",5352.16666666667
"CLSTN2",5352.16666666667
"GALNT11",5352.16666666667
"HIF1AN",5352.16666666667
"LYPD3",5352.16666666667
"MGST2",5352.16666666667
"NCKAP1",5352.16666666667
"NSDHL",5352.16666666667
"PPIH",5352.16666666667
"PTPRF",5352.16666666667
"RAN",5352.16666666667
"SLC39A14",5352.16666666667
"SREK1IP1",5352.16666666667
"UQCRB",5352.16666666667
"ZNF226",5352.16666666667
"AKAP8",5352.16666666667
"C11orf71",5352.16666666667
"CNP",5352.16666666667
"DENND1A",5352.16666666667
"DOPEY1",5352.16666666667
"DPYSL3",5352.16666666667
"ELK3",5352.16666666667
"FAM204A",5352.16666666667
"FBLN1",5352.16666666667
"GATAD1",5352.16666666667
"HEY2",5352.16666666667
"HIGD2A",5352.16666666667
"KRT18",5352.16666666667
"LRRC8D",5352.16666666667
"MAP3K8",5352.16666666667
"MTMR14",5352.16666666667
"RAB33B",5352.16666666667
"RAE1",5352.16666666667
"RGS10",5352.16666666667
"TMCO1",5352.16666666667
"AMPD2",5352.16666666667
"APBB1IP",5352.16666666667
"ARSA",5352.16666666667
"HAUS7",5352.16666666667
"RANBP3",5352.16666666667
"SCN1B",5352.16666666667
"VPS54",5352.16666666667
"YTHDF1",5352.16666666667
"ANKEF1",5352
"BACH1",5352
"CASP8",5352
"FAM13B",5352
"LEF1",5352
"LRP8",5352
"LRRC41",5352
"NFYB",5352
"PAEP",5352
"PGAP1",5352
"PNO1",5352
"RDX",5352
"RGS16",5352
"SLC2A10",5352
"STX7",5352
"SYNJ1",5352
"UTP6",5352
"WNT5A",5352
"ZCCHC10",5352
"AGAP2",5352
"ATP6V0E1",5352
"BCL10",5352
"CPEB1",5352
"DEF8",5352
"ENTPD4",5352
"LCMT2",5352
"TMEM231",5352
"YIPF2",5352
"ZMPSTE24",5352
"LRP2",5352
"HNRNPA0",5352
"APMAP",5351.83333333333
"GCNT2",5351.83333333333
"HES1",5351.83333333333
"IFT22",5351.83333333333
"IL1RN",5351.83333333333
"LANCL1",5351.83333333333
"PACSIN2",5351.83333333333
"PRIM2",5351.83333333333
"PTPN12",5351.83333333333
"RASGRP3",5351.83333333333
"RRP1",5351.83333333333
"SECISBP2L",5351.83333333333
"SEL1L",5351.83333333333
"SEMA3E",5351.83333333333
"TGFB1",5351.83333333333
"UHRF1BP1L",5351.83333333333
"ATF1",5351.83333333333
"C14orf132",5351.83333333333
"FZD1",5351.83333333333
"HIP1",5351.83333333333
"LCP1",5351.83333333333
"NCSTN",5351.83333333333
"NUDT6",5351.83333333333
"OR7E14P",5351.83333333333
"PLSCR1",5351.83333333333
"PTK2B",5351.83333333333
"RAB3D",5351.83333333333
"RABGAP1",5351.83333333333
"REEP1",5351.83333333333
"RMI1",5351.83333333333
"RPL37",5351.83333333333
"SNX3",5351.83333333333
"STYXL1",5351.83333333333
"TWISTNB",5351.83333333333
"YY1AP1",5351.83333333333
"ZNF8",5351.83333333333
"BAP1",5351.83333333333
"CASP2",5351.83333333333
"CCDC69",5351.83333333333
"COPZ2",5351.83333333333
"MIIP",5351.83333333333
"PRKAR2A",5351.83333333333
"UPF2",5351.83333333333
"FAM214B",5351.83333333333
"GMDS",5351.83333333333
"AVPI1",5351.83333333333
"CDK16",5351.66666666667
"CDKL2",5351.66666666667
"CETN3",5351.66666666667
"DCAF16",5351.66666666667
"KCNJ3",5351.66666666667
"NFKB2",5351.66666666667
"NSD1",5351.66666666667
"PIK3IP1",5351.66666666667
"PLCB2",5351.66666666667
"PLXNA2",5351.66666666667
"SLC35C2",5351.66666666667
"SP100",5351.66666666667
"STT3A",5351.66666666667
"ZBTB16",5351.66666666667
"ZMAT5",5351.66666666667
"ALDH4A1",5351.66666666667
"BEND5",5351.66666666667
"C11orf24",5351.66666666667
"CA2",5351.66666666667
"CD24",5351.66666666667
"CDKN2AIP",5351.66666666667
"DRAP1",5351.66666666667
"EAF2",5351.66666666667
"ERN1",5351.66666666667
"FMO5",5351.66666666667
"LOX",5351.66666666667
"MSMB",5351.66666666667
"NOL7",5351.66666666667
"PDK1",5351.66666666667
"SHOC2",5351.66666666667
"SPATA7",5351.66666666667
"SYN1",5351.66666666667
"TES",5351.66666666667
"TMEM186",5351.66666666667
"UGCG",5351.66666666667
"XBP1",5351.66666666667
"ZNF580",5351.66666666667
"ARFIP2",5351.66666666667
"COLGALT1",5351.66666666667
"IQSEC2",5351.66666666667
"LRP1",5351.66666666667
"NME3",5351.66666666667
"CD72",5351.5
"CDADC1",5351.5
"CNNM2",5351.5
"DIEXF",5351.5
"DLGAP1",5351.5
"DNAH17",5351.5
"HUNK",5351.5
"INPP5F",5351.5
"MAGED1",5351.5
"NOVA1",5351.5
"PTBP2",5351.5
"RPL35A",5351.5
"RPL39",5351.5
"S100P",5351.5
"SLC17A5",5351.5
"SMARCD1",5351.5
"THBS4",5351.5
"TLE3",5351.5
"TRAF3IP1",5351.5
"UPK1A",5351.5
"WARS2",5351.5
"WDR73",5351.5
"ZBTB43",5351.5
"AKR7A2",5351.5
"ALS2CL",5351.5
"BUB1B",5351.5
"C18orf32 /// RPL17 /// RPL17-C18orf32 /// SNORD58A /// SNORD58B /// SNORD58C",5351.5
"HGSNAT",5351.5
"MALL",5351.5
"NSL1",5351.5
"PFN1",5351.5
"PQLC2",5351.5
"PSMD2",5351.5
"RUSC2",5351.5
"SLC9A3R2",5351.5
"SP110",5351.5
"STXBP6",5351.5
"TEX10",5351.5
"TTC33",5351.5
"CSGALNACT2",5351.5
"DYNLT1",5351.5
"LRP5L",5351.5
"MANF",5351.5
"PLEKHO1",5351.5
"CSTB",5351.5
"CASC1",5351.33333333333
"COL6A1",5351.33333333333
"DYRK1B",5351.33333333333
"FAM198B",5351.33333333333
"KRT15",5351.33333333333
"LRRK1",5351.33333333333
"LUC7L3",5351.33333333333
"NXN",5351.33333333333
"PEX7",5351.33333333333
"PPIL2",5351.33333333333
"PSMB1",5351.33333333333
"SLC30A9",5351.33333333333
"SMPD1",5351.33333333333
"TMUB2",5351.33333333333
"ARPC1A",5351.33333333333
"GPR37L1",5351.33333333333
"GSK3B",5351.33333333333
"IL17RB",5351.33333333333
"MCAM",5351.33333333333
"NR2C1",5351.33333333333
"OLA1",5351.33333333333
"PSMG1",5351.33333333333
"STOM",5351.33333333333
"TNFRSF11B",5351.33333333333
"TRIM66",5351.33333333333
"YEATS4",5351.33333333333
"ZSCAN9",5351.33333333333
"GRB10",5351.33333333333
"KLHL26",5351.33333333333
"RPL17 /// RPL17-C18orf32 /// SNORD58A /// SNORD58B /// SNORD58C",5351.33333333333
"SETBP1",5351.33333333333
"PDCD4-AS1",5351.33333333333
"AES",5351.16666666667
"CYP27A1",5351.16666666667
"EDEM2",5351.16666666667
"GPATCH8",5351.16666666667
"HAUS6",5351.16666666667
"HTT",5351.16666666667
"KIF21B",5351.16666666667
"KITLG",5351.16666666667
"MAP2K4",5351.16666666667
"MMP2",5351.16666666667
"MPZL1",5351.16666666667
"NPAS3",5351.16666666667
"RAPGEF3",5351.16666666667
"ROCK2",5351.16666666667
"SLCO2A1",5351.16666666667
"TERF1",5351.16666666667
"TTC4",5351.16666666667
"TUBGCP3",5351.16666666667
"WBP11",5351.16666666667
"ZDHHC18",5351.16666666667
"C2orf49",5351.16666666667
"CTNS",5351.16666666667
"DPH5",5351.16666666667
"EIF5A2",5351.16666666667
"FGFR1",5351.16666666667
"GFI1",5351.16666666667
"IER2",5351.16666666667
"IQCB1",5351.16666666667
"MAN2B1",5351.16666666667
"MGAT2",5351.16666666667
"MXD3",5351.16666666667
"NAA35",5351.16666666667
"NME6",5351.16666666667
"PSMD12",5351.16666666667
"RASGRP2",5351.16666666667
"RASSF8",5351.16666666667
"RBM14-RBM4 /// RBM4",5351.16666666667
"RNF130",5351.16666666667
"RPL36AL",5351.16666666667
"RRAGA",5351.16666666667
"SRD5A3",5351.16666666667
"CAMTA1",5351.16666666667
"FBXL4",5351.16666666667
"MAP3K10",5351.16666666667
"PIN4",5351.16666666667
"UROD",5351.16666666667
"OAZ1",5351.16666666667
"AGFG1",5351
"B4GALNT1",5351
"C12orf29",5351
"CLSPN",5351
"IK",5351
"MFSD9",5351
"NDUFA2",5351
"NPAT",5351
"PLIN2",5351
"RABAC1",5351
"TIPRL",5351
"BSG",5351
"CLCF1",5351
"CLCN5",5351
"CT62",5351
"DYNC1I1",5351
"FASN",5351
"GDF9",5351
"ING4",5351
"LAMC2",5351
"MEGF9",5351
"NINJ1",5351
"RALGPS2",5351
"RB1CC1",5351
"ROR1",5351
"TUG1",5351
"VWA8",5351
"ZBTB6",5351
"ALDH1A3",5351
"PICK1",5351
"CNOT6",5351
"BRMS1",5350.83333333333
"CAP1",5350.83333333333
"CBR3",5350.83333333333
"ERMAP",5350.83333333333
"FBXL8",5350.83333333333
"HAUS2",5350.83333333333
"KIAA1614",5350.83333333333
"KRCC1",5350.83333333333
"MBIP",5350.83333333333
"METTL18",5350.83333333333
"NAGPA",5350.83333333333
"NR3C2",5350.83333333333
"NT5C",5350.83333333333
"POMGNT1",5350.83333333333
"PRSS8",5350.83333333333
"RBM26",5350.83333333333
"SH3PXD2A",5350.83333333333
"SORL1",5350.83333333333
"SSR2",5350.83333333333
"THPO",5350.83333333333
"TMEM134",5350.83333333333
"TNFRSF10B",5350.83333333333
"B4GALT3",5350.83333333333
"HMCES",5350.83333333333
"KLHDC3",5350.83333333333
"MAST1",5350.83333333333
"MEA1",5350.83333333333
"NDUFA13",5350.83333333333
"NET1",5350.83333333333
"PMP22",5350.83333333333
"PSMD14",5350.83333333333
"TGFBRAP1",5350.83333333333
"TK2",5350.83333333333
"ZSCAN32",5350.83333333333
"CENPI",5350.83333333333
"COL18A1",5350.83333333333
"PPIB",5350.83333333333
"MYLIP",5350.83333333333
"ARHGEF4",5350.66666666667
"ASB13",5350.66666666667
"BPGM",5350.66666666667
"CLN5",5350.66666666667
"CRNKL1",5350.66666666667
"FLII",5350.66666666667
"GTPBP4",5350.66666666667
"IVD",5350.66666666667
"MYOM1",5350.66666666667
"PPAT",5350.66666666667
"TMSB10",5350.66666666667
"TXN2",5350.66666666667
"ZNF7",5350.66666666667
"AKAP11",5350.66666666667
"ANP32B",5350.66666666667
"AQR",5350.66666666667
"BRCA1",5350.66666666667
"CHERP",5350.66666666667
"CHMP1A",5350.66666666667
"DACT1",5350.66666666667
"DSCC1",5350.66666666667
"ERVMER34-1",5350.66666666667
"GOLGA2",5350.66666666667
"KCNS3",5350.66666666667
"KPNA4",5350.66666666667
"MAP3K5",5350.66666666667
"MAP7",5350.66666666667
"MOSPD3",5350.66666666667
"PPP3CC",5350.66666666667
"SHPK",5350.66666666667
"SLC25A15",5350.66666666667
"SLC35C1",5350.66666666667
"SNRPB",5350.66666666667
"STIL",5350.66666666667
"TXN",5350.66666666667
"ZHX2",5350.66666666667
"ZNF212",5350.66666666667
"CLIC5",5350.66666666667
"EGR3",5350.66666666667
"STIM1",5350.66666666667
"KDM6A",5350.66666666667
"ADIPOR2",5350.5
"ARTN",5350.5
"BMI1 /// COMMD3-BMI1",5350.5
"CYB5A",5350.5
"KIN",5350.5
"MPDZ",5350.5
"MTMR11",5350.5
"MTUS2",5350.5
"RPS6KA3",5350.5
"SMO",5350.5
"SNRNP25",5350.5
"STAG3",5350.5
"THAP3",5350.5
"TMC5",5350.5
"TRAF2",5350.5
"ASNSD1",5350.5
"COPS2",5350.5
"DCP1A",5350.5
"DDX19A",5350.5
"DOCK6",5350.5
"FAHD2A",5350.5
"GEMIN2",5350.5
"GEMIN8",5350.5
"HMMR",5350.5
"LMAN2",5350.5
"MX2",5350.5
"NFS1",5350.5
"PRR5L",5350.5
"RRS1",5350.5
"SETD6",5350.5
"GLI2",5350.5
"OPHN1",5350.5
"PDLIM7",5350.5
"RHOB",5350.5
"GADD45G",5350.5
"ADAM9",5350.33333333333
"EFR3B",5350.33333333333
"HIVEP3",5350.33333333333
"MRPL49",5350.33333333333
"PQLC1",5350.33333333333
"PRPF3",5350.33333333333
"RAG1",5350.33333333333
"SMPDL3A",5350.33333333333
"TRAF6",5350.33333333333
"CENPO",5350.33333333333
"COX8A",5350.33333333333
"CREBL2",5350.33333333333
"DHX9",5350.33333333333
"DSTN",5350.33333333333
"GAS7",5350.33333333333
"JAK2",5350.33333333333
"PHF14",5350.33333333333
"PLSCR4",5350.33333333333
"PRDM5",5350.33333333333
"RNGTT",5350.33333333333
"TOM1",5350.33333333333
"TOMM22",5350.33333333333
"UBFD1",5350.33333333333
"NACC2",5350.33333333333
"SHANK1",5350.33333333333
"NR4A3",5350.33333333333
"ACSM1",5350.16666666667
"ADAMTS1",5350.16666666667
"CXXC4",5350.16666666667
"FAM184A",5350.16666666667
"MCTP2",5350.16666666667
"MRPS14",5350.16666666667
"NUBP1",5350.16666666667
"OSBP2",5350.16666666667
"RAB11FIP5",5350.16666666667
"TAPBPL",5350.16666666667
"AARS",5350.16666666667
"CBX5",5350.16666666667
"CCNA2",5350.16666666667
"CDKN3",5350.16666666667
"DUSP12",5350.16666666667
"ENPP4",5350.16666666667
"FBXO28",5350.16666666667
"GRK4",5350.16666666667
"HPSE",5350.16666666667
"IFNAR1",5350.16666666667
"KIFC3",5350.16666666667
"LRIF1",5350.16666666667
"MAGI2",5350.16666666667
"PPP1CC",5350.16666666667
"RANBP10",5350.16666666667
"SETD2",5350.16666666667
"SLC35F2",5350.16666666667
"SSR1",5350.16666666667
"TRAK2",5350.16666666667
"UBE2J1",5350.16666666667
"CNTN2",5350.16666666667
"SYNGR1",5350.16666666667
"BOP1 /// MIR7112",5350.16666666667
"EZR",5350.16666666667
"ACHE",5350
"ARSJ",5350
"CACNG4",5350
"CCNB1IP1",5350
"DGKG",5350
"EIF3M",5350
"HIST1H2AE",5350
"HIST1H2BG /// HIST1H2BJ",5350
"MPP1",5350
"MTX2",5350
"REEP2",5350
"RYR3",5350
"ACKR2",5350
"DSN1",5350
"GALNT3",5350
"GCC1",5350
"GOT1",5350
"INO80D",5350
"PMM2",5350
"RFC1",5350
"RPP38",5350
"TAF4B",5350
"UVRAG",5350
"CACNB1",5350
"CELSR2",5350
"EBF2",5350
"FARP1",5350
"MDM1",5350
"GOLGA7",5349.83333333333
"KPNA6",5349.83333333333
"MKNK1",5349.83333333333
"NT5C2",5349.83333333333
"THYN1",5349.83333333333
"USP25",5349.83333333333
"AUP1",5349.83333333333
"CADPS2",5349.83333333333
"CKS2",5349.83333333333
"COTL1",5349.83333333333
"FHIT",5349.83333333333
"HSF2",5349.83333333333
"HTRA2",5349.83333333333
"LPIN1",5349.83333333333
"MISP",5349.83333333333
"PRR16",5349.83333333333
"SIRT5",5349.83333333333
"SYK",5349.83333333333
"TRIM14",5349.83333333333
"TSPAN13",5349.83333333333
"CDK3 /// TEN1-CDK3",5349.83333333333
"CMTM6",5349.83333333333
"NISCH",5349.83333333333
"PSMD11",5349.83333333333
"SIPA1",5349.83333333333
"SMAD6",5349.83333333333
"ACSF2",5349.66666666667
"AMPH",5349.66666666667
"EXO1",5349.66666666667
"FAM45A /// FAM45B",5349.66666666667
"FAU",5349.66666666667
"KDM4A",5349.66666666667
"MAP4K3",5349.66666666667
"SUB1",5349.66666666667
"UQCR11",5349.66666666667
"WNT10B",5349.66666666667
"ATP7A",5349.66666666667
"CREB3",5349.66666666667
"DNAJB14",5349.66666666667
"GALNT1",5349.66666666667
"HMGN1",5349.66666666667
"LRP5",5349.66666666667
"NAA50",5349.66666666667
"ORC3",5349.66666666667
"RARS2",5349.66666666667
"TCTN3",5349.66666666667
"TFPI2",5349.66666666667
"TH",5349.66666666667
"YWHAB",5349.66666666667
"ZNF302",5349.66666666667
"GPR135",5349.66666666667
"NUSAP1",5349.66666666667
"SLC12A4",5349.66666666667
"CYP46A1",5349.66666666667
"AXL",5349.5
"FBXO16 /// ZNF395",5349.5
"KIF2A",5349.5
"PTPRE",5349.5
"C20orf24 /// TGIF2-C20orf24",5349.5
"DGKI",5349.5
"DNAJA1",5349.5
"EOGT",5349.5
"GMNN",5349.5
"MED22",5349.5
"NDUFS6",5349.5
