"Enrichment FDR","nGenes","Pathway Genes","Fold Enrichment","Pathway","URL","Genes"
5.91127500705894e-66,57,474,15.1757764817578,"DNA-binding transcription activator activity "," http://amigo.geneontology.org/amigo/term/GO:0001216"," PAX6  TFAP2B  ISL1  FOXC1  PITX1  SREBF1  GLI2  PGR  TBX5  POU4F3  ESR1  SOX10  MYBL2  KLF5  ETV2  DLX5  TFEC  MEOX2  LHX2  GATA3  HLF  DLX2  MYB  EGR1  HOXA7  RUNX2  GCM2  FOSB  FOXA1  TBX3  EHF  DMRT1  POU2F3  LEF1  NR1I3  NR4A2  ZIC3  CREB3L1  ELK4  GFI1B  FOXI1  AR  ONECUT1  FOS  ARNT2  HOXB2  FOSL1  ETV4  EGR3  HOXC10  SOX2  NKX2-5  WT1  MYBL1  ESRRG  FOXD1  SPIB"
1.77844450299732e-64,56,468,15.1166116611661,"DNA-binding transcription activator activity, RNA polymerase II-specific "," http://amigo.geneontology.org/amigo/term/GO:0001228"," PAX6  TFAP2B  ISL1  FOXC1  PITX1  SREBF1  GLI2  PGR  TBX5  POU4F3  ESR1  SOX10  MYBL2  KLF5  ETV2  DLX5  TFEC  MEOX2  LHX2  GATA3  HLF  DLX2  MYB  EGR1  HOXA7  RUNX2  GCM2  FOSB  FOXA1  EHF  DMRT1  POU2F3  LEF1  NR1I3  NR4A2  ZIC3  CREB3L1  ELK4  GFI1B  FOXI1  AR  ONECUT1  FOS  ARNT2  HOXB2  FOSL1  ETV4  EGR3  HOXC10  SOX2  NKX2-5  WT1  MYBL1  ESRRG  FOXD1  SPIB"
6.97988036453326e-26,31,596,10.3880163878457,"Transcription factor binding "," http://amigo.geneontology.org/amigo/term/GO:0008134"," PAX6  ISL1  FOXC1  GLI2  PAX2  TBX5  ESR1  SOX10  XBP1  KLF5  LHX2  GATA3  HOXA7  BHLHE41  HOXC13  RUNX2  FOSB  THRA  NR1D1  FOXA1  BHLHE40  LEF1  NR4A2  PITX2  HEY1  NKX3-1  AR  FOS  ARNT2  NKX2-5  NFATC4"
3.94341482300705e-25,26,335,12.957095709571,"DNA-binding transcription repressor activity "," http://amigo.geneontology.org/amigo/term/GO:0001217"," PAX6  TFEC  HOXA2  GATA3  CUX2  NANOG  BCL11A  HOXB8  BHLHE41  NR1D1  E2F8  BHLHE40  TBX3  ZFHX3  RORC  CREB3L1  NR2F6  EN1  PITX2  HEY1  INSM1  NR2F1  HIC1  ZBTB33  ZBTB6  NFATC4"
3.94341482300705e-25,26,333,12.957095709571,"DNA-binding transcription repressor activity, RNA polymerase II-specific "," http://amigo.geneontology.org/amigo/term/GO:0001227"," PAX6  TFEC  HOXA2  GATA3  CUX2  NANOG  BCL11A  HOXB8  BHLHE41  NR1D1  E2F8  BHLHE40  TBX3  ZFHX3  RORC  CREB3L1  NR2F6  EN1  PITX2  HEY1  INSM1  NR2F1  HIC1  ZBTB33  ZBTB6  NFATC4"
2.40294131635526e-18,14,59,19.4356435643564,"Nuclear receptor activity "," http://amigo.geneontology.org/amigo/term/GO:0004879"," SREBF1  PGR  ESR1  THRA  NR1D1  NR1I3  RORC  NR3C2  NR4A2  NR2F6  NKX3-1  AR  NR2F1  ESRRG"
2.40294131635526e-18,14,59,19.4356435643564,"Ligand-activated transcription factor activity "," http://amigo.geneontology.org/amigo/term/GO:0098531"," SREBF1  PGR  ESR1  THRA  NR1D1  NR1I3  RORC  NR3C2  NR4A2  NR2F6  NKX3-1  AR  NR2F1  ESRRG"
3.75226664249371e-16,24,617,7.77425742574257,"Chromatin binding "," http://amigo.geneontology.org/amigo/term/GO:0003682"," PAX6  TFAP2B  ISL1  FOXC1  SREBF1  GLI2  ESR1  SOX10  XBP1  LHX2  DLX2  EGR1  RUNX2  THRA  FOXA1  DMRT1  LEF1  CREB3L1  ELK4  AR  ONECUT1  FOS  INSM1  NKX2-5"
4.3904413504041e-10,12,245,10.6012601260126,"DNA-binding transcription factor binding "," http://amigo.geneontology.org/amigo/term/GO:0140297"," ISL1  ESR1  XBP1  KLF5  BHLHE41  HOXC13  RUNX2  BHLHE40  LEF1  NR4A2  NKX3-1  ARNT2"
3.28816628313629e-08,7,32,17.0061881188119,"Steroid hormone receptor activity "," http://amigo.geneontology.org/amigo/term/GO:0003707"," PGR  ESR1  NR1D1  LEF1  NR3C2  NKX3-1  ESRRG"
1.71688167442727e-06,5,27,19.4356435643564,"BHLH transcription factor binding "," http://amigo.geneontology.org/amigo/term/GO:0043425"," ISL1  KLF5  BHLHE41  RUNX2  BHLHE40"
3.30978421763185e-05,4,14,19.4356435643564,"HMG box domain binding "," http://amigo.geneontology.org/amigo/term/GO:0071837"," PAX6  DLX5  GATA3  PAX3"
4.72445168643358e-05,7,207,8.00291205591147,"RNA polymerase II-specific DNA-binding transcription factor binding "," http://amigo.geneontology.org/amigo/term/GO:0061629"," ISL1  ESR1  XBP1  LEF1  NR4A2  NKX3-1  ARNT2"
5.27556840808476e-05,6,141,9.71782178217822,"Nuclear receptor binding "," http://amigo.geneontology.org/amigo/term/GO:0016922"," ISL1  ESR1  XBP1  LEF1  NR4A2  NKX3-1"
7.12689010767019e-05,5,65,12.1472772277228,"Promoter-specific chromatin binding "," http://amigo.geneontology.org/amigo/term/GO:1990841"," ISL1  FOXC1  GLI2  SOX10  EGR1"
0.000115718134341145,17,942,2.97663009544198,"Zinc ion binding "," http://amigo.geneontology.org/amigo/term/GO:0008270"," GLI2  PGR  ESR1  GATA3  EGR1  THRA  NR1D1  ZFHX3  NR1I3  RORC  NR3C2  NR4A2  NR2F6  AR  NR2F1  WT1  ESRRG"
0.00012950165106456,4,48,15.5485148514851,"E-box binding "," http://amigo.geneontology.org/amigo/term/GO:0070888"," GATA3  BHLHE41  NR1D1  BHLHE40"
0.000263489830306347,5,44,9.71782178217822,"Estrogen receptor binding "," http://amigo.geneontology.org/amigo/term/GO:0030331"," ISL1  ESR1  XBP1  LEF1  NKX3-1"
0.000347401963682583,4,18,12.957095709571,"DNA binding, bending "," http://amigo.geneontology.org/amigo/term/GO:0008301"," FOXC1  LEF1  FOXI1  FOXD1"
0.000485435018586005,3,5,19.4356435643564,"MRF binding "," http://amigo.geneontology.org/amigo/term/GO:0043426"," KLF5  BHLHE41  BHLHE40"
0.000636579394401653,6,106,6.47854785478548,"Steroid binding "," http://amigo.geneontology.org/amigo/term/GO:0005496"," PGR  ESR1  RORC  NR3C2  AR  ESRRG"
0.000666849146256686,5,125,8.09818481848185,"Histone deacetylase binding "," http://amigo.geneontology.org/amigo/term/GO:0042826"," BHLHE41  LEF1  NKX3-1  INSM1  HIC1"
0.00129416138583588,13,761,2.87117461746175,"Protein domain specific binding "," http://amigo.geneontology.org/amigo/term/GO:0019904"," PAX6  DLX5  GATA3  RUNX2  THRA  FOXA1  BHLHE40  PAX3  LEF1  NKX3-1  AR  WT1  ESRRG"
0.00164905131313775,3,5,14.5767326732673,"Estrogen receptor activity "," http://amigo.geneontology.org/amigo/term/GO:0030284"," ESR1  LEF1  NKX3-1"
0.00284919499027632,5,89,6.07363861386139,"Beta-catenin binding "," http://amigo.geneontology.org/amigo/term/GO:0008013"," ESR1  LEF1  TCF7L1  NR4A2  AR"
0.00374790402079428,3,49,11.6613861386139,"General transcription initiation factor binding "," http://amigo.geneontology.org/amigo/term/GO:0140296"," ESR1  THRA  AR"
0.00560066278403234,7,367,3.77915291529153,"Protein heterodimerization activity "," http://amigo.geneontology.org/amigo/term/GO:0046982"," TFAP2B  XBP1  BCL11A  BHLHE41  BHLHE40  NR4A2  ARNT2"
0.00584301169638603,17,1238,2.10449643690484,"Transition metal ion binding "," http://amigo.geneontology.org/amigo/term/GO:0046914"," GLI2  PGR  ESR1  GATA3  EGR1  THRA  NR1D1  ZFHX3  NR1I3  RORC  NR3C2  NR4A2  NR2F6  AR  NR2F1  WT1  ESRRG"
0.00641035738348252,2,21,19.4356435643564,"RNA polymerase II general transcription initiation factor binding "," http://amigo.geneontology.org/amigo/term/GO:0001091"," ESR1  AR"
0.00641035738348252,2,57,19.4356435643564,"Basal transcription machinery binding "," http://amigo.geneontology.org/amigo/term/GO:0001098"," ESR1  AR"
0.00641035738348252,2,57,19.4356435643564,"Basal RNA polymerase II transcription machinery binding "," http://amigo.geneontology.org/amigo/term/GO:0001099"," ESR1  AR"
0.00641035738348252,2,7,19.4356435643564,"Double-stranded methylated DNA binding "," http://amigo.geneontology.org/amigo/term/GO:0010385"," EGR1  WT1"
0.00641035738348252,2,28,19.4356435643564,"Histone acetyltransferase binding "," http://amigo.geneontology.org/amigo/term/GO:0035035"," PAX6  EGR1"
0.00641035738348252,2,3,19.4356435643564,"Hemi-methylated DNA-binding "," http://amigo.geneontology.org/amigo/term/GO:0044729"," EGR1  WT1"
0.00641035738348252,2,23,19.4356435643564,"R-SMAD binding "," http://amigo.geneontology.org/amigo/term/GO:0070412"," PAX6  FOS"
0.0177930243756379,2,20,12.957095709571,"RNA polymerase II core promoter sequence-specific DNA binding "," http://amigo.geneontology.org/amigo/term/GO:0000979"," PAX6  FOS"
0.0177930243756379,2,21,12.957095709571,"C2H2 zinc finger domain binding "," http://amigo.geneontology.org/amigo/term/GO:0070742"," LEF1  WT1"
0.0202890097637148,3,108,6.47854785478548,"Chromatin DNA binding "," http://amigo.geneontology.org/amigo/term/GO:0031490"," XBP1  THRA  INSM1"
0.0323295309332655,2,45,9.71782178217822,"Core promoter sequence-specific DNA binding "," http://amigo.geneontology.org/amigo/term/GO:0001046"," PAX6  FOS"
0.0323295309332655,2,27,9.71782178217822,"TBP-class protein binding "," http://amigo.geneontology.org/amigo/term/GO:0017025"," ESR1  THRA"
0.04381806800478,3,80,4.85891089108911,"SMAD binding "," http://amigo.geneontology.org/amigo/term/GO:0046332"," PAX6  CREB3L1  FOS"
0.04381806800478,3,94,4.85891089108911,"ATPase binding "," http://amigo.geneontology.org/amigo/term/GO:0051117"," PGR  ESR1  AR"
0.0491354317221333,2,43,7.77425742574257,"Transcription coregulator binding "," http://amigo.geneontology.org/amigo/term/GO:0001221"," ESR1  NR1D1"
0.0844732019981602,1,4,19.4356435643564,"TFIIB-class transcription factor binding "," http://amigo.geneontology.org/amigo/term/GO:0001093"," ESR1"
0.0844732019981602,1,5,19.4356435643564,"Interleukin-2 receptor binding "," http://amigo.geneontology.org/amigo/term/GO:0005134"," GATA3"
0.0844732019981602,1,7,19.4356435643564,"Oxysterol binding "," http://amigo.geneontology.org/amigo/term/GO:0008142"," RORC"
0.0844732019981602,1,25,19.4356435643564,"Methyl-CpG binding "," http://amigo.geneontology.org/amigo/term/GO:0008327"," ZBTB33"
0.0844732019981602,1,9,19.4356435643564,"Aryl hydrocarbon receptor binding "," http://amigo.geneontology.org/amigo/term/GO:0017162"," ARNT2"
0.0844732019981602,1,3,19.4356435643564,"Estrogen response element binding "," http://amigo.geneontology.org/amigo/term/GO:0034056"," ESR1"
0.0844732019981602,1,37,19.4356435643564,"MiRNA binding "," http://amigo.geneontology.org/amigo/term/GO:0035198"," SOX2"
0.0844732019981602,1,19,19.4356435643564,"CAMP response element binding "," http://amigo.geneontology.org/amigo/term/GO:0035497"," CREB3L1"
0.0844732019981602,15,1940,1.55900884206068,"Signaling receptor activity "," http://amigo.geneontology.org/amigo/term/GO:0038023"," SREBF1  PGR  ESR1  THRA  NR1D1  LEF1  NR1I3  RORC  NR3C2  NR4A2  NR2F6  NKX3-1  AR  NR2F1  ESRRG"
0.0844732019981602,1,11,19.4356435643564,"Retinoic acid-responsive element binding "," http://amigo.geneontology.org/amigo/term/GO:0044323"," NR2F1"
0.0844732019981602,1,3,19.4356435643564,"AF-2 domain binding "," http://amigo.geneontology.org/amigo/term/GO:0050682"," ESRRG"
0.0844732019981602,15,1940,1.55900884206068,"Molecular transducer activity "," http://amigo.geneontology.org/amigo/term/GO:0060089"," SREBF1  PGR  ESR1  THRA  NR1D1  LEF1  NR1I3  RORC  NR3C2  NR4A2  NR2F6  NKX3-1  AR  NR2F1  ESRRG"
0.0844732019981602,1,49,19.4356435643564,"Regulatory RNA binding "," http://amigo.geneontology.org/amigo/term/GO:0061980"," SOX2"
0.0844732019981602,1,10,19.4356435643564,"Armadillo repeat domain binding "," http://amigo.geneontology.org/amigo/term/GO:0070016"," LEF1"
0.126635354636619,11,1139,1.59546327767105,"Protein dimerization activity "," http://amigo.geneontology.org/amigo/term/GO:0046983"," TFAP2B  SREBF1  XBP1  TFEC  BCL11A  BHLHE41  BHLHE40  NR4A2  PITX2  HEY1  ARNT2"
0.145143986651273,1,12,9.71782178217822,"Transcription corepressor binding "," http://amigo.geneontology.org/amigo/term/GO:0001222"," NR1D1"
0.145143986651273,1,20,9.71782178217822,"Transcription coactivator binding "," http://amigo.geneontology.org/amigo/term/GO:0001223"," ESR1"
0.145143986651273,1,4,9.71782178217822,"Androgen binding "," http://amigo.geneontology.org/amigo/term/GO:0005497"," AR"
0.145143986651273,1,9,9.71782178217822,"Nitric-oxide synthase regulator activity "," http://amigo.geneontology.org/amigo/term/GO:0030235"," ESR1"
0.145143986651273,1,14,9.71782178217822,"Glucocorticoid receptor binding "," http://amigo.geneontology.org/amigo/term/GO:0035259"," NR4A2"
0.145143986651273,1,17,9.71782178217822,"Retinoid X receptor binding "," http://amigo.geneontology.org/amigo/term/GO:0046965"," NR4A2"
0.145143986651273,1,6,9.71782178217822,"Thyroid hormone binding "," http://amigo.geneontology.org/amigo/term/GO:0070324"," THRA"
0.145143986651273,1,13,9.71782178217822,"Co-SMAD binding "," http://amigo.geneontology.org/amigo/term/GO:0070410"," PAX6"
