"Enrichment FDR","nGenes","Pathway Genes","Fold Enrichment","Pathway","URL","Genes"
8.80417385614423e-14,24,474,4.42611683848797,"DNA-binding transcription activator activity "," http://amigo.geneontology.org/amigo/term/GO:0001216"," PAX6  TFAP2B  FOXC1  PITX1  PGR  ESR1  SOX10  MYBL2  MEOX2  LHX2  GATA3  HLF  DLX2  MYB  FOSB  FOXA1  TBX3  FOXI1  AR  FOS  WT1  ESRRG  FOXD1  SPIB"
4.43597669536131e-13,23,468,4.40483743061063,"DNA-binding transcription activator activity, RNA polymerase II-specific "," http://amigo.geneontology.org/amigo/term/GO:0001228"," PAX6  TFAP2B  FOXC1  PITX1  PGR  ESR1  SOX10  MYBL2  MEOX2  LHX2  GATA3  HLF  DLX2  MYB  FOSB  FOXA1  FOXI1  AR  FOS  WT1  ESRRG  FOXD1  SPIB"
0.000166483138976834,14,617,3.16869728209934,"Chromatin binding "," http://amigo.geneontology.org/amigo/term/GO:0003682"," PAX6  TFAP2B  FOXC1  ESR1  CDC45  SOX10  EZH2  LHX2  DLX2  NCAPH  FOXA1  TOP2A  AR  FOS"
0.00736915918786863,5,59,4.97938144329897,"Nuclear receptor activity "," http://amigo.geneontology.org/amigo/term/GO:0004879"," PGR  ESR1  AR  NR2F1  ESRRG"
0.00736915918786863,5,59,4.97938144329897,"Ligand-activated transcription factor activity "," http://amigo.geneontology.org/amigo/term/GO:0098531"," PGR  ESR1  AR  NR2F1  ESRRG"
0.00900934285690696,10,596,2.92904790782292,"Transcription factor binding "," http://amigo.geneontology.org/amigo/term/GO:0008134"," PAX6  FOXC1  ESR1  SOX10  LHX2  GATA3  FOSB  FOXA1  AR  FOS"
0.0316292764425544,4,45,4.97938144329897,"Core promoter sequence-specific DNA binding "," http://amigo.geneontology.org/amigo/term/GO:0001046"," PAX6  EZH2  FOS  MMP12"
0.0316292764425544,4,18,4.97938144329897,"DNA binding, bending "," http://amigo.geneontology.org/amigo/term/GO:0008301"," FOXC1  TOP2A  FOXI1  FOXD1"
0.0523698463267203,6,335,3.31958762886598,"DNA-binding transcription repressor activity "," http://amigo.geneontology.org/amigo/term/GO:0001217"," PAX6  GATA3  E2F8  TBX3  EN1  NR2F1"
0.0523698463267203,6,333,3.31958762886598,"DNA-binding transcription repressor activity, RNA polymerase II-specific "," http://amigo.geneontology.org/amigo/term/GO:0001227"," PAX6  GATA3  E2F8  TBX3  EN1  NR2F1"
0.113722742134627,13,942,1.96157450796626,"Zinc ion binding "," http://amigo.geneontology.org/amigo/term/GO:0008270"," PGR  ESR1  GATA3  MMP7  TRIM29  S100B  AR  MYRIP  NR2F1  WT1  ESRRG  MMP1  MMP12"
0.11628806317603,3,20,4.97938144329897,"RNA polymerase II core promoter sequence-specific DNA binding "," http://amigo.geneontology.org/amigo/term/GO:0000979"," PAX6  EZH2  FOS"
0.11628806317603,3,23,4.97938144329897,"DNA replication origin binding "," http://amigo.geneontology.org/amigo/term/GO:0003688"," MCM10  CDC45  CDC6"
0.11628806317603,3,32,4.97938144329897,"Steroid hormone receptor activity "," http://amigo.geneontology.org/amigo/term/GO:0003707"," PGR  ESR1  ESRRG"
0.11628806317603,3,65,4.97938144329897,"Promoter-specific chromatin binding "," http://amigo.geneontology.org/amigo/term/GO:1990841"," FOXC1  SOX10  EZH2"
0.152047477616998,7,1873,2.48969072164948,"RNA binding "," http://amigo.geneontology.org/amigo/term/GO:0003723"," PAX6  EEF1A2  EZH2  DLX2  TOP2A  NOVA1  WT1"
