"Enrichment FDR","nGenes","Pathway Genes","Fold Enrichment","Pathway","URL","Genes"
1.77853238328447e-52,55,474,13.6336538461538,"DNA-binding transcription activator activity "," http://amigo.geneontology.org/amigo/term/GO:0001216"," TFAP2B  NR1H4  SPI1  TCF3  SREBF1  TP63  GLI2  TP73  PGR  TBX5  ESR1  MZF1  KLF5  NR2E1  HAND1  NR5A2  NR4A3  ONECUT2  EGR1  NR4A1  RUNX2  FOSB  IRF5  HOXD13  MEIS2  ETS1  TBX3  EHF  KLF4  GCM1  NR1I3  NFIB  FOXO1  NR4A2  GABPA  ZIC3  ELK4  NEUROD1  KLF15  HNF4G  GFI1B  FOXI1  AR  NHLH1  CEBPB  ARNT2  FOSL1  ETV4  FOXC2  EGR3  SOX2  PLAG1  WT1  SOX18  SPIB"
2.01302736550323e-51,54,468,13.6482352941176,"DNA-binding transcription activator activity, RNA polymerase II-specific "," http://amigo.geneontology.org/amigo/term/GO:0001228"," TFAP2B  NR1H4  SPI1  TCF3  SREBF1  TP63  GLI2  TP73  PGR  TBX5  ESR1  MZF1  KLF5  NR2E1  HAND1  NR5A2  NR4A3  ONECUT2  EGR1  NR4A1  RUNX2  FOSB  IRF5  HOXD13  MEIS2  ETS1  EHF  KLF4  GCM1  NR1I3  NFIB  FOXO1  NR4A2  GABPA  ZIC3  ELK4  NEUROD1  KLF15  HNF4G  GFI1B  FOXI1  AR  NHLH1  CEBPB  ARNT2  FOSL1  ETV4  FOXC2  EGR3  SOX2  PLAG1  WT1  SOX18  SPIB"
2.45859827773726e-26,20,59,28.6444444444444,"Nuclear receptor activity "," http://amigo.geneontology.org/amigo/term/GO:0004879"," NR1H4  SREBF1  PGR  ESR1  NR2E1  NR5A2  NR4A3  NR4A1  RARA  PPARG  NR5A1  NR1I3  THRB  NR3C2  NR4A2  NR2F6  HNF4G  AR  RARG  NR2F1"
2.45859827773726e-26,20,59,28.6444444444444,"Ligand-activated transcription factor activity "," http://amigo.geneontology.org/amigo/term/GO:0098531"," NR1H4  SREBF1  PGR  ESR1  NR2E1  NR5A2  NR4A3  NR4A1  RARA  PPARG  NR5A1  NR1I3  THRB  NR3C2  NR4A2  NR2F6  HNF4G  AR  RARG  NR2F1"
7.59880166364657e-25,34,596,9.59693430656934,"Transcription factor binding "," http://amigo.geneontology.org/amigo/term/GO:0008134"," NR1H4  SPI1  TCF3  GLI2  TP73  TBX5  ESR1  KLF5  HAND1  NR4A3  BHLHE41  NR4A1  RUNX2  FOSB  RARA  PPARG  MEIS2  ETS1  HEY2  KLF4  GCM1  HMGA1  FOXO1  NR4A2  NEUROD1  PITX2  MECP2  AR  NR0B1  CEBPB  ARNT2  RARG  SRY  MAFK"
1.31788217387521e-22,32,617,9.16622222222222,"Chromatin binding "," http://amigo.geneontology.org/amigo/term/GO:0003682"," TFAP2B  PRDM1  YBX1  SPI1  SREBF1  TP63  GLI2  ESR1  GLI3  GLI1  STAT1  NR5A2  EGR1  RUNX2  HOXD13  RARA  PPARG  KLF4  NR5A1  HMGA1  FOXO1  THRB  GABPA  ELK4  NEUROD1  HESX1  MECP2  AR  CEBPB  RARG  INSM1  FOXC2"
9.5796185626264e-22,26,335,12.2612195121951,"DNA-binding transcription repressor activity "," http://amigo.geneontology.org/amigo/term/GO:0001217"," SNAI2  PRDM1  SPI1  TCF3  MZF1  KLF8  NKX3-2  NR2E1  HAND1  BCL11A  BHLHE41  SNAI1  E2F8  PPARG  TBX3  HEY2  NR2F6  HESX1  PITX2  CEBPB  INSM1  NR2F1  HIC1  ZBTB33  ZBTB6  MAFK"
9.5796185626264e-22,26,333,12.2612195121951,"DNA-binding transcription repressor activity, RNA polymerase II-specific "," http://amigo.geneontology.org/amigo/term/GO:0001227"," SNAI2  PRDM1  SPI1  TCF3  MZF1  KLF8  NKX3-2  NR2E1  HAND1  BCL11A  BHLHE41  SNAI1  E2F8  PPARG  TBX3  HEY2  NR2F6  HESX1  PITX2  CEBPB  INSM1  NR2F1  HIC1  ZBTB33  ZBTB6  MAFK"
1.47040219545078e-12,16,245,11.2494545454545,"DNA-binding transcription factor binding "," http://amigo.geneontology.org/amigo/term/GO:0140297"," NR1H4  SPI1  TCF3  ESR1  KLF5  HAND1  NR4A3  BHLHE41  NR4A1  RUNX2  PPARG  HMGA1  NR4A2  CEBPB  ARNT2  RARG"
2.4547826240837e-11,12,125,15.468,"Histone deacetylase binding "," http://amigo.geneontology.org/amigo/term/GO:0042826"," PRDM1  SPI1  GLI3  NR2E1  BHLHE41  RARA  HEY2  KLF4  GCM1  CEBPB  INSM1  HIC1"
1.04569617907714e-09,24,942,4.57182266009852,"Zinc ion binding "," http://amigo.geneontology.org/amigo/term/GO:0008270"," NR1H4  GLI2  PGR  ESR1  NR2E1  NR5A2  NR4A3  EGR1  NR4A1  RARA  PPARG  KLF4  NR5A1  GCM1  NR1I3  THRB  NR3C2  NR4A2  NR2F6  HNF4G  AR  RARG  NR2F1  WT1"
4.75631856397672e-08,11,207,9.89232558139535,"RNA polymerase II-specific DNA-binding transcription factor binding "," http://amigo.geneontology.org/amigo/term/GO:0061629"," NR1H4  SPI1  ESR1  NR4A3  NR4A1  PPARG  HMGA1  NR4A2  CEBPB  ARNT2  RARG"
5.157300597241e-07,24,1238,3.36260869565217,"Transition metal ion binding "," http://amigo.geneontology.org/amigo/term/GO:0046914"," NR1H4  GLI2  PGR  ESR1  NR2E1  NR5A2  NR4A3  EGR1  NR4A1  RARA  PPARG  KLF4  NR5A1  GCM1  NR1I3  THRB  NR3C2  NR4A2  NR2F6  HNF4G  AR  RARG  NR2F1  WT1"
6.29662632217673e-07,9,141,10.5463636363636,"Nuclear receptor binding "," http://amigo.geneontology.org/amigo/term/GO:0016922"," NR1H4  ESR1  NR4A3  NR4A1  PPARG  HMGA1  NR4A2  CEBPB  RARG"
1.53645861424794e-06,5,28,27.6214285714286,"Histone acetyltransferase binding "," http://amigo.geneontology.org/amigo/term/GO:0035035"," GLI3  STAT1  EGR1  ETS1  CEBPB"
1.71376732753081e-06,7,65,14.2468421052632,"Promoter-specific chromatin binding "," http://amigo.geneontology.org/amigo/term/GO:1990841"," PRDM1  GLI2  STAT1  EGR1  KLF4  MECP2  FOXC2"
4.40675329412545e-06,6,48,16.5728571428571,"E-box binding "," http://amigo.geneontology.org/amigo/term/GO:0070888"," SNAI2  TCF3  BHLHE41  SNAI1  PPARG  NEUROD1"
1.54714141818354e-05,5,32,19.335,"Steroid hormone receptor activity "," http://amigo.geneontology.org/amigo/term/GO:0003707"," PGR  ESR1  NR2E1  NR4A3  NR3C2"
1.72838665146029e-05,7,89,10.4111538461538,"Beta-catenin binding "," http://amigo.geneontology.org/amigo/term/GO:0008013"," ESR1  GLI3  KLF4  FOXO1  TCF7L1  NR4A2  AR"
2.94306236334554e-05,20,1139,3.04488188976378,"Protein dimerization activity "," http://amigo.geneontology.org/amigo/term/GO:0046983"," TFAP2B  TCF3  SREBF1  MZF1  HAND1  STAT1  NR4A3  BCL11A  BHLHE41  NR4A1  HEY2  NR4A2  NEUROD1  HESX1  PITX2  NR0B1  NHLH1  CEBPB  ARNT2  TBX1"
3.45450857998408e-05,4,14,25.78,"Glucocorticoid receptor binding "," http://amigo.geneontology.org/amigo/term/GO:0035259"," NR4A3  NR4A1  NR4A2  CEBPB"
3.45450857998408e-05,4,17,25.78,"Retinoid X receptor binding "," http://amigo.geneontology.org/amigo/term/GO:0046965"," PPARG  HMGA1  NR4A2  RARG"
3.95864908116205e-05,5,27,16.1125,"BHLH transcription factor binding "," http://amigo.geneontology.org/amigo/term/GO:0043425"," TCF3  KLF5  HAND1  BHLHE41  RUNX2"
6.11596374660563e-05,5,43,14.8730769230769,"Transcription coregulator binding "," http://amigo.geneontology.org/amigo/term/GO:0001221"," ESR1  HAND1  KLF4  FOXO1  MAFK"
8.73130368801565e-05,3,7,38.67,"Double-stranded methylated DNA binding "," http://amigo.geneontology.org/amigo/term/GO:0010385"," EGR1  MECP2  WT1"
0.000137665827414614,4,28,19.335,"Retinoic acid receptor binding "," http://amigo.geneontology.org/amigo/term/GO:0042974"," PPARG  HMGA1  NR4A2  RARG"
0.000218336868590244,9,367,5.1944776119403,"Protein heterodimerization activity "," http://amigo.geneontology.org/amigo/term/GO:0046982"," TFAP2B  TCF3  BCL11A  BHLHE41  NR4A1  NR4A2  NEUROD1  CEBPB  ARNT2"
0.000315623141754284,3,49,29.0025,"Regulatory RNA binding "," http://amigo.geneontology.org/amigo/term/GO:0061980"," YBX1  MECP2  SOX2"
0.00293958961273349,2,21,38.67,"RNA polymerase II general transcription initiation factor binding "," http://amigo.geneontology.org/amigo/term/GO:0001091"," ESR1  AR"
0.00293958961273349,2,11,38.67,"Retinoic acid-responsive element binding "," http://amigo.geneontology.org/amigo/term/GO:0044323"," RARA  NR2F1"
0.00293958961273349,2,3,38.67,"Hemi-methylated DNA-binding "," http://amigo.geneontology.org/amigo/term/GO:0044729"," EGR1  WT1"
0.00412872218238736,13,730,2.67398936170213,"Protein homodimerization activity "," http://amigo.geneontology.org/amigo/term/GO:0042803"," TFAP2B  TCF3  MZF1  HAND1  STAT1  NR4A3  BCL11A  BHLHE41  HESX1  PITX2  NR0B1  CEBPB  TBX1"
0.00512366939808754,4,108,8.14105263157895,"Chromatin DNA binding "," http://amigo.geneontology.org/amigo/term/GO:0031490"," RARA  THRB  INSM1  FOXC2"
0.00725423693437976,5,106,5.52428571428571,"Steroid binding "," http://amigo.geneontology.org/amigo/term/GO:0005496"," NR1H4  PGR  ESR1  NR3C2  AR"
0.00725423693437976,2,25,25.78,"Methyl-CpG binding "," http://amigo.geneontology.org/amigo/term/GO:0008327"," MECP2  ZBTB33"
0.00725423693437976,2,37,25.78,"MiRNA binding "," http://amigo.geneontology.org/amigo/term/GO:0035198"," YBX1  SOX2"
0.00725423693437976,20,1940,1.98307692307692,"Signaling receptor activity "," http://amigo.geneontology.org/amigo/term/GO:0038023"," NR1H4  SREBF1  PGR  ESR1  NR2E1  NR5A2  NR4A3  NR4A1  RARA  PPARG  NR5A1  NR1I3  THRB  NR3C2  NR4A2  NR2F6  HNF4G  AR  RARG  NR2F1"
0.00725423693437976,2,5,25.78,"MRF binding "," http://amigo.geneontology.org/amigo/term/GO:0043426"," KLF5  BHLHE41"
0.00725423693437976,20,1940,1.98307692307692,"Molecular transducer activity "," http://amigo.geneontology.org/amigo/term/GO:0060089"," NR1H4  SREBF1  PGR  ESR1  NR2E1  NR5A2  NR4A3  NR4A1  RARA  PPARG  NR5A1  NR1I3  THRB  NR3C2  NR4A2  NR2F6  HNF4G  AR  RARG  NR2F1"
0.0134407988496645,2,18,19.335,"Translation repressor activity, mRNA regulatory element binding "," http://amigo.geneontology.org/amigo/term/GO:0000900"," RARA  CPEB1"
0.0134407988496645,2,20,19.335,"Transcription coactivator binding "," http://amigo.geneontology.org/amigo/term/GO:0001223"," ESR1  FOXO1"
0.0134407988496645,2,12,19.335,"MDM2/MDM4 family protein binding "," http://amigo.geneontology.org/amigo/term/GO:0097371"," TP63  TP73"
0.0212084392303185,2,57,15.468,"Basal transcription machinery binding "," http://amigo.geneontology.org/amigo/term/GO:0001098"," ESR1  AR"
0.0212084392303185,2,57,15.468,"Basal RNA polymerase II transcription machinery binding "," http://amigo.geneontology.org/amigo/term/GO:0001099"," ESR1  AR"
0.0301610004683572,2,20,12.89,"RNA polymerase II core promoter sequence-specific DNA binding "," http://amigo.geneontology.org/amigo/term/GO:0000979"," STAT1  CEBPB"
0.0301610004683572,2,35,12.89,"Protein phosphatase 2A binding "," http://amigo.geneontology.org/amigo/term/GO:0051721"," STAT1  FOXO1"
0.0310242032046202,12,794,2.12862385321101,"Kinase binding "," http://amigo.geneontology.org/amigo/term/GO:0019900"," TCF3  SREBF1  TP73  ESR1  FOXM1  NR4A3  BCL11A  SNAI1  IRF5  RARA  TBR1  CEBPB"
0.0394062086450182,2,28,11.0485714285714,"Translation repressor activity "," http://amigo.geneontology.org/amigo/term/GO:0030371"," RARA  CPEB1"
0.0394062086450182,2,49,11.0485714285714,"General transcription initiation factor binding "," http://amigo.geneontology.org/amigo/term/GO:0140296"," ESR1  AR"
0.0398806224936798,4,316,4.29666666666667,"MRNA binding "," http://amigo.geneontology.org/amigo/term/GO:0003729"," YBX1  RARA  MECP2  CPEB1"
0.053961295753235,3,94,5.27318181818182,"ATPase binding "," http://amigo.geneontology.org/amigo/term/GO:0051117"," PGR  ESR1  AR"
0.0621530737719795,2,45,8.59333333333333,"Core promoter sequence-specific DNA binding "," http://amigo.geneontology.org/amigo/term/GO:0001046"," STAT1  CEBPB"
0.0662886030951682,1,4,38.67,"TFIIB-class transcription factor binding "," http://amigo.geneontology.org/amigo/term/GO:0001093"," ESR1"
0.0662886030951682,1,3,38.67,"Estrogen response element binding "," http://amigo.geneontology.org/amigo/term/GO:0034056"," ESR1"
0.0662886030951682,1,10,38.67,"SiRNA binding "," http://amigo.geneontology.org/amigo/term/GO:0035197"," MECP2"
0.0662886030951682,1,4,38.67,"Mediator complex binding "," http://amigo.geneontology.org/amigo/term/GO:0036033"," GLI3"
0.0662886030951682,1,3,38.67,"Bile acid receptor activity "," http://amigo.geneontology.org/amigo/term/GO:0038181"," NR1H4"
0.0662886030951682,1,5,38.67,"NFAT protein binding "," http://amigo.geneontology.org/amigo/term/GO:0051525"," SPI1"
0.0662886030951682,1,3,38.67,"Vitamin D response element binding "," http://amigo.geneontology.org/amigo/term/GO:0070644"," TCF3"
0.0662886030951682,1,6,38.67,"Protein sequestering activity "," http://amigo.geneontology.org/amigo/term/GO:0140311"," SPI1"
0.0662886030951682,1,6,38.67,"Molecular sequestering activity "," http://amigo.geneontology.org/amigo/term/GO:0140313"," SPI1"
0.0748708556772735,10,712,1.96294416243655,"Protein kinase binding "," http://amigo.geneontology.org/amigo/term/GO:0019901"," TCF3  SREBF1  TP73  ESR1  FOXM1  NR4A3  BCL11A  IRF5  RARA  TBR1"
0.0858247359578582,3,74,4.14321428571429,"Monocarboxylic acid binding "," http://amigo.geneontology.org/amigo/term/GO:0033293"," NR1H4  RARA  PPARG"
0.0895733672021988,2,39,6.445,"DNA secondary structure binding "," http://amigo.geneontology.org/amigo/term/GO:0000217"," HMGA1  NR0B1"
0.0895733672021988,2,58,6.445,"Nuclear receptor coactivator activity "," http://amigo.geneontology.org/amigo/term/GO:0030374"," ETS1  HMGA1"
0.0975991400518103,2,81,5.94923076923077,"P53 binding "," http://amigo.geneontology.org/amigo/term/GO:0002039"," TP63  TP73"
0.0975991400518103,2,44,5.94923076923077,"Estrogen receptor binding "," http://amigo.geneontology.org/amigo/term/GO:0030331"," ESR1  PPARG"
0.0975991400518103,2,171,5.94923076923077,"Ribonucleoprotein complex binding "," http://amigo.geneontology.org/amigo/term/GO:0043021"," PITX2  CPEB1"
0.0975991400518103,2,30,5.94923076923077,"Alpha-actinin binding "," http://amigo.geneontology.org/amigo/term/GO:0051393"," RARA  PPARG"
0.0975991400518103,2,139,5.94923076923077,"Translation regulator activity, nucleic acid binding "," http://amigo.geneontology.org/amigo/term/GO:0090079"," RARA  CPEB1"
0.102111173757771,9,761,1.90180327868852,"Protein domain specific binding "," http://amigo.geneontology.org/amigo/term/GO:0019904"," TP63  RUNX2  RARA  PPARG  MECP2  AR  NR0B1  WT1  MAFK"
0.105596118924906,1,13,19.335,"DNA-(apurinic or apyrimidinic site) endonuclease activity "," http://amigo.geneontology.org/amigo/term/GO:0003906"," HMGA1"
0.105596118924906,1,4,19.335,"Androgen binding "," http://amigo.geneontology.org/amigo/term/GO:0005497"," AR"
0.105596118924906,1,9,19.335,"Aryl hydrocarbon receptor binding "," http://amigo.geneontology.org/amigo/term/GO:0017162"," ARNT2"
